,Class
5708,2
13048,1
10992,1
10939,1
10404,1
7203,2
1610,2
10240,1
14436,1
4268,2
6180,1
8992,2
6255,1
1699,1
11795,2
14081,1
8131,2
11579,2
9800,1
7991,2
477,2
10367,1
13766,1
11459,2
8883,2
7339,2
301,2
8165,2
1431,2
13696,1
11789,2
13438,1
8853,2
2135,1
11376,2
10474,1
14006,1
5424,2
1933,1
7629,2
11486,2
2456,2
6797,2
3779,2
1184,1
14536,1
963,1
13640,1
10374,1
3374,2
9474,1
2588,2
713,2
10793,1
4131,2
12376,1
5979,1
8076,2
7388,2
942,1
2820,1
13300,1
12640,1
9080,1
10054,1
11257,2
14398,1
13699,1
10771,1
6513,1
13644,1
8055,2
10881,1
13974,1
10200,1
11415,2
6433,1
6042,1
10764,1
12035,2
136,1
14967,2
9513,1
12570,1
727,2
2385,2
12129,1
11274,2
1051,1
3937,2
5350,2
6318,1
11779,2
3094,1
577,2
10804,1
4345,2
13444,1
7514,2
2953,1
12823,1
14043,1
12865,1
6298,1
6956,2
12110,1
10839,1
5269,2
14129,1
1637,2
5822,2
843,2
12016,2
6826,2
14674,1
10247,1
13849,1
12393,1
10038,1
4101,2
7549,2
5017,1
5907,2
6681,2
452,2
3343,2
14687,1
4415,1
7643,2
13428,1
857,2
8484,2
10021,1
1376,2
12762,2
3211,1
12271,1
1293,1
7637,2
1209,1
6121,1
14080,1
4752,1
7027,2
6959,2
13481,1
863,2
12698,1
10210,1
13109,1
14949,1
12454,1
1986,1
3851,2
5665,2
13174,1
5011,1
9908,1
13621,1
10870,1
2699,1
6928,2
9830,1
1513,2
14124,1
9761,1
9725,1
10523,1
13163,1
14678,1
5242,1
5164,1
10332,1
2539,2
7783,2
9466,1
3891,2
4505,1
10542,1
10149,1
3771,2
7854,2
6426,1
2100,1
7634,2
11054,1
1922,1
11432,2
7245,2
3515,2
8407,2
2765,1
13996,1
286,2
8591,2
6559,1
1145,1
14542,1
7101,2
2668,1
10191,1
12065,2
9599,1
10110,1
5457,2
5445,2
1574,2
14847,1
5086,1
7495,2
8720,2
7413,2
2518,2
9683,1
6922,2
14724,1
222,2
9819,1
1195,1
3264,1
4391,1
1062,1
12714,1
1128,1
12737,2
1126,1
11176,2
7537,2
6646,1
1691,1
9511,1
8318,2
13118,1
9352,1
12492,1
12302,1
1807,1
11933,2
6117,1
7008,2
14117,1
9619,1
7059,2
9236,1
363,2
5675,2
8206,2
12851,1
6339,1
14408,1
8994,2
8597,2
3123,1
9894,1
9110,1
8741,2
142,1
8228,2
13924,1
9017,2
5679,2
11673,2
9952,1
3377,2
1399,2
7738,2
9802,1
7829,2
9385,1
8184,2
2719,1
12419,1
6443,1
2935,1
5521,2
5185,1
3554,2
11786,2
13980,1
12716,1
6058,1
8467,2
8848,2
5125,1
5248,2
1224,1
7584,2
3251,1
3769,2
3765,2
11468,2
1769,1
4421,1
7913,2
189,2
8623,2
9292,1
6963,2
6879,2
925,1
6930,2
8104,2
2982,1
9779,1
9425,1
3759,2
7556,2
11705,2
5962,1
6810,2
1463,2
8160,2
12781,1
216,2
9704,1
754,2
9082,1
13101,1
6036,1
562,2
7138,2
10499,1
2854,1
12868,1
5728,2
7734,2
1338,2
8152,2
14973,2
12155,1
14210,1
6909,2
4256,2
10512,1
1571,2
2382,2
2219,2
4386,1
10233,1
837,2
12931,1
9103,1
10128,1
10660,1
1091,1
5100,1
7189,2
427,2
10179,1
10810,1
7352,2
8749,2
5146,1
14659,1
9280,1
2774,1
14535,1
13697,1
7105,2
6034,1
992,1
174,1
1806,1
7086,2
7259,2
5639,2
2680,1
8515,2
2873,1
4540,1
1694,1
5252,2
14193,1
13519,1
13409,1
8596,2
3045,1
10410,1
5934,1
5129,1
13080,1
7145,2
4341,2
6636,1
2979,1
6235,1
5874,2
4978,1
2978,1
1,1
3885,2
12833,1
14746,1
9247,1
6333,1
9376,1
12538,1
12858,1
14901,1
58,1
47,1
8955,2
14827,1
6893,2
12891,1
13764,1
4161,2
14688,1
5202,1
2090,1
2032,1
5200,1
11585,2
8351,2
10330,1
10862,1
13917,1
14062,1
9492,1
3124,1
10696,1
13580,1
2660,1
13266,1
12449,1
5239,1
11938,2
3446,2
11433,2
11946,2
4792,1
6833,2
10345,1
11984,2
14622,1
3229,1
10314,1
9489,1
7159,2
5141,1
14546,1
7333,2
2400,2
11696,2
1172,1
9021,2
784,2
1213,1
11310,2
8990,2
13789,1
5815,2
9342,1
1882,1
2551,2
7346,2
2391,2
7939,2
9029,2
4713,1
11784,2
1608,2
12460,1
1963,1
14632,1
5794,2
9387,1
1436,2
6760,2
5534,2
2181,2
4584,1
9389,1
3773,2
3451,2
11824,2
7843,2
14946,1
6851,2
10308,1
8580,2
4501,1
9393,1
7216,2
14554,1
13767,1
6809,2
4139,2
160,1
9823,1
10797,1
6778,2
14336,1
2795,1
6918,2
5856,2
14608,1
582,2
5628,2
14581,1
8986,2
1507,2
3164,1
6290,1
9717,1
5531,2
3280,1
13011,2
9748,1
823,2
2906,2
2413,2
10610,1
36,1
10909,1
4279,2
12953,1
8644,2
9571,1
9414,1
917,1
2105,1
993,1
14457,1
2427,2
7661,2
8758,2
9794,1
5315,2
7187,2
6219,1
5314,2
5724,2
10601,1
1368,2
7026,2
7989,2
10676,1
9956,1
1309,1
10628,1
1113,1
600,2
6447,1
9768,1
3899,2
10552,1
8899,2
13060,1
14107,1
8074,2
11302,2
9601,1
14878,1
4660,1
12981,2
7021,2
13728,1
3339,1
2528,2
12545,1
5835,2
10996,1
7889,2
6487,1
2697,1
10947,1
10014,1
14370,1
8114,2
13746,1
1340,2
2931,1
2713,1
8811,2
5850,2
13521,1
8426,2
4624,1
7471,2
8118,2
14789,1
5860,2
4362,1
5692,2
9430,1
5259,2
14828,1
382,2
14489,1
8817,2
9496,1
11002,1
4178,2
13306,1
7728,2
1753,1
7698,2
9697,1
9100,1
4888,1
10302,1
4189,2
6476,1
5763,2
11895,2
8331,2
2132,1
9982,1
1134,1
9506,1
14808,1
5891,2
13100,1
7709,2
12284,1
2914,2
7906,2
10717,1
5784,2
7795,2
8590,2
9251,1
6494,1
14732,1
1645,1
6934,2
10761,1
9459,1
8120,2
2253,2
2173,1
3059,1
5607,2
6221,1
10910,1
11107,2
869,2
10711,1
7392,2
4905,1
6821,2
12377,1
13870,1
5162,1
1684,1
9295,1
5342,2
10918,1
451,2
6718,2
2034,1
1827,1
6738,2
864,2
11133,2
4203,2
13025,2
7593,2
988,1
12918,1
4677,1
13828,1
880,1
4251,2
13740,1
5403,2
7028,2
13298,1
4147,2
2810,1
13639,1
3340,1
14735,1
9470,1
7759,2
9714,1
6539,1
10914,1
5373,2
14275,2
9745,1
2428,2
4614,1
3489,2
7368,2
1785,1
2876,1
10698,1
10429,1
7142,2
4762,1
14971,2
8289,2
6283,1
1367,2
8912,2
6749,2
13398,1
2633,1
5334,2
14200,1
1307,1
2886,1
808,2
1912,1
11092,1
14822,1
5253,2
1534,2
6609,1
979,1
10246,1
682,2
6572,1
4572,1
7079,2
2346,2
2103,1
4731,1
7075,2
10678,1
5886,2
2573,2
6192,1
10972,1
8904,2
9363,1
3087,1
13064,1
10094,1
5563,2
4856,1
358,2
11949,2
128,1
10651,1
9595,1
2630,2
8463,2
12971,1
3744,2
6769,2
13889,1
568,2
3655,2
151,1
2686,1
5872,2
10156,1
13623,1
13486,1
14424,1
6989,2
6995,2
196,2
792,2
9556,1
12345,1
1405,2
1967,1
188,2
11443,2
502,2
10573,1
2004,1
2315,2
10341,1
876,1
6181,1
7695,2
169,1
5020,1
11297,2
2740,1
41,1
5143,1
8635,2
2817,1
7953,2
14077,1
8650,2
3877,2
12215,1
11707,2
3002,1
5360,2
14923,1
4648,1
12127,1
5949,1
4717,1
5515,2
9861,1
6361,1
5256,2
12975,1
7047,2
167,1
1382,2
10362,1
13036,1
5173,1
779,2
6748,2
8771,2
14689,1
4202,2
10406,1
8601,2
13787,1
10981,1
565,2
9590,1
229,2
4339,2
7036,2
11503,2
13859,1
7030,2
5565,2
14954,1
14016,1
4871,1
8887,2
11445,2
2158,1
9624,1
14075,1
13758,1
8940,2
1038,1
13115,1
11703,2
613,2
6522,1
4305,2
6737,2
10106,1
7866,2
10023,1
11404,2
6086,1
5542,2
1471,2
1771,1
14838,1
14725,1
7903,2
3997,2
5691,2
10272,1
10658,1
467,2
4260,2
14073,1
9149,1
3724,2
4234,2
11951,2
5012,1
8909,2
4412,1
11185,2
10307,1
9484,1
6387,1
10417,1
5382,2
10412,1
6066,1
9553,1
9403,1
7657,2
10930,1
3249,1
2696,1
1261,1
9519,1
6131,1
5749,2
6835,2
14381,1
3874,2
13964,1
9523,1
3950,2
2347,2
14900,1
12278,1
1692,1
537,2
5676,2
8373,2
13014,2
9848,1
1369,2
11792,2
2190,2
10594,1
14348,1
197,2
5989,1
4118,2
5297,2
8692,2
9912,1
2328,2
13070,1
2872,1
5419,2
14151,1
6307,1
10703,1
6854,2
11475,2
21,1
8995,2
9266,1
6988,2
4096,2
13928,1
1243,1
14875,1
6818,2
11463,2
9364,1
3337,1
1094,1
5089,1
14166,1
5118,1
4220,2
10614,1
7915,2
6896,2
13999,1
8716,2
14450,1
13760,1
3642,2
6723,2
6452,1
12558,1
4243,2
112,1
6422,1
878,1
1227,1
8856,2
5376,2
5163,1
5659,2
14517,1
5052,1
2755,1
8860,2
14142,1
5561,2
1858,1
10248,1
604,2
18,1
1740,1
1821,1
14159,1
8585,2
4301,2
13112,1
12199,1
11314,2
4875,1
12307,1
2084,1
9741,1
12168,1
8918,2
14430,1
14764,1
1491,2
4819,1
892,1
13950,1
14649,1
7814,2
4183,2
13308,1
5887,2
606,2
5263,2
5740,2
7088,2
7308,2
14330,1
7912,2
10656,1
13156,1
776,2
3395,2
14721,1
54,1
13552,1
11630,2
3591,2
5654,2
10585,1
12679,1
1994,1
5172,1
6371,1
6911,2
9607,1
10483,1
13012,2
6218,1
13417,1
10178,1
9659,1
8143,2
7033,2
12236,1
4018,2
10816,1
14273,2
7960,2
7064,2
8666,2
11711,2
1308,1
3748,2
9301,1
7441,2
10151,1
14657,1
14383,1
2493,2
7764,2
13271,1
7983,2
9392,1
3922,2
2298,2
13997,1
1563,2
11373,2
12579,1
11010,1
2081,1
13323,1
10419,1
11683,2
9588,1
5862,2
8892,2
2370,2
13141,1
12664,1
11153,2
13302,1
13824,1
11740,2
7326,2
12308,1
3969,2
13389,1
10725,1
13333,1
13464,1
3084,1
13704,1
10421,1
552,2
5649,2
4027,2
9577,1
10100,1
12515,1
2923,2
10052,1
13020,2
2485,2
8057,2
6201,1
8814,2
11052,1
13786,1
4017,2
8260,2
10946,1
11328,2
2549,2
2384,2
5912,2
7130,2
3661,2
1823,1
11640,2
10224,1
12372,1
11031,1
13263,1
13555,1
12864,1
64,1
116,1
13373,1
9180,1
2192,2
4785,1
4450,1
8355,2
14465,1
5753,2
10467,1
12825,1
1444,2
9535,1
8201,2
14433,1
9763,1
7743,2
6885,2
5672,2
9625,1
11737,2
4265,2
5276,2
7620,2
975,1
10880,1
3599,2
12587,1
6742,2
5503,2
12818,1
3731,2
9580,1
369,2
12720,1
8972,2
1350,2
14886,1
5933,1
9329,1
13324,1
10486,1
6676,2
5948,1
3467,2
11411,2
12527,1
8877,2
1001,1
5123,1
11177,2
4357,1
11155,2
4958,1
5562,2
5920,2
6135,1
10722,1
4271,2
3480,2
5224,1
6843,2
911,1
7401,2
10465,1
3588,2
12655,1
13186,1
9836,1
6684,2
11389,2
1387,2
7863,2
8901,2
7665,2
14131,1
1396,2
3927,2
2121,1
2733,1
9996,1
13068,1
5922,2
7289,2
4817,1
13138,1
3882,2
12955,1
4054,2
14945,1
5689,2
7426,2
9370,1
11367,2
4997,1
10873,1
14640,1
1595,2
13703,1
12475,1
7512,2
7996,2
751,2
4426,1
12796,1
4235,2
14860,1
955,1
4741,1
13898,1
13287,1
2350,2
1808,1
5132,1
3455,2
12257,1
5892,2
7517,2
5266,2
7760,2
14339,1
6955,2
11868,2
4604,1
11955,2
5165,1
73,1
5926,2
5695,2
7987,2
14091,1
2136,1
13805,1
2277,2
13437,1
1480,2
4932,1
2035,1
11721,2
10228,1
6002,1
3787,2
8961,2
7727,2
13984,1
844,2
14557,1
14624,1
3505,2
14121,1
9096,1
3472,2
9985,1
10304,1
6555,1
13424,1
11166,2
3824,2
5097,1
8475,2
12154,1
4040,2
9431,1
4209,2
12136,1
1043,1
6336,1
7765,2
8985,2
4194,2
12037,2
8119,2
1049,1
795,2
7956,2
7722,2
11597,2
11831,2
8424,2
2017,1
987,1
12174,1
3274,1
5497,2
7424,2
11995,2
8926,2
4852,1
13372,1
3260,1
3758,2
10192,1
3520,2
10013,1
1618,2
9759,1
3514,2
13278,1
14805,1
6072,1
7198,2
1304,1
8516,2
3336,1
10749,1
3297,1
2229,2
5303,2
4567,1
1696,1
10920,1
12241,1
8344,2
13127,1
1918,1
13116,1
11038,1
7128,2
11713,2
5512,2
10721,1
5668,2
931,1
3384,2
166,1
2278,2
7955,2
8368,2
4469,1
7515,2
6567,1
6392,1
11243,2
2976,1
5725,2
2359,2
3481,2
8605,2
13397,1
900,1
12143,1
1488,2
7486,2
3564,2
14913,1
6090,1
5255,2
601,2
2874,1
12689,1
11931,2
6321,1
1877,1
5717,2
12325,1
13700,1
3826,2
3232,1
12944,1
14673,1
7386,2
154,1
13834,1
9025,2
2031,1
9879,1
11983,2
10348,1
390,2
12765,2
5381,2
542,2
12938,1
3582,2
5094,1
8337,2
4188,2
13794,1
1770,1
13132,1
12465,1
6755,2
10287,1
12056,2
5797,2
5487,2
9067,1
4611,1
9322,1
7864,2
7684,2
3445,2
7240,2
6829,2
14333,1
12943,1
11382,2
8001,2
1761,1
11982,2
14856,1
13736,1
14410,1
11849,2
8810,2
8406,2
13120,1
12107,1
9358,1
1079,1
8672,2
1053,1
6679,2
9398,1
5147,1
3095,1
13900,1
7984,2
12808,1
5212,1
14617,1
12167,1
2030,1
8610,2
13883,1
8028,2
14309,1
8929,2
5839,2
2329,2
6528,1
5300,2
315,2
7535,2
269,2
10786,1
11467,2
3907,2
6051,1
572,2
14615,1
9694,1
13105,1
14065,1
13214,1
8711,2
4682,1
4244,2
1063,1
2613,2
14671,1
1290,1
13842,1
7194,2
4402,1
5309,2
12703,1
4512,1
9710,1
10861,1
11199,2
11626,2
2921,2
891,1
4846,1
9372,1
8621,2
6232,1
10896,1
7689,2
5930,1
2071,1
6457,1
6083,1
11346,2
6952,2
5947,1
11304,2
7440,2
9596,1
1089,1
12428,1
10659,1
1977,1
8549,2
852,2
13733,1
13993,1
11688,2
5913,2
12503,1
10937,1
3162,1
12462,1
145,1
7155,2
14962,2
11733,2
11208,2
8391,2
7897,2
3402,2
1549,2
4440,1
13604,1
9428,1
2916,2
7467,2
10994,1
1432,2
12637,1
3741,2
7887,2
6614,1
4715,1
12684,1
2451,2
12304,1
6467,1
11222,2
4691,1
8846,2
10680,1
6839,2
14310,1
11078,1
2066,1
10368,1
8748,2
5969,1
2019,1
12373,1
2404,2
9853,1
2232,2
10596,1
5548,2
2835,1
1601,2
13088,1
12564,1
7332,2
4661,1
11682,2
2665,1
9843,1
13091,1
2612,2
4615,1
9773,1
14092,1
14682,1
2290,2
5911,2
7789,2
1244,1
14815,1
7458,2
9627,1
570,2
13867,1
2085,1
12819,1
14318,1
7094,2
11769,2
14745,1
4879,1
2536,2
11912,2
14947,1
3413,2
1132,1
1143,1
7735,2
12375,1
10625,1
2545,2
3770,2
7169,2
1275,1
9219,1
14014,1
8124,2
12665,1
3407,2
4506,1
1525,2
7132,2
6701,2
1895,1
11209,2
6561,1
1627,2
2362,2
12551,1
4296,2
6734,2
2179,2
12629,1
7862,2
9587,1
2800,1
14795,1
922,1
1086,1
6873,2
5978,1
6535,1
5513,2
8558,2
6806,2
1647,1
2858,1
6980,2
9720,1
9007,2
14284,2
7769,2
430,2
3034,1
3405,2
14335,1
12645,1
8548,2
2416,2
12854,1
636,2
9472,1
8854,2
1612,2
12974,1
13471,1
8115,2
14437,1
8602,2
3024,1
2255,2
7118,2
3033,1
13019,2
9452,1
1272,1
6153,1
1593,2
8282,2
13331,1
7886,2
9689,1
13923,1
5112,1
2628,2
9153,1
10218,1
10789,1
3421,2
2225,2
8306,2
11833,2
2294,2
13090,1
1758,1
1998,1
12147,1
11935,2
2178,2
2186,2
184,1
14099,1
12149,1
11743,2
11229,2
3751,2
7770,2
12866,1
12619,1
10277,1
2352,2
14093,1
614,2
7840,2
8824,2
2920,2
5245,2
10259,1
1004,1
11853,2
2422,2
1393,2
10501,1
13136,1
8507,2
2490,2
11846,2
14426,1
9514,1
5771,2
7805,2
2157,1
14176,1
1569,2
13560,1
3644,2
2351,2
6781,2
7022,2
2133,1
7714,2
13421,1
13238,1
1410,2
313,2
4489,1
13833,1
9081,1
3701,2
4933,1
1881,1
11685,2
300,2
13573,1
5265,2
13556,1
12780,1
11455,2
13039,1
12855,1
8044,2
14292,1
14556,1
3217,1
5952,1
13780,1
10114,1
4739,1
8026,2
13202,1
8707,2
10169,1
9223,1
4198,2
833,2
5943,1
11526,2
2372,2
8409,2
7209,2
8188,2
9048,2
8038,2
10558,1
6414,1
567,2
14799,1
10653,1
3022,1
11611,2
599,2
12243,1
8095,2
7677,2
195,2
3977,2
828,2
3109,1
4185,2
9868,1
11119,2
10976,1
11580,2
5153,1
280,2
11924,2
10326,1
7936,2
5379,2
11994,2
8828,2
8410,2
14263,2
13459,1
11920,2
8154,2
11961,2
9115,1
2051,1
6720,2
4,1
7113,2
13781,1
10926,1
9477,1
14322,1
3072,1
9669,1
914,1
9963,1
2224,2
6280,1
7823,2
11423,2
4228,2
11164,2
2666,1
4089,2
6985,2
14709,1
739,2
12977,2
11438,2
13729,1
11144,2
8523,2
5768,2
12106,1
8737,2
13085,1
7518,2
14748,1
5568,2
10451,1
5737,2
14103,1
8767,2
10765,1
6171,1
1070,1
2895,1
11037,1
14313,1
7566,2
10970,1
13493,1
9976,1
2403,2
14404,1
2261,2
156,1
1875,1
849,2
4665,1
6250,1
9653,1
43,1
6766,2
14964,2
5655,2
6804,2
181,1
12484,1
13825,1
943,1
5991,1
1377,2
6204,1
7966,2
3815,2
6208,1
2857,1
6978,2
1182,1
12078,1
2001,1
1166,1
12607,1
11956,2
6710,2
14571,1
1294,1
8975,2
12205,1
5888,2
14812,1
859,2
8374,2
9516,1
29,1
3794,2
428,2
14427,1
3392,2
11105,2
9269,1
9916,1
5611,2
10538,1
1939,1
14770,1
2482,2
9844,1
3587,2
7097,2
6859,2
9257,1
6223,1
8217,2
5280,2
7710,2
14020,1
11590,2
3364,2
2985,1
883,1
2863,1
6725,2
14057,1
3612,2
9730,1
14268,2
3903,2
11675,2
5560,2
12935,1
12299,1
14899,1
1623,2
5929,1
589,2
13836,1
7524,2
9814,1
4730,1
2878,1
8989,2
8888,2
3500,2
12363,1
14926,1
1315,1
5511,2
11434,2
6525,1
7337,2
5627,2
2036,1
1828,1
11247,2
7017,2
9712,1
2930,1
10719,1
1928,1
12635,1
620,2
10187,1
7668,2
5650,2
6787,2
3436,2
2722,1
10043,1
14351,1
12978,2
2118,1
2332,2
13290,1
1125,1
4219,2
12663,1
14045,1
6440,1
11990,2
3054,1
1458,2
3215,1
6070,1
826,2
9937,1
9750,1
12052,2
5219,1
11027,1
209,2
12322,1
