,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
1227,0.0,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
408,0.010452961672473868,0.0,0.0,0.0,0.0054249547920434,0.0017591004720400262,0.5,0.018604651162790697,0.0721537345902828,4.2887467564620835e-05,0.0,4.26719513384584e-05,0.0,0.0,0.0,0.0,0.05405405405405406,0.025,0.004424778761061947,0.007009345794392523,0.0
651,0.06620209059233449,0.0,0.0,0.0,0.06871609403254973,0.046624370802720604,0.085,0.10976744186046512,0.3238889464415208,0.006711996431319353,0.04545454545454545,0.006712242527420886,0.05343511450381679,0.0,0.0,0.0,0.21621621621621623,0.175,0.06637168141592921,0.07242990654205607,0.0
1866,0.010452961672473868,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.007633587786259542,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
1882,0.013937282229965157,0.0,0.0,0.0,0.006329113924050633,0.002481430314112456,0.25,0.037209302325581395,0.05091681342587796,0.00012099622938188075,0.003787878787878788,0.00012081149859459652,0.011450381679389313,0.0,0.0,0.0,0.10810810810810811,0.025,0.0058997050147492625,0.007009345794392523,0.0
790,0.0,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
1524,0.03832752613240418,0.0,0.0,0.0,0.03164556962025317,0.018065822938266057,0.11,0.08465116279069768,0.16285092717289962,0.0020040731702683874,0.01893939393939394,0.0020039191693489037,0.022900763358778626,0.0,0.0,0.0,0.1891891891891892,0.08333333333333333,0.032448377581120944,0.030373831775700934,0.0
584,0.13240418118466898,0.09090909090909091,0.08,0.09090909090909091,0.07775768535262206,0.05430101959635401,0.045,0.21711627906976744,0.19092510100486895,0.015445245650208644,0.05303030303030303,0.015445029659777086,0.12595419847328243,0.022727272727272728,0.017241379310344827,0.0,0.3783783783783784,0.15,0.08259587020648967,0.07009345794392523,0.07954545454545454
2100,0.04529616724738676,0.022727272727272728,0.0,0.022727272727272728,0.02802893309222423,0.015293945310033566,0.075,0.1276279069767442,0.09147415311302186,0.0025568997083806146,0.015151515151515152,0.0025569919931902217,0.03435114503816794,0.0,0.017241379310344827,0.0,0.21621621621621623,0.058333333333333334,0.028023598820058997,0.028037383177570093,0.022727272727272728
2050,0.003484320557491289,0.022727272727272728,0.0,0.022727272727272728,0.0081374321880651,0.0034095989048873445,0.07,0.13023255813953488,0.019993784315756758,0.0005818902634395792,0.003787878787878788,0.0005818902455244328,0.0,0.0,0.0,0.0,0.1891891891891892,0.008333333333333333,0.01032448377581121,0.004672897196261682,0.022727272727272728
724,0.017421602787456445,0.0,0.0,0.0,0.011754068716094032,0.005678876398251254,0.165,0.05581395348837209,0.07764425567181187,0.00041538959969983076,0.003787878787878788,0.0004156358896603091,0.015267175572519083,0.0,0.0,0.0,0.16216216216216217,0.041666666666666664,0.011799410029498525,0.011682242990654205,0.0
152,0.020905923344947737,0.0,0.0,0.0,0.0081374321880651,0.0031911320120927107,0.135,0.06976744186046512,0.034911426499533826,0.0002917148278354504,0.003787878787878788,0.0002914993039484301,0.015267175572519083,0.0,0.017241379310344827,0.0,0.13513513513513514,0.016666666666666666,0.008849557522123894,0.007009345794392523,0.0
1430,0.2926829268292683,0.11363636363636363,0.0,0.11363636363636363,0.16907775768535263,0.13395177564334082,0.03,0.3188837209302326,0.3205221174764322,0.055985140062063975,0.13257575757575757,0.05598504597487121,0.21374045801526717,0.38636363636363635,0.1206896551724138,0.25,0.43243243243243246,0.2916666666666667,0.16519174041297935,0.17523364485981308,0.11363636363636363
1980,0.0,0.0,0.0,0.0,0.0054249547920434,0.0019586251486963966,0.0,0.0,0.0,0.0,0.003787878787878788,0.0,0.0,0.0,0.0,0.0,0.16216216216216217,0.0,0.008849557522123894,0.0,0.0
654,0.059233449477351915,0.0,0.0,0.0,0.02802893309222423,0.016630002954985717,0.155,0.060093023255813956,0.21112607479540038,0.0013098688496315817,0.015151515151515152,0.0013100843242092944,0.03816793893129771,0.0,0.034482758620689655,0.0,0.16216216216216217,0.10833333333333334,0.025073746312684365,0.03271028037383177,0.0
950,0.03832752613240418,0.045454545454545456,0.0,0.045454545454545456,0.034358047016274866,0.02001055712846106,0.045,0.20465116279069767,0.074640008287579,0.005366413681921109,0.01893939393939394,0.005366136426107697,0.03435114503816794,0.0,0.0,0.08333333333333333,0.2972972972972973,0.058333333333333334,0.035398230088495575,0.03271028037383177,0.045454545454545456
1926,0.03484320557491289,0.0,0.0,0.0,0.022603978300180832,0.01262814409217535,0.1,0.09302325581395349,0.10359473738734072,0.0015393922313216382,0.011363636363636362,0.001539515335301785,0.026717557251908396,0.0,0.0,0.0,0.21621621621621623,0.06666666666666667,0.022123893805309734,0.02336448598130841,0.0
576,0.04878048780487805,0.0,0.0,0.0,0.0189873417721519,0.010607641037427293,0.165,0.05581395348837209,0.145032632342277,0.0007758536845861055,0.011363636363636362,0.0007758536606992436,0.030534351145038167,0.0,0.017241379310344827,0.0,0.16216216216216217,0.08333333333333333,0.016224188790560472,0.02336448598130841,0.0
124,0.03832752613240418,0.022727272727272728,0.0,0.022727272727272728,0.019891500904159132,0.010280572105439952,0.07,0.13395348837209303,0.05858282399254118,0.0018046295127783563,0.011363636363636362,0.0018044139423119554,0.03435114503816794,0.0,0.017241379310344827,0.0,0.21621621621621623,0.041666666666666664,0.019174041297935103,0.02102803738317757,0.022727272727272728
196,0.20905923344947736,0.13636363636363635,0.0,0.13636363636363635,0.15099457504520797,0.1190227836975711,0.045,0.2152558139534884,0.4218895680099451,0.0335783009241495,0.11742424242424242,0.03357839225387705,0.17938931297709923,0.06818181818181818,0.15517241379310345,0.0,0.40540540540540543,0.2916666666666667,0.16666666666666666,0.1261682242990654,0.13636363636363635
1382,0.0313588850174216,0.0,0.0,0.0,0.0081374321880651,0.0034095989048873445,0.2,0.046511627906976744,0.055941158189163995,0.00020781795122842115,0.003787878787878788,0.00020781794483015455,0.015267175572519083,0.045454545454545456,0.034482758620689655,0.0,0.13513513513513514,0.025,0.008849557522123894,0.007009345794392523,0.0
1999,0.006968641114982578,0.0,0.0,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.0,0.02702702702702703,0.0,0.0014749262536873156,0.0,0.0
1844,0.0,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
526,0.003484320557491289,0.0,0.0,0.0,0.0045207956600361665,0.001466127529101558,0.335,0.027906976744186046,0.04009116336890086,5.360163749461944e-05,0.0,5.375557506273331e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.016666666666666666,0.004424778761061947,0.004672897196261682,0.0
680,0.10801393728222997,0.06818181818181818,0.0,0.06818181818181818,0.07685352622061482,0.05317837758655962,0.055,0.17618604651162792,0.23023930384336477,0.012282595098802964,0.05303030303030303,0.012282871811241455,0.09541984732824428,0.0,0.034482758620689655,0.0,0.32432432432432434,0.15833333333333333,0.08112094395280237,0.07009345794392523,0.06818181818181818
1223,0.0,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
268,0.13588850174216027,0.09090909090909091,0.08,0.06818181818181818,0.09584086799276673,0.06752394927527082,0.035,0.26009302325581396,0.1981767326219828,0.02300624768494651,0.06818181818181818,0.023006277764477428,0.13358778625954199,0.0,0.034482758620689655,0.0,0.35135135135135137,0.16666666666666666,0.09292035398230089,0.10046728971962617,0.09090909090909091
963,0.027874564459930314,0.022727272727272728,0.0,0.022727272727272728,0.009945750452079566,0.004167287550417865,0.15,0.061953488372093024,0.05127939500673366,0.00033866629089076037,0.003787878787878788,0.0003386047047765985,0.022900763358778626,0.0,0.017241379310344827,0.0,0.13513513513513514,0.025,0.01032448377581121,0.009345794392523364,0.022727272727272728
652,0.013937282229965157,0.0,0.0,0.0,0.0081374321880651,0.0036028095094976275,0.165,0.05581395348837209,0.04925929762768051,0.000263513162157638,0.003787878787878788,0.0002632360634515291,0.007633587786259542,0.0,0.0,0.0,0.16216216216216217,0.025,0.008849557522123894,0.007009345794392523,0.0
1606,0.003484320557491289,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
448,0.1916376306620209,0.13636363636363635,0.08,0.13636363636363635,0.12025316455696203,0.08472221871440441,0.03,0.29023255813953486,0.22278048275147622,0.03222289685231542,0.08333333333333333,0.03222286507239824,0.1984732824427481,0.0,0.017241379310344827,0.0,0.35135135135135137,0.16666666666666666,0.12536873156342182,0.11214953271028037,0.125
627,0.010452961672473868,0.0,0.0,0.0,0.006329113924050633,0.002481430314112456,0.2,0.046511627906976744,0.040712731793224904,0.00015126068064966417,0.003787878787878788,0.0001512914638363525,0.007633587786259542,0.0,0.0,0.0,0.13513513513513514,0.016666666666666666,0.007374631268436578,0.004672897196261682,0.0
522,0.017421602787456445,0.0,0.0,0.0,0.009041591320072333,0.00252562881843507,0.11,0.08372093023255814,0.02299803169998964,0.00027709060163789485,0.003787878787878788,0.0002770905931068727,0.015267175572519083,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.01032448377581121,0.007009345794392523,0.0
86,0.059233449477351915,0.022727272727272728,0.0,0.0,0.0352622061482821,0.019699904783793545,0.05,0.17934883720930234,0.08380814254635864,0.004631384679309653,0.01893939393939394,0.0046312921731882705,0.05343511450381679,0.0,0.034482758620689655,0.0,0.24324324324324326,0.058333333333333334,0.035398230088495575,0.035046728971962614,0.022727272727272728
1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,0.09059233449477352,0.022727272727272728,0.0,0.022727272727272728,0.05515370705244123,0.035318393396996016,0.07,0.13395348837209303,0.2011809800062157,0.006199809848114018,0.03409090909090909,0.006199624930173171,0.07633587786259542,0.022727272727272728,0.05172413793103448,0.0,0.24324324324324326,0.125,0.05457227138643068,0.056074766355140186,0.022727272727272728
14,0.26480836236933797,0.4090909090909091,0.44,0.4090909090909091,0.2088607594936709,0.15729995125536383,0.015,0.5441860465116279,0.2206049932663421,0.11217409565555496,0.1590909090909091,0.11217403062626909,0.23282442748091603,0.1590909090909091,0.1206896551724138,0.0,0.4864864864864865,0.2,0.22566371681415928,0.1822429906542056,0.4090909090909091
435,0.0313588850174216,0.0,0.0,0.0,0.007233273056057866,0.003030754582122084,0.2,0.046511627906976744,0.04972547394592355,0.00018472706775859657,0.003787878787878788,0.00018454233500917724,0.015267175572519083,0.0,0.017241379310344827,0.0,0.13513513513513514,0.025,0.007374631268436578,0.007009345794392523,0.0
1082,0.024390243902439025,0.022727272727272728,0.0,0.0,0.0189873417721519,0.01083999888872332,0.07,0.1363720930232558,0.060654718740287994,0.001938002455700063,0.011363636363636362,0.001937971608189468,0.019083969465648856,0.0,0.017241379310344827,0.0,0.2972972972972973,0.05,0.019174041297935103,0.018691588785046728,0.022727272727272728
639,0.11498257839721254,0.045454545454545456,0.0,0.045454545454545456,0.08951175406871609,0.06134499837096941,0.05,0.19386046511627908,0.2414793328498912,0.015585915312306815,0.06060606060606061,0.015585791681075378,0.11068702290076336,0.0,0.017241379310344827,0.0,0.2972972972972973,0.15833333333333333,0.09292035398230089,0.08411214953271028,0.045454545454545456
38,0.18118466898954705,0.09090909090909091,0.0,0.09090909090909091,0.10216998191681737,0.07319398597265754,0.05,0.17953488372093024,0.3110431990054905,0.01722422888841318,0.07196969696969696,0.01722395126752321,0.17938931297709923,0.0,0.0,0.0,0.32432432432432434,0.19166666666666668,0.11209439528023599,0.08644859813084112,0.07954545454545454
307,0.07665505226480836,0.0,0.0,0.0,0.04159132007233273,0.027620276758405924,0.16,0.058418604651162796,0.36045788873925205,0.0021164180153102406,0.026515151515151516,0.0021164179501502937,0.05725190839694656,0.0,0.034482758620689655,0.0,0.16216216216216217,0.175,0.035398230088495575,0.0514018691588785,0.0
304,0.34494773519163763,0.13636363636363635,0.08,0.11363636363636363,0.32730560578661844,0.2881704597402138,0.02,0.49897674418604654,0.44064021547705373,0.18846104834273494,0.28787878787878785,0.18846095017689465,0.3282442748091603,0.045454545454545456,0.15517241379310345,0.0,0.5945945945945946,0.475,0.32890855457227136,0.3247663551401869,0.125
113,0.18118466898954705,0.22727272727272727,0.2,0.18181818181818182,0.32007233273056057,0.27020692476909436,0.01,0.8243720930232559,0.2501294934217342,0.2918868087355337,0.2689393939393939,0.29188667659759354,0.16412213740458015,0.0,0.13793103448275862,0.0,0.7297297297297297,0.325,0.3333333333333333,0.29906542056074764,0.22727272727272727
965,0.003484320557491289,0.0,0.0,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0014749262536873156,0.0,0.0
1908,0.010452961672473868,0.0,0.0,0.0,0.0054249547920434,0.0019586251486963966,0.25,0.037209302325581395,0.04014296073759453,9.550389403119442e-05,0.003787878787878788,9.531916402876422e-05,0.007633587786259542,0.0,0.0,0.0,0.10810810810810811,0.016666666666666666,0.0058997050147492625,0.004672897196261682,0.0
1020,0.08362369337979095,0.045454545454545456,0.0,0.045454545454545456,0.051537070524412296,0.031615821549170205,0.05,0.17767441860465116,0.13586449808349735,0.007357740684514154,0.030303030303030304,0.007357863609359899,0.07633587786259542,0.0,0.017241379310344827,0.0,0.2702702702702703,0.09166666666666666,0.05309734513274336,0.04906542056074766,0.045454545454545456
674,0.1254355400696864,0.06818181818181818,0.0,0.06818181818181818,0.16817359855334538,0.12973902677419114,0.065,0.14474418604651162,0.6841914430746918,0.02460179694486676,0.12878787878787878,0.024601765399586802,0.13358778625954199,0.0,0.0,0.0,0.2702702702702703,0.3,0.19174041297935104,0.1308411214953271,0.056818181818181816
853,0.17770034843205576,0.09090909090909091,0.08,0.09090909090909091,0.07956600361663653,0.05283994332488932,0.04,0.23069767441860467,0.17476432197244382,0.015974365547958516,0.05303030303030303,0.015974272692611213,0.12595419847328243,0.20454545454545456,0.13793103448275862,0.0,0.32432432432432434,0.125,0.084070796460177,0.07242990654205607,0.09090909090909091
1482,0.0627177700348432,0.022727272727272728,0.0,0.022727272727272728,0.037070524412296565,0.021994438565341806,0.075,0.12558139534883722,0.13363721122966954,0.0036194498021280617,0.022727272727272724,0.0036193573271619717,0.05343511450381679,0.0,0.034482758620689655,0.08333333333333333,0.24324324324324326,0.08333333333333333,0.038348082595870206,0.035046728971962614,0.022727272727272728
2097,0.0627177700348432,0.022727272727272728,0.0,0.022727272727272728,0.0352622061482821,0.020130524497336724,0.08,0.11572093023255814,0.13270485859318348,0.0030538155206512392,0.01893939393939394,0.003054092517223951,0.04198473282442748,0.022727272727272728,0.05172413793103448,0.0,0.21621621621621623,0.075,0.03687315634218289,0.03271028037383177,0.022727272727272728
2001,0.010452961672473868,0.0,0.0,0.0,0.0018083182640144665,0.000252562881843507,1.0,0.009302325581395349,0.020718947477468143,3.078784462643276e-06,0.0,3.3250871172824727e-06,0.011450381679389313,0.0,0.0,0.0,0.02702702702702703,0.008333333333333333,0.0014749262536873156,0.002336448598130841,0.0
1063,0.017421602787456445,0.0,0.0,0.0,0.024412296564195298,0.013321429202835775,0.08,0.1170232558139535,0.08691598466797887,0.0020414188258002504,0.015151515151515152,0.0020416034900114385,0.015267175572519083,0.0,0.0,0.0,0.21621621621621623,0.058333333333333334,0.02359882005899705,0.02570093457943925,0.0
561,0.17421602787456447,0.2727272727272727,0.28,0.2727272727272727,0.12477396021699819,0.09009549402562504,0.025,0.37451162790697673,0.18356987465036775,0.04422018099496523,0.0909090909090909,0.04422033357273961,0.16793893129770993,0.06818181818181818,0.034482758620689655,0.0,0.4594594594594595,0.15833333333333333,0.13716814159292035,0.10514018691588785,0.2727272727272727
881,0.027874564459930314,0.022727272727272728,0.0,0.0,0.0325497287522604,0.020273222525578307,0.04,0.22790697674418606,0.06790635035740183,0.006054768312078893,0.01893939393939394,0.006054983640571383,0.026717557251908396,0.0,0.0,0.0,0.3783783783783784,0.06666666666666667,0.032448377581120944,0.03271028037383177,0.022727272727272728
1130,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,0.0,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
1777,0.11498257839721254,0.022727272727272728,0.0,0.022727272727272728,0.05063291139240506,0.031061446023523707,0.045,0.20465116279069767,0.11581891639904693,0.008330174757040034,0.030303030303030304,0.008329897409978809,0.0648854961832061,0.13636363636363635,0.15517241379310345,0.0,0.2972972972972973,0.08333333333333333,0.05309734513274336,0.04672897196261682,0.022727272727272728
26,0.11149825783972125,0.06818181818181818,0.0,0.06818181818181818,0.06600361663652803,0.042266398276510894,0.035,0.26976744186046514,0.11954832694499118,0.014941895178411095,0.041666666666666664,0.014941833142695007,0.11450381679389313,0.0,0.017241379310344827,0.0,0.32432432432432434,0.1,0.06489675516224189,0.06775700934579439,0.06818181818181818
1310,0.21254355400696864,0.13636363636363635,0.24,0.11363636363636363,0.14285714285714285,0.10826739337426536,0.025,0.36167441860465116,0.22842639593908629,0.05131373118473997,0.10984848484848483,0.05131385275627555,0.183206106870229,0.06818181818181818,0.15517241379310345,0.0,0.4864864864864865,0.20833333333333334,0.15339233038348082,0.1261682242990654,0.13636363636363635
1623,0.003484320557491289,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.003816793893129771,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
1218,0.003484320557491289,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
672,0.024390243902439025,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,1.0,0.009302325581395349,0.08287578990987257,1.2315137850573104e-05,0.0,1.21919860967024e-05,0.019083969465648856,0.0,0.0,0.0,0.02702702702702703,0.025,0.0014749262536873156,0.007009345794392523,0.0
475,0.0,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
857,0.09407665505226481,0.06818181818181818,0.0,0.045454545454545456,0.056962025316455694,0.037395723100158866,0.055,0.16372093023255815,0.17429814565420076,0.008023066006891367,0.03787878787878788,0.008022881032816395,0.06870229007633588,0.045454545454545456,0.10344827586206896,0.0,0.2972972972972973,0.125,0.05752212389380531,0.056074766355140186,0.06818181818181818
163,0.03832752613240418,0.0,0.0,0.0,0.0216998191681736,0.012388209354424017,0.13,0.07162790697674419,0.1319796954314721,0.0011627953158511125,0.011363636363636362,0.001162672128676438,0.022900763358778626,0.0,0.0,0.0,0.1891891891891892,0.08333333333333333,0.019174041297935103,0.02570093457943925,0.0
975,0.08710801393728224,0.06818181818181818,0.08,0.045454545454545456,0.056962025316455694,0.03782886844252048,0.05,0.1813953488372093,0.15912151662695534,0.00899217499219759,0.03787878787878788,0.008992143927504234,0.07633587786259542,0.022727272727272728,0.0,0.0,0.35135135135135137,0.11666666666666667,0.061946902654867256,0.04906542056074766,0.06818181818181818
2073,0.010452961672473868,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
766,0.010452961672473868,0.0,0.0,0.0,0.0045207956600361665,0.001466127529101558,0.335,0.027906976744186046,0.04009116336890086,5.360163749461944e-05,0.0,5.375557506273331e-05,0.007633587786259542,0.0,0.0,0.0,0.08108108108108109,0.016666666666666666,0.004424778761061947,0.004672897196261682,0.0
1495,0.07317073170731707,0.022727272727272728,0.0,0.022727272727272728,0.0325497287522604,0.018184527492732503,0.105,0.08688372093023256,0.15984667978866673,0.0020689431588962817,0.01893939393939394,0.002068758368135912,0.05343511450381679,0.06818181818181818,0.034482758620689655,0.08333333333333333,0.1891891891891892,0.075,0.035398230088495575,0.028037383177570093,0.022727272727272728
535,0.010452961672473868,0.0,0.0,0.0,0.006329113924050633,0.0022844312662745206,0.335,0.027906976744186046,0.06246762664456646,8.355821031613852e-05,0.003787878787878788,8.368135911827556e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.025,0.0058997050147492625,0.007009345794392523,0.0
675,0.04878048780487805,0.022727272727272728,0.0,0.022727272727272728,0.054249547920433995,0.035185797884028175,0.09,0.10065116279069768,0.2667046514037087,0.00464246830337517,0.03409090909090909,0.004642375796912545,0.04961832061068702,0.0,0.0,0.0,0.21621621621621623,0.14166666666666666,0.05457227138643068,0.053738317757009345,0.022727272727272728
1239,0.0,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
1981,0.0,0.0,0.0,0.0,0.0054249547920434,0.0019586251486963966,0.0,0.0,0.0,0.0,0.003787878787878788,0.0,0.0,0.0,0.0,0.0,0.16216216216216217,0.0,0.008849557522123894,0.0,0.0
862,0.006968641114982578,0.0,0.0,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.0,0.02702702702702703,0.0,0.0014749262536873156,0.0,0.0
655,0.0313588850174216,0.0,0.0,0.0,0.015370705244122965,0.007426611540608323,0.17,0.054325581395348835,0.10442349528643945,0.0005281038988772011,0.007575757575757576,0.0005281346704616994,0.019083969465648856,0.0,0.034482758620689655,0.0,0.13513513513513514,0.05,0.014749262536873156,0.016355140186915886,0.0
1285,0.17770034843205576,0.13636363636363635,0.0,0.13636363636363635,0.10759493670886076,0.0770796659098199,0.02,0.4861395348837209,0.12099865326841396,0.049095220676648475,0.07575757575757576,0.04909546546786193,0.17557251908396945,0.0,0.06896551724137931,0.0,0.5135135135135135,0.13333333333333333,0.11061946902654868,0.102803738317757,0.13636363636363635
1632,0.0,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
2054,0.003484320557491289,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
92,0.010452961672473868,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.007633587786259542,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
1642,0.003484320557491289,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
1388,0.09059233449477352,0.022727272727272728,0.0,0.022727272727272728,0.045207956600361664,0.02728941938319093,0.065,0.14455813953488372,0.1439966849684036,0.005171311110523405,0.026515151515151516,0.005171064648560459,0.061068702290076333,0.11363636363636363,0.06896551724137931,0.0,0.24324324324324326,0.09166666666666666,0.045722713864306784,0.04439252336448598,0.022727272727272728
1814,0.010452961672473868,0.0,0.0,0.0,0.0045207956600361665,0.001466127529101558,0.25,0.037209302325581395,0.030042473842328807,7.148937522257687e-05,0.0,7.148937302157316e-05,0.007633587786259542,0.0,0.0,0.0,0.10810810810810811,0.008333333333333333,0.0058997050147492625,0.002336448598130841,0.0
2044,0.024390243902439025,0.022727272727272728,0.0,0.022727272727272728,0.013562386980108499,0.006552743969429789,0.14,0.06697674418604652,0.074640008287579,0.0005751477254663904,0.007575757575757576,0.0005752400712898679,0.022900763358778626,0.0,0.0,0.0,0.16216216216216217,0.041666666666666664,0.01327433628318584,0.014018691588785047,0.022727272727272728
1344,0.15331010452961671,0.045454545454545456,0.0,0.045454545454545456,0.06871609403254973,0.04754748813585862,0.05,0.19479069767441862,0.18621154045374497,0.01213961634835781,0.04924242424242424,0.012139338884012096,0.09541984732824428,0.13636363636363635,0.13793103448275862,0.16666666666666666,0.35135135135135137,0.15,0.06932153392330384,0.06775700934579439,0.045454545454545456
34,0.03832752613240418,0.0,0.0,0.0,0.019891500904159132,0.009611280468554658,0.15,0.061953488372093024,0.11825339272764943,0.0007810568303279727,0.011363636363636362,0.0007808412913751674,0.022900763358778626,0.022727272727272728,0.05172413793103448,0.0,0.13513513513513514,0.05,0.02064896755162242,0.018691588785046728,0.0
1582,0.16376306620209058,0.13636363636363635,0.2,0.11363636363636363,0.10759493670886076,0.07828439085621343,0.035,0.2773953488372093,0.2153216616595877,0.028463269993603206,0.07954545454545454,0.02846329990512418,0.14885496183206107,0.022727272727272728,0.05172413793103448,0.0,0.3783783783783784,0.19166666666666668,0.10324483775811209,0.11448598130841121,0.13636363636363635
539,0.010452961672473868,0.0,0.0,0.0,0.007233273056057866,0.003030754582122084,0.2,0.046511627906976744,0.04972547394592355,0.00018472706775859657,0.003787878787878788,0.00018454233500917724,0.007633587786259542,0.0,0.0,0.0,0.13513513513513514,0.025,0.007374631268436578,0.007009345794392523,0.0
1713,0.0,0.0,0.0,0.0,0.0045207956600361665,0.001466127529101558,0.335,0.027906976744186046,0.04009116336890086,5.360163749461944e-05,0.0,5.375557506273331e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.016666666666666666,0.004424778761061947,0.004672897196261682,0.0
