,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,lOCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
94,0.011773940345368918,0.0,0.0,0.0,0.002260738507912585,0.0008871917895723027,0.165,0.028977108084613155,0.024092902231002748,4.1909516013821646e-05,0.0008873114463176575,3.266970063642537e-05,0.004516711833785004,0.0,0.0,0.0,0.06521739130434782,0.015384615384615385,0.0012155591572123178,0.004626569729015202,0.0
409,0.014913657770800628,0.01675977653631285,0.016129032258064516,0.014084507042253521,0.01105249937201708,0.006101513667485249,0.045,0.10277214334009466,0.046740230328145324,0.0010219076686423557,0.006211180124223603,0.0007966179803185962,0.013550135501355014,0.022727272727272728,0.01652892561983471,0.0,0.2608695652173913,0.033846153846153845,0.01053484602917342,0.011896893588896233,0.016666666666666666
391,0.002354788069073783,0.0,0.0,0.0,0.001004772670183371,0.0003433432225644811,0.335,0.014488554042306577,0.018647906326796127,8.107163042229276e-06,0.0,6.337921923466521e-06,0.0018066847335140017,0.0,0.0,0.0,0.043478260869565216,0.006153846153846154,0.0008103727714748784,0.0013218770654329147,0.0
245,0.0007849293563579278,0.0,0.0,0.0,0.0017583521728208992,0.0007097534316578421,0.145,0.03380662609871535,0.016527730930467884,3.911554827956687e-05,0.0008873114463176575,3.0513500394421294e-05,0.0,0.0,0.0,0.0,0.13043478260869565,0.003076923076923077,0.0024311183144246355,0.0006609385327164573,0.0
497,0.013343799058084773,0.00558659217877095,0.0,0.007042253521126761,0.008038181361466968,0.0039036438741181317,0.05,0.09659036028204385,0.031802630944923624,0.0006146729015360508,0.00354924578527063,0.00047913382953381444,0.01084010840108401,0.022727272727272728,0.024793388429752067,0.0,0.1956521739130435,0.018461538461538463,0.008103727714748784,0.007931262392597489,0.005555555555555556
16,0.029827315541601257,0.01675977653631285,0.0,0.007042253521126761,0.020597839738759106,0.01268979989684917,0.025,0.18352168453588333,0.0544017732376042,0.0037965225197245274,0.012422360248447206,0.002959482841252501,0.026196928635953028,0.022727272727272728,0.05785123966942149,0.0,0.391304347826087,0.052307692307692305,0.019448946515397084,0.02247191011235955,0.016666666666666666
172,0.0015698587127158557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009033423667570009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,0.003924646781789639,0.0,0.0,0.0,0.0007535795026375283,0.00023658447721928072,0.335,0.014488554042306577,0.012841516889124464,5.587935468509553e-06,0.0,4.377739885281e-06,0.0018066847335140017,0.0,0.01652892561983471,0.0,0.043478260869565216,0.003076923076923077,0.0008103727714748784,0.0006609385327164573,0.0
277,0.005494505494505495,0.0,0.0,0.0,0.0017583521728208992,0.0006642109197931306,0.25,0.01931807205640877,0.027056329205416084,2.0917505103787426e-05,0.0008873114463176575,1.6334850318212685e-05,0.0027100271002710027,0.0,0.01652892561983471,0.0,0.06521739130434782,0.009230769230769232,0.0016207455429497568,0.0019828155981493722,0.0
502,0.06828885400313972,0.05027932960893855,0.04032258064516129,0.035211267605633804,0.04948505400653102,0.03321468621800787,0.03,0.17222061238288416,0.1517852840553173,0.009324396995173383,0.032830523513753325,0.0072686163551970075,0.05962059620596206,0.1590909090909091,0.09090909090909091,0.0,0.32608695652173914,0.1076923076923077,0.048217179902755265,0.051553205551883675,0.05
381,0.004709576138147566,0.0,0.0,0.0,0.003014318010550113,0.0010794166773129682,0.1,0.04829518014102192,0.017587818628632006,8.497387202446859e-05,0.0008873114463176575,6.625415289067066e-05,0.004516711833785004,0.0,0.0,0.0,0.08695652173913043,0.006153846153846154,0.0032414910858995136,0.0026437541308658294,0.0
13,0.002354788069073783,0.0,0.0,0.0,0.002009545340366742,0.0007473112174164029,0.335,0.014488554042306577,0.04057244735700862,1.7648562854709338e-05,0.0008873114463176575,1.3786613668571504e-05,0.0018066847335140017,0.0,0.0,0.0,0.043478260869565216,0.012307692307692308,0.0016207455429497568,0.0026437541308658294,0.0
207,0.003924646781789639,0.0,0.0,0.0,0.003265511178095956,0.0014322232789662206,0.2,0.02414759007051096,0.04666795162145232,5.638226887726138e-05,0.001774622892635315,4.397341705662855e-05,0.0027100271002710027,0.0,0.0,0.0,0.08695652173913043,0.018461538461538463,0.0028363047001620746,0.0039656311962987445,0.0
15,0.0007849293563579278,0.0,0.0,0.0,0.001004772670183371,0.0003433432225644811,0.335,0.014488554042306577,0.018647906326796127,8.107163042229276e-06,0.0,6.337921923466521e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.002354788069073783,0.0,0.0,0.0,0.0007535795026375283,0.00023658447721928072,0.335,0.014488554042306577,0.012841516889124464,5.587935468509553e-06,0.0,4.377739885281e-06,0.0018066847335140017,0.0,0.0,0.0,0.043478260869565216,0.003076923076923077,0.0008103727714748784,0.0006609385327164573,0.0
399,0.02197802197802198,0.01675977653631285,0.0,0.02112676056338028,0.011554885707108766,0.006105062434643539,0.07,0.07022119192504588,0.0683997494338168,0.0006991298895296822,0.006211180124223603,0.000544995946016848,0.017163504968383016,0.13636363636363635,0.01652892561983471,0.0,0.1956521739130435,0.033846153846153845,0.012155591572123177,0.010575016523463317,0.011111111111111112
105,0.003924646781789639,0.0,0.0,0.0,0.001004772670183371,0.0003433432225644811,0.335,0.014488554042306577,0.018647906326796127,8.107163042229276e-06,0.0,6.337921923466521e-06,0.0027100271002710027,0.0,0.008264462809917356,0.0,0.043478260869565216,0.006153846153846154,0.0008103727714748784,0.0013218770654329147,0.0
114,0.002354788069073783,0.0,0.0,0.0,0.001004772670183371,0.0003433432225644811,0.335,0.014488554042306577,0.018647906326796127,8.107163042229276e-06,0.0,6.337921923466521e-06,0.0018066847335140017,0.0,0.0,0.0,0.043478260869565216,0.006153846153846154,0.0008103727714748784,0.0013218770654329147,0.0
499,0.05023547880690738,0.027932960893854747,0.0,0.035211267605633804,0.0346646571213263,0.02108470434037882,0.03,0.15695933545832125,0.10571965498964006,0.0053950445927494935,0.02129547471162378,0.004205570562927037,0.04697380307136405,0.06818181818181818,0.05785123966942149,0.09090909090909091,0.2608695652173913,0.06769230769230769,0.033630470016207455,0.036351619299405155,0.027777777777777776
384,0.003924646781789639,0.0,0.0,0.0,0.0025119316754584277,0.0009759109685295329,0.11,0.043465662126919734,0.017660097335325014,6.915070142280572e-05,0.0008873114463176575,5.390500605010186e-05,0.0036133694670280035,0.0,0.0,0.0,0.10869565217391304,0.006153846153846154,0.0028363047001620746,0.0019828155981493722,0.0
260,0.004709576138147566,0.01675977653631285,0.0,0.0,0.008038181361466968,0.0038128545809852326,0.095,0.051482662030329376,0.05823254469233364,0.0003201933589584878,0.00354924578527063,0.00024959651286228984,0.004516711833785004,0.0,0.0,0.0,0.10869565217391304,0.027692307692307693,0.006482982171799027,0.010575016523463317,0.016666666666666666
316,0.0015698587127158557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009033423667570009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.003924646781789639,0.0,0.0,0.0,0.0025119316754584277,0.0010312125900795398,0.145,0.03380662609871535,0.023996530622078738,5.682930371474215e-05,0.0008873114463176575,4.43001140629928e-05,0.0036133694670280035,0.0,0.0,0.0,0.13043478260869565,0.006153846153846154,0.0032414910858995136,0.0013218770654329147,0.0
521,0.0015698587127158557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009033423667570009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.006279434850863423,0.00558659217877095,0.0,0.0,0.005023863350916855,0.002589712833761551,0.125,0.03863614411281754,0.052739362983665015,0.0001631071797129034,0.0026619343389529724,0.00012715047487696753,0.007226738934056007,0.0,0.0,0.0,0.15217391304347827,0.03076923076923077,0.004051863857374392,0.006609385327164574,0.005555555555555556
411,0.006279434850863423,0.0,0.0,0.0,0.003014318010550113,0.0012187057882758197,0.125,0.03863614411281754,0.02481568929793283,7.675960688575956e-05,0.0008873114463176575,5.9850891565931276e-05,0.0027100271002710027,0.045454545454545456,0.01652892561983471,0.0,0.10869565217391304,0.009230769230769232,0.0032414910858995136,0.0026437541308658294,0.0
354,0.03610675039246468,0.0111731843575419,0.0,0.014084507042253521,0.019844260236121576,0.011493273903312656,0.03,0.16642519076596157,0.054329494530911196,0.0031183194485244134,0.011535048802129548,0.0024308217455538657,0.02981029810298103,0.11363636363636363,0.04132231404958678,0.0,0.32608695652173914,0.04,0.020664505672609402,0.018506278916060808,0.011111111111111112
161,0.002354788069073783,0.0,0.0,0.0,0.0007535795026375283,0.00023658447721928072,0.335,0.014488554042306577,0.012841516889124464,5.587935468509553e-06,0.0,4.377739885281e-06,0.0018066847335140017,0.0,0.0,0.0,0.043478260869565216,0.003076923076923077,0.0008103727714748784,0.0006609385327164573,0.0
363,0.1357927786499215,0.1564245810055866,0.04838709677419355,0.09154929577464789,0.11680482290881689,0.08687263711253378,0.015,0.38481599536366273,0.17766106105141424,0.05449650829470347,0.08695652173913043,0.04248165318616809,0.12014453477868112,0.09090909090909091,0.2644628099173554,0.18181818181818182,0.4782608695652174,0.1723076923076923,0.10980551053484602,0.12822207534699273,0.15555555555555556
312,0.03296703296703297,0.01675977653631285,0.016129032258064516,0.02112676056338028,0.023109771414217533,0.012927567296454546,0.045,0.1116584564860427,0.0910952633354214,0.002353657045787785,0.013309671694764862,0.0018347303877416488,0.02710027100271003,0.022727272727272728,0.0743801652892562,0.09090909090909091,0.1956521739130435,0.04923076923076923,0.022285251215559156,0.024454725710508923,0.016666666666666666
492,0.03296703296703297,0.0111731843575419,0.0,0.014084507042253521,0.020597839738759106,0.011254027850724659,0.06,0.07968704723268617,0.11114055799161568,0.0014619669000132639,0.011535048802129548,0.0011396498370010624,0.02168021680216802,0.09090909090909091,0.06611570247933884,0.0,0.15217391304347827,0.04923076923076923,0.01985413290113452,0.021810971579643092,0.011111111111111112
428,0.4050235478806907,0.4748603351955307,0.27419354838709675,0.31690140845070425,0.33634765134388345,0.2868427091761655,0.01,0.5193663672365498,0.4346118633450585,0.2428603134783369,0.2866015971606034,0.18931673346640354,0.36224028906955735,1.0,0.4628099173553719,0.5454545454545454,0.5217391304347826,0.38769230769230767,0.32293354943273905,0.3582286847323199,0.4722222222222222
485,0.05572998430141287,0.01675977653631285,0.0,0.02112676056338028,0.040442099974880685,0.025996198087451086,0.025,0.19173186515985705,0.10668337107888017,0.008126194619112442,0.025732031943212066,0.006334589614001606,0.04787714543812105,0.022727272727272728,0.1322314049586777,0.0,0.32608695652173914,0.08307692307692308,0.03808752025931929,0.044282881692002646,0.016666666666666666
477,0.02511773940345369,0.027932960893854747,0.0,0.014084507042253521,0.020346646571213264,0.012232600394622909,0.04,0.12450497440355453,0.07729003035705681,0.0024837348702689064,0.012422360248447206,0.001936137138517113,0.025293586269196026,0.0,0.024793388429752067,0.0,0.2826086956521739,0.05846153846153846,0.018638573743922204,0.023132848645076007,0.027777777777777776
195,0.04317111459968603,0.0335195530726257,0.016129032258064516,0.035211267605633804,0.03516704345641799,0.023412104135023492,0.02,0.21645899739206026,0.0851202235821327,0.008260533244388302,0.023070097604259095,0.006439328674241985,0.044263775971093045,0.022727272727272728,0.03305785123966942,0.0,0.45652173913043476,0.08307692307692308,0.034440842787682335,0.036351619299405155,0.03333333333333333
474,0.08084772370486656,0.0893854748603352,0.03225806451612903,0.07042253521126761,0.08917357447877418,0.06386390951116916,0.02,0.21510673234811165,0.23358068712957164,0.022399434903261937,0.06388642413487133,0.01746104023855154,0.07768744354110207,0.11363636363636363,0.09090909090909091,0.0,0.32608695652173914,0.15692307692307692,0.08630470016207456,0.09385327164573695,0.08888888888888889
265,0.002354788069073783,0.0,0.0,0.0,0.001004772670183371,0.0003433432225644811,0.335,0.014488554042306577,0.018647906326796127,8.107163042229276e-06,0.0,6.337921923466521e-06,0.0018066847335140017,0.0,0.0,0.0,0.043478260869565216,0.006153846153846154,0.0008103727714748784,0.0013218770654329147,0.0
91,0.05259026687598116,0.0223463687150838,0.0,0.014084507042253521,0.018839487565938208,0.010305028366478819,0.04,0.1185163720660678,0.0684238423360478,0.001990841709043241,0.01064773735581189,0.0015519414590327507,0.022583559168925023,0.0,0.03305785123966942,0.0,0.2391304347826087,0.07384615384615385,0.03768233387358185,0.04824851288830139,0.022222222222222223
139,0.02119309262166405,0.01675977653631285,0.0,0.02112676056338028,0.01456920371765888,0.007131839065775217,0.035,0.13107311890273352,0.04281308726449188,0.0015240581762941856,0.00709849157054126,0.001188066333344245,0.01987353206865402,0.022727272727272728,0.024793388429752067,0.0,0.1956521739130435,0.021538461538461538,0.015802269043760128,0.01255783212161269,0.016666666666666666
218,0.002354788069073783,0.0,0.0,0.0,0.0007535795026375283,0.00023658447721928072,0.335,0.014488554042306577,0.012841516889124464,5.587935468509553e-06,0.0,4.377739885281e-06,0.0018066847335140017,0.0,0.0,0.0,0.043478260869565216,0.003076923076923077,0.0008103727714748784,0.0006609385327164573,0.0
225,0.002354788069073783,0.0,0.0,0.0,0.0007535795026375283,0.00023658447721928072,0.335,0.014488554042306577,0.012841516889124464,5.587935468509553e-06,0.0,4.377739885281e-06,0.0018066847335140017,0.0,0.0,0.0,0.043478260869565216,0.003076923076923077,0.0008103727714748784,0.0006609385327164573,0.0
301,0.002354788069073783,0.0,0.0,0.0,0.0015071590052750565,0.0005811106221698582,0.25,0.01931807205640877,0.0236833228930757,1.8300488659368782e-05,0.0008873114463176575,1.4243989477481462e-05,0.0018066847335140017,0.0,0.0,0.0,0.06521739130434782,0.009230769230769232,0.0012155591572123178,0.0019828155981493722,0.0
126,0.005494505494505495,0.0,0.0,0.0,0.002260738507912585,0.0008871917895723027,0.15,0.032164589973920604,0.021683612007902472,4.656612890424627e-05,0.0008873114463176575,3.6328707107705005e-05,0.0036133694670280035,0.0,0.008264462809917356,0.0,0.08695652173913043,0.009230769230769232,0.002025931928687196,0.0026437541308658294,0.0
230,0.002354788069073783,0.0,0.0,0.0,0.001004772670183371,0.0003433432225644811,0.25,0.01931807205640877,0.013973883293981592,1.0812655131565983e-05,0.0,8.428782764197745e-06,0.0018066847335140017,0.0,0.0,0.0,0.06521739130434782,0.003076923076923077,0.0012155591572123178,0.0006609385327164573,0.0
394,0.036891679748822605,0.0782122905027933,0.0,0.04225352112676056,0.039939713639788994,0.024462539213877102,0.02,0.22766347918477736,0.08454199392858865,0.009079463813749938,0.02484472049689441,0.007077694624677737,0.03884372177055104,0.0,0.01652892561983471,0.09090909090909091,0.30434782608695654,0.06461538461538462,0.03768233387358185,0.043621943159286185,0.07777777777777778
321,0.013343799058084773,0.00558659217877095,0.0,0.007042253521126761,0.01004772670183371,0.0049561490671474065,0.065,0.07611320390225056,0.05126969594757385,0.0006145518296008998,0.005323868677905945,0.00047906849013254157,0.01084010840108401,0.0,0.01652892561983471,0.0,0.17391304347826086,0.024615384615384615,0.01053484602917342,0.009253139458030404,0.005555555555555556
98,0.03453689167974882,0.0223463687150838,0.0,0.02112676056338028,0.02913840743531776,0.018537280981920215,0.035,0.13290833574809233,0.1097431696622175,0.004016435720087721,0.018633540372670808,0.0031309334301924618,0.03342366757000903,0.022727272727272728,0.04132231404958678,0.0,0.32608695652173914,0.07692307692307693,0.02957860615883306,0.028420356906807668,0.022222222222222223
297,0.014913657770800628,0.00558659217877095,0.0,0.007042253521126761,0.013313237879929666,0.007223811281294213,0.06,0.07804501110789143,0.0728569363465523,0.0009187357534421077,0.00709849157054126,0.0007161851773517169,0.013550135501355014,0.0,0.01652892561983471,0.0,0.1956521739130435,0.04,0.012965964343598054,0.013879709187045605,0.005555555555555556
37,0.009419152276295133,0.00558659217877095,0.0,0.007042253521126761,0.004270283848279327,0.001969861503447036,0.09,0.054090601757944556,0.028646460752662268,0.0001736916608128386,0.001774622892635315,0.00013538323943734673,0.007226738934056007,0.0,0.008264462809917356,0.0,0.15217391304347827,0.015384615384615385,0.004051863857374392,0.004626569729015202,0.005555555555555556
42,0.002354788069073783,0.0,0.0,0.0,0.0007535795026375283,0.00023658447721928072,0.335,0.014488554042306577,0.012841516889124464,5.587935468509553e-06,0.0,4.377739885281e-06,0.0018066847335140017,0.0,0.0,0.0,0.043478260869565216,0.003076923076923077,0.0008103727714748784,0.0006609385327164573,0.0
124,0.0031397174254317113,0.0,0.0,0.0,0.001004772670183371,0.0003433432225644811,0.335,0.014488554042306577,0.018647906326796127,8.107163042229276e-06,0.0,6.337921923466521e-06,0.0018066847335140017,0.0,0.008264462809917356,0.0,0.043478260869565216,0.006153846153846154,0.0008103727714748784,0.0013218770654329147,0.0
1,0.0,0.0,0.0,0.0,0.0,2.957305965241009e-05,0.5,0.009659036028204384,0.0024092902231002745,4.6566128904246273e-07,0.08873114463176575,6.533940127285074e-06,0.0009033423667570009,0.022727272727272728,0.008264462809917356,0.09090909090909091,0.0,0.003076923076923077,0.0,0.0006609385327164573,0.0
254,0.0007849293563579278,0.0,0.0,0.0,0.001004772670183371,0.0003433432225644811,0.335,0.014488554042306577,0.018647906326796127,8.107163042229276e-06,0.0,6.337921923466521e-06,0.0,0.0,0.0,0.0,0.043478260869565216,0.006153846153846154,0.0008103727714748784,0.0013218770654329147,0.0
173,0.07535321821036106,0.03910614525139665,0.04838709677419355,0.04929577464788732,0.06129113288118563,0.040680700857855315,0.025,0.18931710615280598,0.1690839878571773,0.012555085169356633,0.04081632653061225,0.009787058237857766,0.06504065040650407,0.022727272727272728,0.1652892561983471,0.0,0.2826086956521739,0.1076923076923077,0.05915721231766612,0.06477197620621282,0.03888888888888889
495,0.044740973312401885,0.05027932960893855,0.03225806451612903,0.035211267605633804,0.04395880432052248,0.028066312263119793,0.025,0.20805563604752245,0.1061533272297981,0.00951859637915565,0.02839396628216504,0.007420007747946202,0.045167118337850046,0.09090909090909091,0.01652892561983471,0.0,0.32608695652173914,0.08,0.04254457050243112,0.046265697290152015,0.05
253,0.002354788069073783,0.0,0.0,0.0,0.001004772670183371,0.0003433432225644811,0.335,0.014488554042306577,0.018647906326796127,8.107163042229276e-06,0.0,6.337921923466521e-06,0.0018066847335140017,0.0,0.0,0.0,0.043478260869565216,0.006153846153846154,0.0008103727714748784,0.0013218770654329147,0.0
242,0.003924646781789639,0.0,0.0,0.0,0.001004772670183371,0.0003433432225644811,0.335,0.014488554042306577,0.018647906326796127,8.107163042229276e-06,0.0,6.337921923466521e-06,0.0027100271002710027,0.0,0.008264462809917356,0.0,0.043478260869565216,0.006153846153846154,0.0008103727714748784,0.0013218770654329147,0.0
9,0.00706436420722135,0.00558659217877095,0.0,0.007042253521126761,0.004270283848279327,0.001908349539370023,0.07,0.0676132521974307,0.022213655856984534,0.00021034386087337081,0.001774622892635315,0.0001639365577935825,0.007226738934056007,0.0,0.0,0.0,0.15217391304347827,0.012307692307692308,0.004051863857374392,0.004626569729015202,0.005555555555555556
23,0.01020408163265306,0.00558659217877095,0.0,0.007042253521126761,0.008038181361466968,0.004351971458448668,0.065,0.07727228822563507,0.04433094010504505,0.000548218378976801,0.004436557231588288,0.00042731968432444385,0.00993676603432701,0.022727272727272728,0.0,0.0,0.21739130434782608,0.033846153846153845,0.006482982171799027,0.010575016523463317,0.005555555555555556
338,0.005494505494505495,0.0,0.0,0.0,0.002260738507912585,0.0009374659909813998,0.25,0.01931807205640877,0.038187250036139354,2.9522925725292134e-05,0.0008873114463176575,2.299946924804346e-05,0.0027100271002710027,0.0,0.0,0.09090909090909091,0.06521739130434782,0.015384615384615385,0.0016207455429497568,0.003304692663582287,0.0
507,0.06279434850863422,0.0335195530726257,0.0,0.04225352112676056,0.051745792514443605,0.03361894994345631,0.02,0.21993625036221384,0.12029586083939671,0.012052622668641145,0.03371783496007098,0.009395348527227027,0.05600722673893405,0.09090909090909091,0.09090909090909091,0.0,0.34782608695652173,0.08615384615384615,0.053079416531604535,0.0495703899537343,0.03333333333333333
171,0.005494505494505495,0.0,0.0,0.0,0.003014318010550113,0.0012187057882758197,0.335,0.014488554042306577,0.06618320242856454,2.878252427571462e-05,0.0008873114463176575,2.2411414636587803e-05,0.0036133694670280035,0.0,0.008264462809917356,0.0,0.043478260869565216,0.018461538461538463,0.0024311183144246355,0.0039656311962987445,0.0
331,0.014913657770800628,0.0111731843575419,0.0,0.007042253521126761,0.011303692539562924,0.006153562252473491,0.065,0.07524389065971215,0.06435214185900834,0.0007549859611503256,0.006211180124223603,0.0005885119872645665,0.013550135501355014,0.0,0.024793388429752067,0.0,0.21739130434782608,0.036923076923076927,0.011345218800648298,0.011235955056179775,0.011111111111111112
267,0.002354788069073783,0.0,0.0,0.0,0.001004772670183371,0.0003433432225644811,0.335,0.014488554042306577,0.018647906326796127,8.107163042229276e-06,0.0,6.337921923466521e-06,0.0018066847335140017,0.0,0.0,0.0,0.043478260869565216,0.006153846153846154,0.0008103727714748784,0.0013218770654329147,0.0
475,0.025902668759811617,0.027932960893854747,0.04032258064516129,0.035211267605633804,0.019844260236121576,0.011934208222730091,0.03,0.15734569689944944,0.05970221172842481,0.00306038187094175,0.011535048802129548,0.0023856722192743263,0.024390243902439025,0.022727272727272728,0.03305785123966942,0.0,0.391304347826087,0.043076923076923075,0.022285251215559156,0.015862524785194978,0.027777777777777776
82,0.029827315541601257,0.01675977653631285,0.016129032258064516,0.014084507042253521,0.018588294398392362,0.010988166044449492,0.04,0.12682314305032358,0.06820700621596877,0.002270932317789392,0.01064773735581189,0.0017702403986853451,0.02710027100271003,0.045454545454545456,0.04132231404958678,0.0,0.30434782608695654,0.04923076923076923,0.018638573743922204,0.018506278916060808,0.016666666666666666
429,0.07927786499215071,0.07262569832402235,0.0,0.06338028169014084,0.06355187138909822,0.041252348100936406,0.025,0.18245919057278084,0.1779019900737243,0.01227069185029973,0.04081632653061225,0.009565361649338983,0.07226738934056007,0.09090909090909091,0.12396694214876033,0.0,0.2608695652173913,0.09846153846153846,0.06482982171799027,0.061467283542630535,0.07222222222222222
334,0.0015698587127158557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009033423667570009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,0.03610675039246468,0.0335195530726257,0.04032258064516129,0.035211267605633804,0.04119567947751821,0.02753961607071037,0.02,0.2385781898966483,0.09083024141088036,0.010712528641196074,0.027506654835847383,0.008350702179676688,0.04336043360433604,0.06818181818181818,0.049586776859504134,0.09090909090909091,0.43478260869565216,0.06153846153846154,0.03079416531604538,0.023793787177792465,0.03888888888888889
360,0.08398744113029827,0.055865921787709494,0.0,0.04929577464788732,0.07234363225320271,0.048954355756810085,0.02,0.22302714189123926,0.17272201609405868,0.01780034980848562,0.048802129547471165,0.013875867290710218,0.07678410117434507,0.0,0.1652892561983471,0.0,0.30434782608695654,0.11692307692307692,0.0692868719611021,0.07732980832782552,0.05555555555555555
283,0.00706436420722135,0.00558659217877095,0.0,0.0,0.006782215523737754,0.0033846366772183347,0.095,0.051482662030329376,0.0517033681877319,0.00028423499421862883,0.00354924578527063,0.0002215659097162368,0.005420054200542005,0.0,0.01652892561983471,0.0,0.15217391304347827,0.027692307692307693,0.006077795786061589,0.007931262392597489,0.005555555555555556
81,0.011773940345368918,0.00558659217877095,0.0,0.007042253521126761,0.00552624968600854,0.002589712833761551,0.07,0.06954505940307157,0.029296969112899342,0.00029359944274127275,0.0026619343389529724,0.00022888392265879614,0.01084010840108401,0.0,0.01652892561983471,0.0,0.17391304347826086,0.015384615384615385,0.005672609400324149,0.005287508261731659,0.005555555555555556
186,0.003924646781789639,0.0,0.0,0.0,0.0035167043456417984,0.0014736255624795947,0.215,0.022505553945716218,0.05146243916542186,5.4142438076967135e-05,0.001774622892635315,4.2209253222261575e-05,0.0036133694670280035,0.0,0.0,0.0,0.06521739130434782,0.018461538461538463,0.0028363047001620746,0.004626569729015202,0.0
496,0.0282574568288854,0.03910614525139665,0.0,0.02112676056338028,0.02461693041949259,0.014074706280371533,0.045,0.11252776972858108,0.09844359851587722,0.0025812350309686177,0.01419698314108252,0.0020121268621974384,0.02168021680216802,0.09090909090909091,0.05785123966942149,0.0,0.21739130434782608,0.052307692307692305,0.025121555915721232,0.023793787177792465,0.03888888888888889
256,0.002354788069073783,0.0,0.0,0.0,0.001004772670183371,0.0003433432225644811,0.335,0.014488554042306577,0.018647906326796127,8.107163042229276e-06,0.0,6.337921923466521e-06,0.0018066847335140017,0.0,0.0,0.0,0.043478260869565216,0.006153846153846154,0.0008103727714748784,0.0013218770654329147,0.0
181,0.002354788069073783,0.0,0.0,0.0,0.008038181361466968,0.004069548738768153,0.075,0.0627837341833285,0.05100467402303282,0.0004165107399840308,0.004436557231588288,0.0003246714849247953,0.0036133694670280035,0.022727272727272728,0.0,0.09090909090909091,0.06521739130434782,0.018461538461538463,0.0024311183144246355,0.0039656311962987445,0.0
223,0.003924646781789639,0.0111731843575419,0.0,0.0,0.005777442853554383,0.00262638342773054,0.105,0.045494059692842655,0.04539102780320917,0.0001949630684962983,0.0026619343389529724,0.00015197944736065083,0.0036133694670280035,0.0,0.0,0.0,0.10869565217391304,0.021538461538461538,0.004862236628849271,0.007270323859881031,0.011111111111111112
482,0.10832025117739404,0.17318435754189945,0.12096774193548387,0.06338028169014084,0.10675709620698318,0.0791842330641002,0.02,0.23819182845552014,0.26155254661976585,0.030752127173364636,0.07897071872227152,0.02397217691479239,0.10659439927732611,0.022727272727272728,0.1322314049586777,0.09090909090909091,0.34782608695652173,0.18769230769230769,0.10048622366288493,0.11698612029081296,0.17222222222222222
421,0.11616954474097331,0.16201117318435754,0.12096774193548387,0.18309859154929578,0.09796533534287867,0.06715095509153453,0.015,0.28629382787597796,0.18457572399171204,0.0313414075648092,0.06743566992014197,0.0244315782451418,0.10388437217705511,0.45454545454545453,0.08264462809917356,0.18181818181818182,0.34782608695652173,0.12,0.10291734197730956,0.0898876404494382,0.16111111111111112
437,0.11145996860282574,0.13966480446927373,0.0967741935483871,0.14084507042253522,0.10524993720170811,0.07806903298460782,0.015,0.35844682700666475,0.1713728135691225,0.045620124025717836,0.07808340727595386,0.0355622105913732,0.10478771454381211,0.1590909090909091,0.10743801652892562,0.45454545454545453,0.5,0.16615384615384615,0.10210696920583469,0.11037673496364839,0.1388888888888889
122,0.006279434850863423,0.0,0.0,0.0,0.002260738507912585,0.0008871917895723027,0.15,0.032164589973920604,0.021683612007902472,4.656612890424627e-05,0.0008873114463176575,3.6328707107705005e-05,0.0036133694670280035,0.0,0.01652892561983471,0.0,0.08695652173913043,0.009230769230769232,0.002025931928687196,0.0026437541308658294,0.0
50,0.008634222919937205,0.0,0.0,0.0,0.00552624968600854,0.002589712833761551,0.08,0.06036897517627741,0.03375415602563485,0.0002548610801058302,0.0026619343389529724,0.0001986971192707391,0.005420054200542005,0.0,0.01652892561983471,0.0,0.1956521739130435,0.012307692307692308,0.006888168557536467,0.003304692663582287,0.0
231,0.002354788069073783,0.0,0.0,0.0,0.0007535795026375283,0.00023658447721928072,0.335,0.014488554042306577,0.012841516889124464,5.587935468509553e-06,0.0,4.377739885281e-06,0.0018066847335140017,0.0,0.0,0.0,0.043478260869565216,0.003076923076923077,0.0008103727714748784,0.0006609385327164573,0.0
39,0.04945054945054945,0.01675977653631285,0.0,0.014084507042253521,0.02285857824667169,0.013724265523490473,0.07,0.06886892688109726,0.15689297932828988,0.001539755618347807,0.013309671694764862,0.0012002848013822679,0.025293586269196026,0.6363636363636364,0.04132231404958678,0.0,0.17391304347826086,0.07384615384615385,0.02147487844408428,0.02511566424322538,0.016666666666666666
