,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps
1131,0.2920821114369501,0.2954944411936805,0.019644249430453814,0.019644759928535375,0.0009302142768239078,0.0014358188953766632,0.0009916808991240153,0.001340245034924879,0.43349753694581283,0.4398148148148148,0.2275132275132275,0.0,1.0,0.0,0.7380426045016077,0.32948405551435533,0.5753756176262983,0.007548032936870996,0.6419439935064936,1.0,1.0,0.3804042845147152,0.26699361725145154,0.30025594665038624,0.7122106218792555,0.5212065813528336,0.2615209988649262,0.0,0.0,0.0,0.0,0.0,1.0
104,0.9260997067448681,0.9291983616149795,0.042821522525048054,0.04282492646157051,0.003360562845145526,0.0028716377907533263,0.0030852294639413806,0.0035692705236506014,0.22660098522167488,0.3287037037037037,0.7142857142857143,0.0,1.0,0.3269230769230769,0.049236334405144695,0.32312744994173115,0.22163960875264696,0.007433668801463861,0.3976258116883116,1.0,1.0,0.4937432158436931,0.29313764379214596,0.412308920562613,0.8891410702577295,0.3840950639853748,0.9422247446083996,1.0,0.0,0.0,0.0,0.0,0.0
1185,0.9560117302052786,0.9596255119953189,0.16243850892565714,0.1624382711674507,0.000740240938599307,0.0014358188953766632,0.0006060272161313426,0.000851079322145731,0.33004926108374383,0.36574074074074076,0.8165784832451499,1.0,0.0,0.11538461538461539,0.05466237942122186,0.3342515096938235,0.8559040032267823,0.00777676120768527,0.8209212662337663,1.0,0.0,0.36039486349765504,0.3047491976488406,0.25341066522647754,0.42775003782720533,0.4180987202925045,0.19421112372304203,0.0,0.0,0.0,0.0,0.0,1.0
1129,0.656891495601173,0.6653013458162669,0.026514317250610875,0.026514663621387866,0.001696658434488677,0.0023930314922944386,0.0008814941325546802,0.002525717003055086,0.43349753694581283,0.4398148148148148,0.2275132275132275,0.0,1.0,0.0,0.31862942122186494,0.28488187307977536,0.8079056166179288,0.016010978956999083,0.7745535714285715,1.0,0.0,0.4332848628832408,0.36825213659803113,0.2889379388076173,0.4037423715135926,0.537903717245582,0.5349602724177072,0.0,0.0,0.0,0.0,0.0,1.0
1244,0.6651026392961877,0.6676418958455237,0.4461523575818686,0.44615232084386924,0.0009236634720575423,0.0017229826744519958,0.0011018676656933501,0.0014052083121246495,0.5123152709359606,0.44907407407407407,0.23809523809523808,0.0,1.0,0.0,0.32023713826366557,0.37080199173641276,0.5462337400423516,0.007548032936870996,0.5434253246753248,0.949978982765868,1.0,0.379769389886743,0.26699361725145154,0.30549228637847226,0.7267867049982348,0.549908592321755,0.28070374574347334,0.0,0.0,0.0,0.0,0.0,1.0
603,0.02287390029325513,0.12580456407255705,0.11631206624415519,0.11631674925937727,0.04583598095025974,0.027089116492773044,0.009035314858685473,0.06314689361655136,0.21182266009852216,0.41203703703703703,0.2310405643738977,0.0,1.0,0.0,0.05767684887459807,0.510223540629304,0.41181809014823034,0.1499313815187557,0.6262175324675325,0.42675493905002104,0.0,0.7258279230753477,0.7047347733583356,0.44029868269659755,0.20562868815251928,0.4973796465569775,1.0,0.0,0.0,1.0,0.0,0.0,0.0
779,0.2868035190615836,0.28671737858396723,0.06480728026895415,0.06480656912489115,9.171126672911768e-05,0.0003828850387671102,0.00016528014985400254,0.00015270252409507794,0.5221674876847291,0.48148148148148145,0.2310405643738977,0.0,1.0,0.038461538461538464,0.7236736334405144,0.21188685242080732,0.7983261066854896,0.002516010978956999,0.8308644480519481,1.0,0.0,0.18495914145861922,0.1435216905268472,0.14138117265832295,0.3989509255056236,0.6003656307129799,0.014982973893303084,0.0,0.0,0.0,1.0,0.0,0.0
664,0.02404692082111437,0.12229373902867174,0.1759065535193151,0.17591045598448435,0.037673678211368265,0.02766344405092371,0.008759847942262134,0.05192584627393763,0.19704433497536947,0.4074074074074074,0.2310405643738977,0.0,1.0,0.0,0.06069131832797428,0.5225129780697109,0.37854189775133606,0.14318389752973468,0.5851258116883117,0.38261874737284574,0.0,0.7083990415139165,0.6975947495582562,0.42724305539249063,0.1889847178090483,0.4976234003656307,1.0,0.0,0.0,1.0,0.0,0.0,0.0
431,0.02404692082111437,0.12346401404330018,0.0886281118583857,0.08864161748183956,0.10862544463587352,0.0783957116875658,0.027381411492479753,0.16702300131375936,0.12315270935960591,0.49074074074074076,0.30158730158730157,0.0,1.0,0.0,0.058983118971061094,0.5251615637249709,0.9199354643541393,0.14066788655077767,0.20038555194805194,0.3479403110550652,1.0,0.802568251172507,0.6994338465976706,0.5345527978021462,0.5398698744136784,0.5551492992078001,1.0,0.0,0.0,1.0,0.0,0.0,0.0
209,0.0,0.01930953774136922,0.062208394779149044,0.062237500315847016,0.04775536674680485,0.04441466449698478,0.02947496005729712,0.052518021486021596,0.21182266009852216,0.3287037037037037,0.2204585537918871,1.0,0.0,0.11538461538461539,0.0,0.5254793940036021,0.08702228496521125,0.029620311070448303,0.06594967532467533,0.7157419083648592,1.0,0.7294734470682205,0.4569615232050774,0.6086834010378754,0.9564734957381349,0.3969530773918342,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1933,0.21524926686217008,0.2445874780573435,0.021796172221306778,0.021796602533801793,0.0023124340825270385,0.01091222360486264,0.003140322847226048,0.0040230644653116805,0.6059113300492611,0.49074074074074076,0.2345679012345679,0.0,1.0,0.0,0.5423030546623794,0.679521135713529,0.32166985983664415,0.04448764867337602,0.46641639610389607,0.2752206809583859,0.0,0.4606467733016568,0.5190580938300098,0.2947613121375068,0.16053865940384326,0.6280316879951249,0.9885357548240635,0.0,0.0,0.0,0.0,0.0,0.0
238,0.11436950146627566,0.12521942656524282,0.09282957663572979,0.09283367773497324,0.005096526108232397,0.009955011007944865,0.004517657429342736,0.007265102969813903,0.4729064039408867,0.41203703703703703,0.2275132275132275,1.0,0.0,0.11538461538461539,0.2889871382636656,0.5231486386269733,0.337803771301805,0.01772644098810613,0.20556006493506493,0.7973938629676335,1.0,0.5306695066254327,0.38249612347192674,0.4287928241012516,0.8310384828768851,0.5148689823278488,0.9996594778660614,0.0,1.0,0.0,0.0,0.0,0.0
667,0.02404692082111437,0.11878291398478642,0.17946014578749211,0.1794642741589071,0.03748370487314367,0.026323346415238823,0.00887003470883147,0.05073442149554609,0.18226600985221675,0.4027777777777778,0.2275132275132275,0.0,1.0,0.0,0.06079180064308682,0.5300349613306494,0.4108097206816578,0.1382662397072278,0.5934456168831169,0.39670029424127784,0.0,0.7079484711327748,0.69204139771375,0.43179843614248475,0.20512432541483833,0.48866544789762345,1.0,0.0,0.0,1.0,0.0,0.0,0.0
371,0.5020527859237537,0.5032182562902282,0.03948440133306124,0.039484112432909474,0.00036029426215010516,0.0007657700775342204,0.0005509338328466751,0.0008280445346127447,0.7931034482758621,0.6759259259259259,0.2821869488536155,0.0,1.0,0.0,0.7577371382636656,0.22068015679627082,0.8879701522637895,0.004917657822506862,0.7970779220779222,0.808953341740227,1.0,0.2979703852376759,0.21712163282968522,0.2240589851363092,0.5558581731981642,0.8218769043266301,0.06617480136208856,0.0,0.0,1.0,0.0,0.0,0.0
1461,0.7149560117302053,0.7179637214745466,0.05349323843734383,0.053493853463008306,0.0011856956627121643,0.0016272614147602182,0.0011018676656933501,0.0016738612273970068,0.4482758620689655,0.41203703703703703,0.2310405643738977,0.0,1.0,0.0,0.18790192926045016,0.2900731009640852,0.5678128466270042,0.008348581884720952,0.6262175324675325,1.0,1.0,0.40170397525959,0.2806245717788756,0.3104703313217649,0.7159933424118626,0.5106032906764169,0.33825198637911463,0.0,0.0,0.0,0.0,0.0,0.0
593,0.05454545454545454,0.09830310122878877,0.07176308912391537,0.07176853066735855,0.013795994837965845,0.030152196802909925,0.010082089141094154,0.022719029771298208,0.5665024630541872,0.4537037037037037,0.2310405643738977,0.0,1.0,0.0,0.1376607717041801,0.7228519970335842,0.9400020167389331,0.0648444647758463,0.2382305194805195,0.42885666246321985,1.0,0.619104184160403,0.5757455555154881,0.4518515039800878,0.5298330559338277,0.5946374162096283,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17,0.05278592375366569,0.058513750731421885,0.05734149329143809,0.057346108549069685,0.0036029426215010516,0.0034459653489039917,0.004132003746350064,0.005133220442744145,0.3891625615763547,0.44907407407407407,0.8112874779541446,0.0,1.0,0.4230769230769231,0.10721463022508039,0.4872338171416464,0.18503579711606333,0.00777676120768527,0.3591720779220779,0.9584909625893233,1.0,0.4999078378765846,0.3047491976488406,0.4375278840960856,0.9074494376355475,0.5146861669713589,0.9906923950056754,1.0,0.0,0.0,0.0,0.0,0.0
617,0.02404692082111437,0.12638970157987128,0.1288874180154317,0.128891774480917,0.04269159466240428,0.03149229443859481,0.008704754558977467,0.058136525373983144,0.2019704433497537,0.4027777777777778,0.2275132275132275,0.0,1.0,0.0,0.06079180064308682,0.5160504290708762,0.39154986387012203,0.1492451967063129,0.5340909090909091,0.41834804539722575,0.0,0.7195199377393655,0.7038693159280228,0.4347101228074295,0.1955414333989005,0.4916514320536258,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1872,0.7982404692082111,0.7998829724985371,0.23375055244420112,0.2337499792003185,0.0003537434573837396,0.0009572125969177754,0.0004407470662773401,0.0005258315730844633,0.5024630541871922,0.4166666666666667,0.8201058201058201,1.0,0.0,0.11538461538461539,0.3812299035369775,0.400254264222905,0.8991630533427448,0.0050320219579139975,0.8308644480519481,1.0,0.0,0.2963933889036804,0.25206447657855835,0.2240589851363092,0.4493871992737177,0.5387568555758684,0.08671963677639045,0.0,0.0,0.0,0.0,0.0,0.0
1865,0.03577712609970674,0.052077238150965474,0.1775016603177472,0.1775007071891711,0.00043235311458012616,0.0028716377907533263,0.0005509338328466751,0.000738321017630326,0.46798029556650245,0.5972222222222222,0.8201058201058201,1.0,0.0,0.11538461538461539,0.07244774919614148,0.30903697425574744,0.0862155893919532,0.01989935956084172,1.0,0.235708280790248,0.0,0.313658426690151,0.43420720493310744,0.1120294925681546,0.04271952388157563,0.6160268129189518,0.09398410896708287,0.0,0.0,0.0,0.0,0.0,0.0
1298,0.0035190615835777126,0.005851375073142188,0.02979327628511598,0.029794696358545834,0.0012708561246749163,0.0008614913372259979,0.0016528014985400254,0.0019223263513483203,0.47783251231527096,0.44907407407407407,0.8112874779541446,0.0,1.0,0.6153846153846154,0.007134244372990354,0.22216336476321644,0.2518906927498235,0.003659652333028362,0.7233157467532467,1.0,1.0,0.40782763634874153,0.21712163282968522,0.3502007654918168,0.8740101881273011,0.546617915904936,0.33098751418842226,0.0,0.0,0.0,0.0,0.0,0.0
1224,0.6375366568914956,0.6430661205383265,0.2933025158638248,0.2933026258134216,0.0012577545151421852,0.0024887527519862162,0.0012120544322626852,0.0018983425650780199,0.4975369458128079,0.4398148148148148,0.24162257495590828,1.0,0.0,0.15384615384615385,0.3845458199356913,0.3833033160292404,0.840778461228194,0.011665141811527904,0.565137987012987,0.8172551492223623,1.0,0.40690601511458824,0.3256644188813963,0.30025594665038624,0.5794623493216322,0.545460085313833,0.43575482406356414,0.0,0.0,0.0,0.0,0.0,1.0
1689,0.026392961876832845,0.03393797542422469,0.024430571293362294,0.024430227391362493,0.00039304828598193286,0.002105867713219106,0.0007162139827006776,0.0006441113247987863,0.5763546798029556,0.44907407407407407,0.2345679012345679,0.0,1.0,0.6153846153846154,0.06651929260450161,0.5764381820108063,0.4661692043964909,0.012580054894784996,0.7040381493506495,0.5496006725514923,0.0,0.30544575747025215,0.33518445061483537,0.21206001831544838,0.232813839713522,0.5918342474101158,0.14665153234960274,0.0,0.0,0.0,0.0,0.0,0.0
1738,0.46803519061583576,0.4803978935049737,0.11654902888841177,0.11654831904677679,0.0004127007002810295,0.0024887527519862162,0.0003856536829926726,0.0006982905254381699,0.5812807881773399,0.49074074074074076,0.7425044091710759,1.0,0.0,0.11153846153846154,0.9731712218649519,0.5493166649009429,0.17838055863668448,0.017040256175663314,0.9637784090909092,0.6059268600252207,0.0,0.30964425420361685,0.40763044967725653,0.16413459506422146,0.08886871437938167,0.6104814137720902,0.14517593643586835,0.0,0.0,0.0,0.0,0.0,0.0
651,0.02287390029325513,0.12346401404330018,0.16196512288893516,0.16196881465234333,0.04428999102539747,0.026323346415238823,0.008264007492700128,0.06096704351694101,0.20689655172413793,0.4027777777777778,0.2310405643738977,0.0,1.0,0.0,0.05767684887459807,0.4132853056467846,0.3526268024604215,0.1465004574565416,0.630073051948052,0.387557797393863,0.0,0.7227763327667069,0.7012008221845588,0.4224998238899194,0.17597215917688003,0.49695307739183425,1.0,0.0,0.0,1.0,0.0,0.0,0.0
270,0.03225806451612903,0.035693387946167346,0.13145880166388452,0.13145860925009598,0.00040614989551466396,0.0013400976356848855,0.0006611205994160102,0.0006070141014310556,0.5024630541871922,0.41203703703703703,0.2275132275132275,1.0,0.0,0.11538461538461539,0.08149115755627011,0.49443797012395385,0.8319048099223556,0.006747483989021043,0.6195211038961039,0.9191887347625053,1.0,0.30827206258832207,0.25206447657855835,0.25341066522647754,0.5839007414132243,0.5413162705667276,0.12463110102156641,0.0,1.0,0.0,0.0,0.0,0.0
426,0.02404692082111437,0.12755997659449972,0.07796055588847935,0.07797269048040177,0.10624095170091646,0.07447114004020293,0.024902209244669717,0.16198347292817183,0.09359605911330049,0.48148148148148145,0.30511463844797176,0.0,1.0,0.0,0.058882636655948555,0.5042907087615214,0.9443380054451951,0.1461573650503202,0.22088068181818182,0.3458385876418663,0.0,0.8006021258729801,0.7056002307886481,0.5243384131307676,0.4719322136480557,0.5505179768433882,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1220,0.6205278592375366,0.6319485078993563,0.2708409839681213,0.2708414349376718,0.0012708561246749163,0.0034459653489039917,0.0014324279654013552,0.0016200271172075557,0.41379310344827586,0.37037037037037035,0.24162257495590828,1.0,0.0,0.15384615384615385,0.41258038585209006,0.7121517109863333,0.8836341635575276,0.02012808783165599,0.679586038961039,0.8442622950819673,0.0,0.40782763634874153,0.40171649057012015,0.319745462230258,0.4416200131134312,0.46154783668494825,0.8612939841089671,0.0,0.0,0.0,0.0,0.0,1.0
656,0.02287390029325513,0.1240491515506144,0.16907300074902074,0.1690763739653314,0.03885282306931406,0.02967359050445104,0.009145501625254807,0.05299485021521566,0.18719211822660098,0.4074074074074074,0.2275132275132275,0.0,1.0,0.0,0.057777331189710616,0.45756965780273334,0.32772007663607944,0.14752973467520586,0.5609780844155845,0.3204077343421606,0.0,0.7111434247445061,0.7021023403411346,0.41580764082936106,0.16356483582992892,0.49244363193174895,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1549,0.7032258064516129,0.7039204212990052,0.044620928716382756,0.04462117154899388,0.0005764708194401682,0.001052933856609553,0.0008264007492700127,0.000963837626661136,0.5615763546798029,0.48148148148148145,0.2239858906525573,0.0,1.0,0.0,0.21814710610932475,0.31454603241868845,0.49581526671372395,0.0050320219579139975,0.6097808441558441,1.0,1.0,0.3385831609560284,0.21712163282968522,0.28273886397257375,0.7520048418822818,0.6035344302254723,0.135527809307605,0.0,0.0,0.0,0.0,0.0,0.0
539,0.06041055718475073,0.09186658864833236,0.01160985995708018,0.011617392477972367,0.016121530530025612,0.02488752751986216,0.009200595008539474,0.02692783917128599,0.5714285714285714,0.47685185185185186,0.2345679012345679,0.0,1.0,0.0,0.1522307073954984,0.6504926369318784,0.5233437531511546,0.047003659652333024,0.21002435064935066,0.6372425388818832,1.0,0.6329489831445717,0.527352060870506,0.4793481578885575,0.7382357391435921,0.6031078610603291,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1857,0.0,0.00994733762434172,0.10727944466926108,0.10727859432362825,0.0003275402383182774,0.0018187039341437733,0.00016528014985400254,0.0004653544717338138,0.27586206896551724,0.5277777777777778,0.8165784832451499,1.0,0.0,0.11538461538461539,0.0,0.18497722216336476,0.13572653020066552,0.012465690759377859,1.0,0.7372845733501471,0.0,0.28979867696151723,0.36825213659803113,0.1120294925681546,0.06753417057547789,0.5160877513711152,0.056413166855845624,0.0,0.0,0.0,0.0,0.0,0.0
345,0.6504398826979472,0.6518431831480398,0.08962996465050437,0.08963083492694844,0.0008385030100947901,0.0018187039341437733,0.0013773345821166878,0.0012852031081606644,0.5369458128078818,0.41203703703703703,0.2345679012345679,0.0,1.0,0.5192307692307693,0.35761655948553056,0.4472931454603242,0.35464354139356663,0.005832570905763952,0.4202516233766233,0.9595418242959227,1.0,0.3712904745325333,0.23554866395009197,0.32824570878437076,0.8226156251576134,0.5540524070688605,0.28944381384790013,0.0,1.0,0.0,0.0,0.0,0.0
112,0.9894428152492669,0.9900526623756583,0.011093179705120172,0.011094396041959274,0.0010808827864503155,0.002105867713219106,0.0014875213486860229,0.0008031117496051303,0.11330049261083744,0.2638888888888889,0.8306878306878307,0.0,1.0,0.19230769230769232,0.0024115755627009644,0.3573471766076915,0.3157204799838661,0.00434583714547118,0.36586850649350644,1.0,1.0,0.3935732279271715,0.23554866395009197,0.3398220114119332,0.8420840268320977,0.27184643510054846,0.33825198637911463,1.0,0.0,0.0,0.0,0.0,0.0
1903,0.7478005865102639,0.7583382094792276,0.06755461407328539,0.06755397594385873,0.0004651071384119539,0.0024887527519862162,0.0007162139827006776,0.0007761946945104046,0.5467980295566502,0.49074074074074076,0.8201058201058201,1.0,0.0,0.39615384615384613,0.46563504823151125,0.44072465303527913,0.19330442674195825,0.015210430009149132,0.8913352272727273,0.3244010088272383,0.0,0.3199664120261331,0.3955501063791425,0.16413459506422146,0.09633328289705954,0.6023765996343693,0.13144154370034053,0.0,0.0,0.0,0.0,0.0,0.0
587,0.05747800586510264,0.09479227618490345,0.059188969928161646,0.059193890625105924,0.014058027028620466,0.025557576337704606,0.008980221475400804,0.023005799935192014,0.5566502463054187,0.4537037037037037,0.2310405643738977,0.0,1.0,0.0,0.14499598070739553,0.6248543277889607,0.8821216093576687,0.055580969807868245,0.2418831168831169,0.44251786464901216,1.0,0.6207631023818788,0.5522700227182576,0.4429755559208209,0.5587834770767135,0.5909201706276661,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1684,0.03284457478005865,0.05032182562902282,0.012815549926280428,0.012827394690442192,0.017615114016756958,0.019335694457739062,0.011459423723210842,0.02371487453719057,0.43842364532019706,0.4027777777777778,0.2275132275132275,0.0,1.0,0.6153846153846154,0.0829983922829582,0.5542960059328319,0.1981446001815065,0.02698993595608417,0.15452516233766234,0.7838377469525011,1.0,0.6408134843426793,0.4437272366665465,0.5213093197454622,0.9008927220456953,0.4861060329067642,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1734,0.005278592375366569,0.009362200117027502,0.09306060751028296,0.09306116462192958,0.0009040110577584456,0.001052933856609553,0.0012120544322626852,0.0012582860530659387,0.4039408866995074,0.4027777777777778,0.25749559082892415,0.0,1.0,0.0,0.013163183279742766,0.41731115584277995,0.5198144600181507,0.007433668801463861,0.843851461038961,0.9085750315258513,1.0,0.37788518647469643,0.26699361725145154,0.3104703313217649,0.7400010087254755,0.5037781840341256,0.3001135073779796,0.0,0.0,0.0,0.0,0.0,0.0
1577,0.38064516129032255,0.3844353423054418,0.06971632043235051,0.06972584787205392,0.0052668470321579,0.005647554321814875,0.007657980276568784,0.007526940348700096,0.4088669950738916,0.4398148148148148,0.8112874779541446,1.0,0.0,0.15384615384615385,0.7731109324758842,0.5399936433944275,0.07996369869920338,0.006404391582799635,0.18496347402597405,0.9775115594787727,1.0,0.5335777336309828,0.2806245717788756,0.5017258787893019,0.9600040349019014,0.5161486898232784,0.9998864926220205,0.0,0.0,0.0,0.0,0.0,0.0
407,0.02404692082111437,0.2644821533060269,0.051427518897116074,0.051441310077954126,0.1092936267220428,0.08040585814109313,0.030907388022698472,0.1736932546205023,0.09359605911330049,0.5231481481481481,0.30864197530864196,0.0,1.0,0.0,0.058782154340836015,0.8375887276194512,0.4582030856105677,0.3368023787740164,0.4854910714285714,0.30811265237494745,0.0,0.803121223912999,0.8355630882405972,0.5361495291990513,0.22882937408584256,0.5738574040219379,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1088,0.33548387096774196,0.3393797542422469,0.01706970730722384,0.01707207043419258,0.0022207228157979206,0.0035416866085957693,0.0023139220979560356,0.003816182740577219,0.5960591133004927,0.47685185185185186,0.23809523809523808,0.0,1.0,0.0,0.8439509646302251,0.35936010170568916,0.27306645154784714,0.008348581884720952,0.29758522727272724,1.0,1.0,0.4570626907243943,0.2806245717788756,0.3835677554183201,0.8634185706360015,0.6204143814747105,0.7799091940976164,0.0,0.0,0.0,0.0,0.0,1.0
1939,0.08035190615835777,0.09713282621416033,0.03203040085898188,0.03203181765797435,0.0027316855875744333,0.009093519670718867,0.0025342956310947054,0.004526292613925573,0.5763546798029556,0.47685185185185186,0.2345679012345679,0.0,1.0,0.0,0.2024718649517685,0.6254899883462232,0.9388928103257034,0.026075022872827078,0.3305600649350649,0.6422866750735603,0.0,0.4753927130481086,0.43903934225235297,0.3502007654918168,0.46925909113834674,0.5982937233394272,0.990805902383655,0.0,0.0,0.0,0.0,0.0,0.0
1659,0.5272727272727272,0.5283791691047396,0.25240342597448,0.25240328764387987,0.00043235311458012616,0.0009572125969177754,0.0007713073659853452,0.0006544640382967578,0.5270935960591133,0.4166666666666667,0.8201058201058201,0.0,1.0,0.11538461538461539,0.9323754019292604,0.459052865769679,0.52939396995059,0.003659652333028362,0.6618303571428571,1.0,1.0,0.313658426690151,0.21712163282968522,0.27616408763237604,0.7352095627175065,0.5479585618525289,0.12463110102156641,0.0,0.0,0.0,0.0,0.0,0.0
1563,0.4422287390029325,0.44938560561732005,0.05643847764905324,0.05643839504110942,0.0005764708194401682,0.0024887527519862162,0.0010467742824086827,0.0007598028981386166,0.4482758620689655,0.3425925925925926,0.2222222222222222,1.0,0.0,0.038461538461538464,0.8629421221864952,0.6179680050852845,0.6639104567913683,0.013494967978042085,0.6376826298701299,0.5796553173602353,0.0,0.3385831609560284,0.34412751072806613,0.25341066522647754,0.3317193725727543,0.4784277879341865,0.27366628830874007,0.0,0.0,0.0,0.0,0.0,0.0
1826,0.7794721407624633,0.7817437097717964,0.00046891795045185064,0.0004683780131034912,0.00024237977635552528,0.0008614913372259979,0.0003305602997080051,0.0003789093140257527,0.541871921182266,0.44907407407407407,0.2222222222222222,0.0,1.0,0.6153846153846154,0.019292604501607715,0.3081894268460642,0.4499344559846728,0.007548032936870996,1.0,0.6997688104245482,0.0,0.2642185675957974,0.26699361725145154,0.16413459506422146,0.22474403591062694,0.5659963436928702,0.04801362088535755,0.0,0.0,0.0,0.0,0.0,0.0
1571,0.2973607038123167,0.30017554125219426,0.03024709518541364,0.030247282020878567,0.0007467917433656725,0.0007657700775342204,0.0007713073659853452,0.0010059386615528863,0.3694581280788177,0.39814814814814814,0.8112874779541446,1.0,0.0,0.15384615384615385,0.6039991961414791,0.24017374721898507,0.6639104567913683,0.0050320219579139975,1.0,1.0,1.0,0.3611731214287177,0.25206447657855835,0.27616408763237604,0.6679275735108691,0.4881170018281536,0.16685584562996597,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0375366568914956,0.05324751316559392,0.03165454236050076,0.031699562004929065,0.07148238161058086,0.045850483392361446,0.03322131012065451,0.09455754400507145,0.10344827586206896,0.48148148148148145,0.23809523809523808,0.0,1.0,0.07692307692307693,0.09445337620578778,0.43468587774128614,0.04396490874256327,0.024359560841720033,0.05083198051948053,0.9878100042034468,1.0,0.7653552337845865,0.42926688543507274,0.6518421114424588,0.9780097846371111,0.4775137111517368,1.0,1.0,0.0,0.0,0.0,0.0,0.0
730,0.13665689149560117,0.19953188999414861,0.007063428105294921,0.007066191057554414,0.021866586310128198,0.01598545036852685,0.005068591262189411,0.02285551304424646,0.1724137931034483,0.3055555555555556,0.781305114638448,0.0,1.0,0.0,0.2803456591639872,0.4012077550587986,0.4238176868004437,0.07502287282708142,0.6577719155844155,0.49148802017654475,0.0,0.6600446474286767,0.630413616530237,0.3947683565407284,0.2116306047309225,0.37733089579524676,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1636,0.4469208211143695,0.4505558806319485,0.11652584106138927,0.11652597864812547,0.0009629683006557356,0.0013400976356848855,0.0008264007492700127,0.001377514803517576,0.46798029556650245,0.4074074074074074,0.7566137566137566,1.0,0.0,0.15384615384615385,0.9247387459807074,0.23731327471130417,0.747907633356862,0.00651875571820677,0.7463474025974026,1.0,1.0,0.3834353943514859,0.2806245717788756,0.28273886397257375,0.6259141574620468,0.5174893357708714,0.23280363223609535,0.0,0.0,0.0,0.0,0.0,0.0
419,0.02287390029325513,0.12931538911644236,0.07030217898552718,0.07031617364745063,0.11665673127943768,0.07284387862544271,0.025067489394523718,0.18067917941632092,0.12315270935960591,0.4861111111111111,0.30158730158730157,0.0,1.0,0.0,0.05606913183279743,0.5392520394109546,0.9534133306443481,0.15038883806038425,0.23275162337662336,0.3984867591424968,1.0,0.8089171974522293,0.7098553964876853,0.5377227792518844,0.523074595248903,0.5592321755027422,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1347,0.07976539589442816,0.08601521357519017,0.0992063061028897,0.09920793272119614,0.0020045462585078578,0.002680195271369771,0.0018731750316786954,0.00271232466385602,0.3891625615763547,0.4027777777777778,0.8306878306878307,0.0,1.0,0.07692307692307693,0.1609726688102894,0.4378641805275983,0.4238176868004437,0.008348581884720952,0.49269480519480513,1.0,1.0,0.44801032215782255,0.31556741552774875,0.36257543381783175,0.7880163413527009,0.4891529555149299,0.7903518728717367,0.0,0.0,0.0,0.0,0.0,0.0
3,0.5002932551319648,0.5008777062609713,0.027937710871524107,0.0279402121629142,0.0011398400293476053,0.001052933856609553,0.0024241088645253705,0.0016172663936080967,0.4876847290640394,0.41203703703703703,0.2222222222222222,0.0,1.0,0.9615384615384616,0.7322146302250804,0.4675283398665113,0.1485328224261369,0.004231473010064044,0.5317573051948052,1.0,1.0,0.3982427755135478,0.1962064115971296,0.3881935802005307,0.9257073687395975,0.5131627056672761,0.4565266742338252,1.0,0.0,0.0,0.0,0.0,0.0
793,0.17653958944281525,0.17846693973083674,0.08854475893865695,0.08854401305049053,0.0001244652905609454,0.0005743275581506652,0.00022037353313867004,0.0002055876355472151,0.5911330049261084,0.44907407407407407,0.2310405643738977,0.0,1.0,0.038461538461538464,0.44543810289389074,0.3642334993113677,0.49581526671372395,0.0050320219579139975,1.0,0.7898276586801177,0.0,0.20914657873717413,0.21712163282968522,0.14138117265832295,0.2476421042013416,0.5962218159658745,0.025766174801362087,0.0,0.0,0.0,1.0,0.0,0.0
469,0.02404692082111437,0.10942071386775892,0.12364280916595544,0.12365310506889779,0.08172128946041021,0.05341246290801187,0.01818081648394028,0.12438586840803909,0.17733990147783252,0.48148148148148145,0.30511463844797176,0.0,1.0,0.0,0.058882636655948555,0.464032206801568,0.986588686094585,0.12076852698993594,0.2572037337662338,0.41897856242118536,0.0,0.7772543879410981,0.6761746781580181,0.5096156103975391,0.4931154486306552,0.5495429616087751,1.0,0.0,0.0,1.0,0.0,0.0,0.0
