,checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker
130,0.622356495468278,0.6470588235294118,1.0,0.8302583025830258,0.45322988885220644,0.24324324324324326,0.4043321299638989,0.0,0.5220883534136547,1.0,0.3333333333333333,1.0,0.08928571428571429,1.0,1.0,0.0,1.0,0.0,0.0,1.0
746,0.6374622356495468,0.16176470588235295,1.0,0.8302583025830258,0.12440849565313085,1.0,0.0,0.0,0.5220883534136547,1.0,1.0,1.0,0.07142857142857142,1.0,0.11735537190082644,0.0,1.0,0.0,0.0,1.0
9,0.622356495468278,0.38235294117647056,0.5163265306122449,0.8302583025830258,0.27423792230659183,1.0,0.0,1.0,0.08433734939759036,1.0,0.3333333333333333,1.0,0.16071428571428573,1.0,1.0,0.3333333333333333,0.20723684210526316,0.0,0.0,1.0
439,0.0,0.11764705882352941,0.018367346938775512,0.3247232472324723,0.019753494002421042,1.0,0.3971119133574007,1.0,0.5220883534136547,1.0,0.0,0.7191011235955056,0.125,1.0,1.0,0.0,0.0,0.0,0.0,1.0
555,0.622356495468278,0.11764705882352941,1.0,1.0,0.059480576647958625,1.0,0.3971119133574007,0.3333333333333333,1.0,1.0,0.0,1.0,0.05357142857142857,0.0,1.0,0.0,1.0,0.0,0.0,1.0
949,1.0,0.29411764705882354,1.0,1.0,0.18548475844613183,0.0990990990990991,0.6895306859205776,0.3333333333333333,1.0,1.0,1.0,1.0,0.21428571428571427,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0
257,0.6374622356495468,0.11764705882352941,0.018367346938775512,1.0,0.10448993067018818,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.17857142857142858,1.0,0.0,0.0,1.0,0.0,0.0,1.0
709,0.622356495468278,0.07352941176470588,1.0,1.0,0.10278419720479806,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.7191011235955056,0.32142857142857145,1.0,1.0,0.0,0.29276315789473684,1.0,0.0,1.0
193,1.0,0.029411764705882353,1.0,1.0,0.10223396060305931,1.0,0.4043321299638989,0.3333333333333333,0.08433734939759036,1.0,0.3333333333333333,0.7191011235955056,0.17857142857142858,1.0,0.11735537190082644,0.0,1.0,0.0,0.0,1.0
33,1.0,0.11764705882352941,0.5163265306122449,0.3247232472324723,0.055793991416309016,0.24324324324324326,0.6895306859205776,1.0,1.0,1.0,1.0,0.0,0.6785714285714286,1.0,0.11735537190082644,0.0,0.29276315789473684,0.0,0.0,1.0
563,0.622356495468278,0.47058823529411764,1.0,0.8302583025830258,0.6679322108506658,0.24324324324324326,1.0,0.0,1.0,1.0,1.0,0.0,0.32142857142857145,1.0,0.0,0.0,1.0,0.0,1.0,1.0
527,1.0,0.0,0.5163265306122449,1.0,0.06894464619786508,1.0,0.4043321299638989,0.3333333333333333,1.0,1.0,0.0,0.7191011235955056,0.4107142857142857,1.0,1.0,0.3333333333333333,0.29276315789473684,1.0,0.0,1.0
388,0.622356495468278,0.16176470588235295,0.5163265306122449,0.3247232472324723,0.11422911852096401,0.02702702702702703,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.14285714285714285,0.11994784876140809,1.0,0.0,1.0,0.0,0.0,1.0
588,0.6374622356495468,0.20588235294117646,1.0,0.01107011070110701,0.0532078793881369,1.0,1.0,1.0,0.08433734939759036,1.0,0.6666666666666666,0.7191011235955056,0.5,1.0,1.0,0.0,0.29276315789473684,0.0,1.0,1.0
581,0.622356495468278,0.11764705882352941,0.5163265306122449,0.8302583025830258,0.1581379993397161,1.0,0.3971119133574007,0.0,1.0,1.0,0.6666666666666666,0.7191011235955056,0.5357142857142857,0.11994784876140809,1.0,0.3333333333333333,0.29276315789473684,1.0,0.0,1.0
373,1.0,0.8235294117647058,0.5163265306122449,0.8302583025830258,0.7431495543083526,0.24324324324324326,0.6895306859205776,0.3333333333333333,1.0,1.0,1.0,0.0,0.7857142857142857,0.11994784876140809,0.0,0.0,0.20723684210526316,0.0,1.0,1.0
238,1.0,0.11764705882352941,0.5163265306122449,1.0,0.05727963024100363,1.0,1.0,1.0,0.5220883534136547,1.0,0.3333333333333333,0.43820224719101125,0.2857142857142857,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0
135,1.0,0.11764705882352941,0.5163265306122449,1.0,0.05447342357213602,0.24324324324324326,0.6895306859205776,1.0,0.5220883534136547,1.0,0.3333333333333333,0.7191011235955056,0.3392857142857143,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0
652,0.6374622356495468,0.29411764705882354,1.0,0.8302583025830258,0.1129635743369649,1.0,0.6895306859205776,1.0,1.0,0.0,0.0,0.7191011235955056,0.4642857142857143,1.0,1.0,0.0,1.0,0.0,0.0,1.0
34,0.0,0.11764705882352941,1.0,0.6346863468634686,0.06734896005282272,1.0,0.3971119133574007,1.0,0.5220883534136547,1.0,0.0,0.43820224719101125,0.25,0.11994784876140809,1.0,0.0,0.20723684210526316,0.0,1.0,1.0
606,1.0,0.29411764705882354,0.5163265306122449,0.3247232472324723,0.2352811709034885,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.7191011235955056,0.9821428571428571,1.0,1.0,0.0,0.20723684210526316,0.0,1.0,1.0
775,0.6374622356495468,0.29411764705882354,1.0,0.8302583025830258,0.06168152305491361,0.24324324324324326,1.0,1.0,0.5220883534136547,1.0,1.0,0.7191011235955056,0.10714285714285714,1.0,0.11735537190082644,0.0,1.0,0.0,0.0,1.0
38,0.0,0.08823529411764706,1.0,0.01107011070110701,0.0536480686695279,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.32142857142857145,1.0,1.0,0.0,1.0,0.0,1.0,1.0
412,1.0,0.11764705882352941,0.5163265306122449,0.3247232472324723,0.11235831407505227,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.4107142857142857,0.0,1.0,0.3333333333333333,0.20723684210526316,0.0,1.0,1.0
23,0.622356495468278,0.11764705882352941,0.5163265306122449,0.34686346863468637,0.08550676791020138,0.0990990990990991,0.3971119133574007,0.6666666666666666,1.0,1.0,1.0,0.43820224719101125,0.44642857142857145,1.0,1.0,0.0,1.0,0.0,0.0,1.0
629,1.0,0.07352941176470588,1.0,0.15129151291512916,0.1970947507428194,0.24324324324324326,0.6895306859205776,0.0,1.0,1.0,1.0,0.7191011235955056,0.8035714285714286,1.0,1.0,0.0,0.29276315789473684,0.0,0.0,1.0
390,1.0,0.20588235294117646,1.0,0.8302583025830258,0.08638714647298339,1.0,1.0,0.3333333333333333,0.08433734939759036,1.0,0.3333333333333333,0.43820224719101125,0.19642857142857142,1.0,1.0,0.0,0.20723684210526316,0.0,1.0,1.0
687,0.622356495468278,0.47058823529411764,0.09795918367346938,0.8302583025830258,0.14372180037416088,0.0990990990990991,0.6895306859205776,1.0,1.0,1.0,0.6666666666666666,0.0,0.19642857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0
314,0.0,0.0,1.0,0.8302583025830258,0.06844943325630021,0.24324324324324326,0.3971119133574007,0.0,1.0,1.0,0.3333333333333333,0.7191011235955056,0.17857142857142858,1.0,1.0,0.0,0.29276315789473684,1.0,0.0,0.0
299,0.622356495468278,0.25,0.5163265306122449,0.6346863468634686,0.13728403213381754,0.0,0.4043321299638989,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,0.23214285714285715,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0
991,1.0,0.16176470588235295,0.018367346938775512,1.0,0.07257620776934082,0.0990990990990991,0.6895306859205776,1.0,1.0,1.0,1.0,1.0,0.26785714285714285,0.11994784876140809,1.0,0.0,0.29276315789473684,1.0,0.0,1.0
62,0.622356495468278,0.47058823529411764,0.0,0.3247232472324723,0.09370529327610873,1.0,0.6895306859205776,1.0,1.0,1.0,1.0,0.0,0.75,1.0,0.0,0.0,0.20723684210526316,0.0,1.0,1.0
434,0.6374622356495468,0.07352941176470588,1.0,0.6346863468634686,0.10377462308792781,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.7191011235955056,0.10714285714285714,1.0,1.0,0.0,1.0,0.0,0.0,1.0
901,1.0,0.23529411764705882,0.5163265306122449,0.8302583025830258,0.17800154066248486,0.24324324324324326,0.3971119133574007,0.3333333333333333,0.0,1.0,1.0,0.7191011235955056,0.44642857142857145,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0
499,0.0,0.029411764705882353,0.5163265306122449,0.8302583025830258,0.05904038736656762,0.0990990990990991,0.6895306859205776,0.3333333333333333,0.0,1.0,1.0,1.0,0.16071428571428573,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0
93,0.0,0.29411764705882354,0.5163265306122449,0.6346863468634686,0.18526466380543632,0.24324324324324326,0.6895306859205776,1.0,1.0,0.0,1.0,0.0,0.017857142857142856,1.0,0.11735537190082644,0.3333333333333333,1.0,0.0,0.0,1.0
603,1.0,0.47058823529411764,1.0,0.6346863468634686,0.1705183228788379,1.0,1.0,1.0,0.5220883534136547,1.0,0.3333333333333333,1.0,0.16071428571428573,1.0,1.0,0.0,0.20723684210526316,0.0,1.0,1.0
86,0.622356495468278,0.20588235294117646,0.5163265306122449,0.6346863468634686,0.05749972488169913,1.0,0.3971119133574007,1.0,0.5220883534136547,1.0,0.0,0.43820224719101125,0.14285714285714285,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0
227,0.6374622356495468,0.11764705882352941,1.0,0.6346863468634686,0.41900517222405637,1.0,0.6895306859205776,1.0,1.0,1.0,1.0,0.0,0.6071428571428571,1.0,0.0,0.0,0.20723684210526316,0.0,1.0,1.0
972,0.6374622356495468,0.29411764705882354,0.018367346938775512,0.8302583025830258,0.05188731154396391,1.0,0.0,0.0,0.5220883534136547,0.0,1.0,0.0,0.17857142857142858,1.0,0.11735537190082644,0.3333333333333333,0.0,0.0,0.0,1.0
592,1.0,0.25,1.0,0.3247232472324723,0.07274127874986244,0.0,0.6895306859205776,1.0,0.5220883534136547,1.0,1.0,0.7191011235955056,0.30357142857142855,0.11994784876140809,1.0,0.0,0.29276315789473684,0.0,0.0,1.0
17,0.6374622356495468,0.38235294117647056,0.0,0.3247232472324723,0.43039506988004844,0.24324324324324326,0.3971119133574007,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.10714285714285714,0.11994784876140809,1.0,0.6666666666666666,1.0,0.0,0.0,1.0
318,1.0,0.11764705882352941,0.5163265306122449,0.15129151291512916,0.02481567073841752,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.23214285714285715,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0
644,0.6374622356495468,0.20588235294117646,0.5163265306122449,1.0,0.08968856608341587,1.0,0.4043321299638989,1.0,0.08433734939759036,1.0,0.0,0.43820224719101125,0.23214285714285715,1.0,1.0,0.3333333333333333,0.20723684210526316,0.0,1.0,1.0
802,0.6374622356495468,0.23529411764705882,0.5163265306122449,0.6346863468634686,0.2213051612193243,1.0,0.6895306859205776,0.0,0.5220883534136547,1.0,1.0,0.43820224719101125,0.08928571428571429,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0
306,1.0,0.38235294117647056,1.0,0.34686346863468637,0.25096291405304283,0.24324324324324326,0.4043321299638989,0.3333333333333333,0.5220883534136547,1.0,1.0,0.43820224719101125,0.08928571428571429,0.0,0.11735537190082644,0.0,0.29276315789473684,0.0,0.0,1.0
925,0.6374622356495468,0.11764705882352941,0.018367346938775512,0.8302583025830258,0.02459557609772202,1.0,0.3971119133574007,1.0,1.0,1.0,0.3333333333333333,1.0,0.48214285714285715,0.11994784876140809,1.0,0.3333333333333333,1.0,0.0,1.0,1.0
109,0.622356495468278,0.14705882352941177,1.0,0.3247232472324723,0.06382744580169473,0.02702702702702703,0.6895306859205776,0.0,0.08433734939759036,1.0,0.3333333333333333,0.7191011235955056,0.2857142857142857,1.0,1.0,0.0,1.0,0.0,1.0,1.0
905,0.6374622356495468,0.11764705882352941,1.0,1.0,0.04715527676901068,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.7191011235955056,0.017857142857142856,1.0,0.11735537190082644,0.0,0.20723684210526316,1.0,1.0,1.0
126,0.6374622356495468,0.11764705882352941,1.0,1.0,0.02481567073841752,1.0,1.0,1.0,0.08433734939759036,1.0,0.3333333333333333,0.7191011235955056,0.375,1.0,1.0,0.0,0.29276315789473684,0.0,0.0,1.0
562,0.0,0.029411764705882353,0.09795918367346938,1.0,0.023825244855287774,1.0,0.3971119133574007,0.3333333333333333,0.5220883534136547,1.0,0.0,0.43820224719101125,0.17857142857142858,0.11994784876140809,1.0,0.0,1.0,0.0,0.0,1.0
841,1.0,0.25,0.09795918367346938,0.34686346863468637,0.15092989985693847,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.7191011235955056,0.16071428571428573,0.0,1.0,0.3333333333333333,0.29276315789473684,0.0,0.0,1.0
824,1.0,0.20588235294117646,0.5163265306122449,0.6346863468634686,0.19423352041377792,1.0,0.3971119133574007,0.6666666666666666,0.0,1.0,0.3333333333333333,1.0,0.2857142857142857,1.0,1.0,0.3333333333333333,0.20723684210526316,0.0,1.0,1.0
993,0.6374622356495468,0.47058823529411764,1.0,0.6346863468634686,0.20408275558490152,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.43820224719101125,0.19642857142857142,1.0,1.0,0.0,0.20723684210526316,0.0,1.0,1.0
826,0.6374622356495468,0.20588235294117646,0.5163265306122449,0.8302583025830258,0.20446792120611862,1.0,0.6895306859205776,0.0,0.5220883534136547,1.0,1.0,0.7191011235955056,0.25,0.11994784876140809,0.11735537190082644,0.6666666666666666,1.0,0.0,1.0,1.0
648,0.0,0.29411764705882354,1.0,0.8302583025830258,0.03835149114119071,1.0,0.4043321299638989,1.0,1.0,1.0,0.6666666666666666,0.0,0.3392857142857143,0.11994784876140809,0.0,0.0,1.0,1.0,0.0,1.0
198,0.622356495468278,0.29411764705882354,1.0,0.34686346863468637,0.13810938703642567,0.24324324324324326,0.6895306859205776,1.0,1.0,1.0,1.0,0.0,0.30357142857142855,0.11994784876140809,0.0,0.0,1.0,0.0,1.0,1.0
231,1.0,0.07352941176470588,1.0,0.8302583025830258,0.12418840101243535,0.02702702702702703,0.6895306859205776,0.3333333333333333,1.0,1.0,1.0,0.0,0.5714285714285714,1.0,0.0,0.0,0.29276315789473684,0.0,0.0,1.0
342,0.622356495468278,0.20588235294117646,1.0,1.0,0.16303510509519092,0.02702702702702703,0.3971119133574007,0.0,0.08433734939759036,1.0,0.6666666666666666,0.7191011235955056,0.10714285714285714,1.0,0.11735537190082644,0.0,1.0,0.0,0.0,1.0
675,1.0,0.38235294117647056,0.5163265306122449,1.0,0.235501265544184,1.0,0.4043321299638989,1.0,0.5220883534136547,1.0,1.0,1.0,0.125,1.0,0.11735537190082644,0.0,0.20723684210526316,0.0,1.0,1.0
310,0.622356495468278,0.6470588235294118,1.0,0.01107011070110701,0.28232640035215145,0.24324324324324326,0.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.375,0.11994784876140809,0.0,0.0,0.0,0.0,1.0,1.0
25,0.6374622356495468,0.029411764705882353,1.0,0.6346863468634686,0.061846594035435236,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.7191011235955056,0.30357142857142855,0.11994784876140809,1.0,0.0,0.29276315789473684,0.0,1.0,1.0
336,0.622356495468278,0.1323529411764706,1.0,1.0,0.1018487949818422,1.0,0.3971119133574007,0.3333333333333333,0.5220883534136547,0.012702078521939953,1.0,0.43820224719101125,0.07142857142857142,1.0,1.0,0.0,0.29276315789473684,0.0,0.0,1.0
353,0.6374622356495468,0.11764705882352941,0.0,1.0,0.327335754374381,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.43820224719101125,0.16071428571428573,1.0,0.11735537190082644,0.3333333333333333,1.0,0.0,1.0,1.0
189,0.622356495468278,0.20588235294117646,0.0,0.6346863468634686,0.16474083856058105,1.0,1.0,0.0,0.5220883534136547,1.0,1.0,1.0,0.25,0.11994784876140809,1.0,0.3333333333333333,1.0,0.0,1.0,1.0
99,0.622356495468278,0.23529411764705882,0.09795918367346938,0.34686346863468637,0.3745460548035655,0.24324324324324326,0.4043321299638989,0.6666666666666666,1.0,1.0,1.0,0.43820224719101125,0.30357142857142855,0.11994784876140809,0.11735537190082644,0.3333333333333333,0.20723684210526316,1.0,1.0,1.0
685,1.0,0.8235294117647058,1.0,0.8302583025830258,0.3453835149114119,0.24324324324324326,1.0,1.0,1.0,1.0,1.0,0.0,0.26785714285714285,1.0,0.0,0.0,1.0,1.0,1.0,1.0
65,1.0,0.3382352941176471,1.0,0.04797047970479705,0.2718168812589413,0.24324324324324326,0.6895306859205776,1.0,1.0,1.0,1.0,0.43820224719101125,0.5178571428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0
284,0.622356495468278,0.29411764705882354,0.5163265306122449,0.8302583025830258,0.19962583911081766,0.0990990990990991,0.3971119133574007,1.0,0.0,1.0,0.3333333333333333,1.0,0.32142857142857145,1.0,1.0,0.0,1.0,0.0,1.0,1.0
945,0.622356495468278,0.6470588235294118,0.0,0.8302583025830258,0.44613183668977663,0.02702702702702703,0.3971119133574007,0.0,0.5220883534136547,1.0,0.0,1.0,0.19642857142857142,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0
340,0.622356495468278,0.29411764705882354,0.5163265306122449,0.15129151291512916,0.3022449653350941,1.0,0.3971119133574007,0.3333333333333333,0.5220883534136547,1.0,1.0,0.0,0.08928571428571429,1.0,0.0,0.3333333333333333,1.0,0.0,1.0,1.0
785,0.622356495468278,0.20588235294117646,1.0,0.3247232472324723,0.09304500935402223,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.43820224719101125,0.2857142857142857,1.0,1.0,0.0,0.29276315789473684,0.0,1.0,1.0
543,0.0,0.20588235294117646,1.0,0.6346863468634686,0.14383184769450863,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.7191011235955056,0.26785714285714285,1.0,1.0,0.0,0.29276315789473684,1.0,0.0,1.0
962,1.0,0.16176470588235295,1.0,0.8302583025830258,0.18190822053482997,0.24324324324324326,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.17857142857142858,1.0,1.0,0.0,1.0,0.0,0.0,1.0
202,1.0,0.3382352941176471,0.09795918367346938,0.3247232472324723,0.26780015406624846,1.0,0.4043321299638989,0.6666666666666666,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0
632,0.622356495468278,0.16176470588235295,1.0,1.0,0.06569825024760648,0.24324324324324326,0.3971119133574007,1.0,1.0,1.0,0.0,0.43820224719101125,0.07142857142857142,1.0,1.0,0.0,1.0,0.0,0.0,1.0
14,0.6374622356495468,0.16176470588235295,1.0,0.8302583025830258,0.06344228018047761,1.0,1.0,0.3333333333333333,0.5220883534136547,1.0,1.0,1.0,0.16071428571428573,1.0,0.11735537190082644,0.0,1.0,0.0,0.0,1.0
184,0.622356495468278,0.20588235294117646,0.5163265306122449,0.8302583025830258,0.0348850005502366,1.0,0.6895306859205776,1.0,1.0,1.0,1.0,1.0,0.30357142857142855,0.11994784876140809,1.0,0.0,1.0,1.0,1.0,1.0
912,0.622356495468278,0.38235294117647056,1.0,1.0,0.15081985253659072,0.24324324324324326,0.6895306859205776,0.3333333333333333,0.5220883534136547,1.0,1.0,1.0,0.10714285714285714,1.0,1.0,0.0,1.0,0.0,0.0,1.0
514,1.0,0.29411764705882354,1.0,0.8302583025830258,0.1103224386486189,0.24324324324324326,0.3971119133574007,1.0,1.0,1.0,0.0,0.43820224719101125,0.625,1.0,1.0,0.0,1.0,0.0,0.0,1.0
894,1.0,0.20588235294117646,0.5163265306122449,1.0,0.05056674369979091,0.24324324324324326,1.0,1.0,1.0,1.0,0.6666666666666666,0.43820224719101125,0.17857142857142858,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0
394,1.0,0.07352941176470588,0.5163265306122449,0.6346863468634686,0.118631011334874,1.0,0.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.21428571428571427,1.0,1.0,0.0,0.20723684210526316,0.0,0.0,1.0
716,1.0,0.38235294117647056,0.5163265306122449,1.0,0.15555188731154396,0.24324324324324326,0.6895306859205776,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,0.375,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0
968,1.0,0.5588235294117647,1.0,1.0,0.3805436337625179,0.24324324324324326,0.4043321299638989,0.3333333333333333,0.08433734939759036,1.0,1.0,0.43820224719101125,0.17857142857142858,1.0,0.11735537190082644,0.0,1.0,0.0,1.0,1.0
878,0.6374622356495468,0.07352941176470588,1.0,0.8302583025830258,0.06448772972378122,1.0,0.3971119133574007,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.14285714285714285,1.0,0.0,0.0,0.20723684210526316,0.0,1.0,1.0
267,1.0,0.29411764705882354,1.0,1.0,0.07059535600308132,1.0,0.3971119133574007,1.0,0.5220883534136547,1.0,0.6666666666666666,1.0,0.3392857142857143,0.0,1.0,0.0,1.0,0.0,1.0,1.0
233,0.622356495468278,0.20588235294117646,1.0,1.0,0.03389457466710685,1.0,1.0,1.0,0.08433734939759036,0.012702078521939953,0.3333333333333333,0.7191011235955056,0.10714285714285714,1.0,1.0,0.0,0.29276315789473684,0.0,0.0,1.0
428,1.0,0.07352941176470588,1.0,0.6346863468634686,0.05849015076482888,1.0,0.6895306859205776,0.0,1.0,1.0,1.0,1.0,0.017857142857142856,1.0,1.0,0.0,1.0,0.0,0.0,1.0
183,1.0,0.29411764705882354,0.5163265306122449,0.6346863468634686,0.1940684494332563,0.0,1.0,1.0,1.0,1.0,1.0,0.7191011235955056,0.5535714285714286,1.0,1.0,0.0,1.0,0.0,1.0,1.0
810,0.622356495468278,0.058823529411764705,1.0,0.3247232472324723,0.03615054473423572,1.0,0.3971119133574007,0.6666666666666666,0.08433734939759036,1.0,0.3333333333333333,0.7191011235955056,0.125,1.0,1.0,0.0,1.0,0.0,1.0,1.0
801,0.622356495468278,0.20588235294117646,0.5163265306122449,1.0,0.08501155496863651,1.0,0.6895306859205776,0.6666666666666666,0.5220883534136547,0.012702078521939953,1.0,0.7191011235955056,0.5178571428571429,0.11994784876140809,0.11735537190082644,0.3333333333333333,0.29276315789473684,0.0,1.0,1.0
797,1.0,0.11764705882352941,0.5163265306122449,0.6346863468634686,0.055463849455265765,1.0,0.3971119133574007,0.3333333333333333,0.5220883534136547,1.0,1.0,0.43820224719101125,0.05357142857142857,1.0,0.11735537190082644,0.3333333333333333,0.29276315789473684,0.0,0.0,1.0
232,1.0,0.11764705882352941,1.0,1.0,0.10404974138879718,0.0990990990990991,0.4043321299638989,0.6666666666666666,1.0,1.0,0.0,0.0,0.2857142857142857,1.0,1.0,0.0,1.0,0.0,0.0,1.0
237,0.622356495468278,0.25,1.0,0.3247232472324723,0.1384945526576428,0.0990990990990991,0.6895306859205776,1.0,0.0,1.0,0.3333333333333333,1.0,0.75,0.11994784876140809,0.11735537190082644,0.3333333333333333,0.29276315789473684,0.0,0.0,1.0
590,0.6374622356495468,0.11764705882352941,0.5163265306122449,1.0,0.007428194123473094,1.0,0.4043321299638989,1.0,0.5220883534136547,1.0,0.6666666666666666,0.7191011235955056,0.6964285714285714,1.0,1.0,1.0,0.29276315789473684,0.0,1.0,1.0
729,0.0,0.29411764705882354,0.5163265306122449,0.3247232472324723,0.056399251678221636,0.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.7191011235955056,0.30357142857142855,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0
532,1.0,0.11764705882352941,0.09795918367346938,0.34686346863468637,0.06894464619786508,1.0,1.0,1.0,0.08433734939759036,1.0,1.0,0.7191011235955056,0.39285714285714285,1.0,0.11735537190082644,0.0,1.0,0.0,0.0,1.0
298,1.0,0.20588235294117646,1.0,0.6346863468634686,0.12462859029382635,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.7191011235955056,0.42857142857142855,1.0,1.0,0.0,1.0,0.0,1.0,1.0
910,1.0,0.47058823529411764,0.09795918367346938,1.0,0.2313194673709695,1.0,1.0,1.0,0.5220883534136547,1.0,1.0,0.7191011235955056,0.26785714285714285,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0
525,0.622356495468278,0.3235294117647059,1.0,0.34686346863468637,0.4245625619016177,1.0,0.3971119133574007,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.19642857142857142,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0
1,0.622356495468278,0.6470588235294118,1.0,1.0,0.31368988665126,1.0,1.0,0.3333333333333333,0.5220883534136547,1.0,0.3333333333333333,0.7191011235955056,0.05357142857142857,1.0,1.0,0.0,1.0,0.0,0.0,1.0
462,0.622356495468278,0.11764705882352941,1.0,0.6346863468634686,0.15225046770111147,1.0,0.3971119133574007,0.6666666666666666,0.5220883534136547,1.0,0.0,0.7191011235955056,0.26785714285714285,1.0,0.11735537190082644,0.0,0.20723684210526316,0.0,0.0,1.0
339,0.622356495468278,0.08823529411764706,1.0,0.6346863468634686,0.06993507208099482,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.21428571428571427,1.0,1.0,0.0,0.29276315789473684,0.0,0.0,1.0
375,0.6374622356495468,0.6470588235294118,0.018367346938775512,0.3247232472324723,0.4091009133927589,1.0,0.4043321299638989,0.3333333333333333,0.5220883534136547,0.012702078521939953,1.0,1.0,0.32142857142857145,1.0,0.11735537190082644,0.0,1.0,0.0,0.0,1.0
705,1.0,0.16176470588235295,1.0,0.8302583025830258,0.27919005172224054,0.02702702702702703,0.6895306859205776,0.0,0.5220883534136547,1.0,1.0,0.0,0.2857142857142857,1.0,0.0,0.0,1.0,0.0,0.0,1.0
931,0.622356495468278,0.07352941176470588,1.0,1.0,0.07813359744690217,1.0,0.3971119133574007,1.0,0.5220883534136547,1.0,0.3333333333333333,1.0,0.05357142857142857,1.0,1.0,0.0,1.0,0.0,1.0,1.0
842,1.0,0.20588235294117646,1.0,0.04797047970479705,0.09315505667436998,1.0,0.3971119133574007,1.0,0.5220883534136547,1.0,1.0,0.7191011235955056,0.07142857142857142,1.0,1.0,0.0,1.0,0.0,0.0,1.0
559,0.622356495468278,0.20588235294117646,0.5163265306122449,0.6346863468634686,0.09232970177176186,1.0,0.3971119133574007,0.3333333333333333,1.0,1.0,0.3333333333333333,0.7191011235955056,0.21428571428571427,1.0,1.0,0.3333333333333333,0.29276315789473684,0.0,0.0,1.0
384,1.0,0.38235294117647056,0.09795918367346938,0.3247232472324723,0.2213051612193243,0.0990990990990991,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.43820224719101125,0.125,1.0,1.0,0.3333333333333333,0.29276315789473684,0.0,0.0,1.0
331,1.0,0.20588235294117646,0.5163265306122449,0.15129151291512916,0.08880818752063387,0.0990990990990991,1.0,1.0,0.5220883534136547,1.0,0.3333333333333333,0.7191011235955056,0.19642857142857142,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0
699,0.0,0.16176470588235295,1.0,0.15129151291512916,0.09106415758776273,1.0,0.6895306859205776,1.0,1.0,1.0,1.0,1.0,0.375,1.0,0.11735537190082644,0.0,0.20723684210526316,0.0,1.0,1.0
932,1.0,0.07352941176470588,0.5163265306122449,0.8302583025830258,0.05359304500935402,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.7191011235955056,0.19642857142857142,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0
