,loc,v(g),ev(g),iv(G),N,V,L,D,I,E,B,T,lOCode,lOComment,locCodeAndComment,lOBlank,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
876,0.009966777408637873,0.022222222222222223,0.02459016393442623,0.00819672131147541,0.009339080459770116,0.003962580595921241,0.05,0.03694672282568536,0.017181154212558284,0.00024020517591063259,0.0034682080924855487,0.00024020282859755365,0.01,0.0,0.0,0.0044444444444444444,0.09183673469387756,0.007434944237918215,0.01097560975609756,0.006993006993006993,0.02553191489361702
749,0.008305647840531562,0.014814814814814815,0.0,0.01639344262295082,0.01257183908045977,0.006188255728299571,0.05,0.037353136776767895,0.02654053783029432,0.00037929186829970733,0.005780346820809248,0.00037929418810939223,0.008333333333333333,0.0,0.0,0.0,0.12244897959183673,0.016728624535315983,0.012804878048780487,0.012237762237762238,0.01702127659574468
351,0.013289036544850499,0.0,0.0,0.0,0.010775862068965518,0.004779766477570368,0.25,0.007389344565137072,0.1036217471963632,5.7948894080523045e-05,0.004624277456647399,5.795823810320941e-05,0.013333333333333334,0.0,0.0,0.0044444444444444444,0.030612244897959183,0.022304832713754646,0.01097560975609756,0.01048951048951049,0.0
671,0.036544850498338874,0.014814814814814815,0.0,0.01639344262295082,0.02622126436781609,0.014262206425008356,0.06,0.029963792211630823,0.07616198418932696,0.0007019410292846583,0.013872832369942195,0.0007019339881745005,0.03666666666666667,0.0,0.0,0.06222222222222222,0.10204081632653061,0.03903345724907063,0.025609756097560974,0.027097902097902096,0.01702127659574468
25,0.024916943521594685,0.022222222222222223,0.01639344262295082,0.00819672131147541,0.0305316091954023,0.017642349347735335,0.035,0.05442252272223454,0.05194457907843497,0.0015750088814274288,0.017341040462427744,0.0015750088115028178,0.023333333333333334,0.03773584905660377,0.020833333333333332,0.035555555555555556,0.17346938775510204,0.040892193308550186,0.029878048780487804,0.03146853146853147,0.02553191489361702
960,0.03986710963455149,0.02962962962962963,0.0,0.02459016393442623,0.040229885057471264,0.022159614134077847,0.025,0.06724303554274735,0.05279695151505022,0.0024448077616823502,0.021965317919075144,0.0024448029798441605,0.04,0.0,0.0,0.013333333333333334,0.1326530612244898,0.03717472118959108,0.036585365853658534,0.045454545454545456,0.03404255319148936
266,0.008305647840531562,0.0,0.0,0.0,0.003951149425287357,0.0014663090065062643,0.16,0.011527377521613832,0.020339946183544195,2.7775746126418446e-05,0.0011560693641618498,2.7759388351319452e-05,0.008333333333333333,0.006289308176100629,0.0,0.008888888888888889,0.04081632653061224,0.007434944237918215,0.003658536585365854,0.004370629370629371,0.0
86,0.09302325581395349,0.0,0.0,0.0,0.11709770114942529,0.0801350977866983,0.01,0.1635631419493091,0.0784851169087293,0.021505465488499912,0.07976878612716762,0.021505450513843102,0.08166666666666667,0.006289308176100629,0.14583333333333334,0.008888888888888889,0.336734693877551,0.08921933085501858,0.1225609756097561,0.10926573426573427,0.11914893617021277
314,0.02823920265780731,0.014814814814814815,0.0,0.0,0.014008620689655173,0.006974604406867599,0.055,0.03225448902682332,0.034646432570654986,0.00036898724640877564,0.006936416184971097,0.0003689895666759479,0.028333333333333332,0.0440251572327044,0.0,0.022222222222222223,0.11224489795918367,0.020446096654275093,0.01402439024390244,0.013986013986013986,0.01702127659574468
615,0.009966777408637873,0.007407407407407408,0.0,0.0,0.010057471264367816,0.00466142871074665,0.065,0.02771004211926402,0.026941654271054435,0.00021192471360996444,0.004624277456647399,0.00021193872409439203,0.008333333333333333,0.0440251572327044,0.020833333333333332,0.04,0.09183673469387756,0.01486988847583643,0.00975609756097561,0.01048951048951049,0.00851063829787234
539,0.008305647840531562,0.0,0.0,0.0,0.007543103448275862,0.002688233178594818,0.09,0.020801004950860857,0.020724349439272642,9.166206520124023e-05,0.0023121387283236996,9.164804123867438e-05,0.008333333333333333,0.0,0.0,0.008888888888888889,0.04081632653061224,0.007434944237918215,0.007317073170731708,0.007867132867132868,0.0
152,0.014950166112956811,0.0,0.0,0.0,0.010775862068965518,0.005076189092187433,0.08,0.022574447646493755,0.03601691374325205,0.0001880418246423424,0.004624277456647399,0.00018804882624052921,0.015,0.10062893081761007,0.0,0.044444444444444446,0.09183673469387756,0.016728624535315983,0.011585365853658536,0.009615384615384616,0.0
2,0.1511627906976744,0.05925925925925926,0.01639344262295082,0.00819672131147541,0.11386494252873564,0.08053174131132894,0.02,0.10226852878149707,0.12613440743402468,0.013513597980215598,0.08092485549132947,0.013513606726856872,0.13333333333333333,0.27672955974842767,0.22916666666666666,0.13777777777777778,0.2857142857142857,0.12267657992565056,0.11646341463414635,0.11013986013986014,0.06808510638297872
397,0.06976744186046512,0.037037037037037035,0.0,0.040983606557377046,0.07902298850574713,0.05400789201119853,0.06,0.030517993054016104,0.2834723313221801,0.0027045216197171076,0.05433526011560693,0.002704521499646278,0.06166666666666667,0.06289308176100629,0.10416666666666667,0.022222222222222223,0.11224489795918367,0.12825278810408922,0.07621951219512195,0.08304195804195805,0.0425531914893617
498,0.03986710963455149,0.037037037037037035,0.02459016393442623,0.02459016393442623,0.039511494252873564,0.02194645196777975,0.025,0.07204610951008644,0.04880250029248073,0.0025942247791008607,0.021965317919075144,0.0025942410204687636,0.04,0.018867924528301886,0.0,0.017777777777777778,0.14285714285714285,0.03717472118959108,0.03536585365853658,0.045454545454545456,0.0425531914893617
131,0.059800664451827246,0.05925925925925926,0.03278688524590164,0.03278688524590164,0.03987068965517242,0.02384640914261397,0.04,0.04433606739082243,0.0861564688382665,0.0017346510746724052,0.024277456647398842,0.0017346673542022247,0.04666666666666667,0.03773584905660377,0.16666666666666666,0.06222222222222222,0.15306122448979592,0.055762081784386616,0.04024390243902439,0.039335664335664336,0.06808510638297872
840,0.011627906976744186,0.014814814814814815,0.0,0.0,0.014008620689655173,0.006549821934425459,0.055,0.03325205054311682,0.031554493339795764,0.0003573320414219349,0.006936416184971097,0.00035733903550425766,0.011666666666666667,0.0,0.0,0.0044444444444444444,0.08163265306122448,0.01858736059479554,0.011585365853658536,0.017482517482517484,0.01702127659574468
461,0.009966777408637873,0.007407407407407408,0.0,0.00819672131147541,0.0035919540229885057,0.0012720346270953399,0.25,0.007389344565137072,0.02757675530225795,1.5421883102074682e-05,0.0011560693641618498,1.5435902310506423e-05,0.01,0.0,0.0,0.008888888888888889,0.030612244897959183,0.007434944237918215,0.003658536585365854,0.0034965034965034965,0.00851063829787234
79,0.04817275747508306,0.037037037037037035,0.0,0.01639344262295082,0.028017241379310345,0.015361167249811026,0.04,0.04773516589078548,0.051560175822706535,0.0012027620097266238,0.015028901734104046,0.001202780649519216,0.04833333333333333,0.012578616352201259,0.0,0.09333333333333334,0.14285714285714285,0.03345724907063197,0.028658536585365855,0.027097902097902096,0.029787234042553193
330,0.12790697674418605,0.07407407407407407,0.03278688524590164,0.01639344262295082,0.05459770114942529,0.0332852915406999,0.025,0.07223084312421488,0.07382213828489295,0.003944990133628304,0.03352601156069364,0.003944987621836376,0.10333333333333333,0.07547169811320754,0.3125,0.06666666666666667,0.20408163265306123,0.05390334572490706,0.05975609756097561,0.0472027972027972,0.0851063829787234
365,0.014950166112956811,0.007407407407407408,0.0,0.00819672131147541,0.01293103448275862,0.0063601731354766995,0.07,0.026158279760585233,0.038925007938762884,0.0002730935099502843,0.005780346820809248,0.00027309349782593523,0.015,0.012578616352201259,0.0,0.017777777777777778,0.09183673469387756,0.022304832713754646,0.011585365853658536,0.01486013986013986,0.00851063829787234
847,0.02159468438538206,0.022222222222222223,0.0,0.02459016393442623,0.021192528735632182,0.011235534942598475,0.045,0.03901573930392374,0.0461283906874133,0.000719395796977461,0.011560693641618497,0.0007193887550923756,0.02,0.0,0.020833333333333332,0.008888888888888889,0.12244897959183673,0.02973977695167286,0.020121951219512196,0.022727272727272728,0.02553191489361702
570,0.03322259136212625,0.022222222222222223,0.0,0.02459016393442623,0.022988505747126436,0.011913567945344141,0.045,0.042895145200620696,0.04450721173934116,0.0008382471094174498,0.011560693641618497,0.0008382494088512072,0.03,0.012578616352201259,0.041666666666666664,0.02666666666666667,0.12244897959183673,0.026022304832713755,0.02378048780487805,0.021853146853146852,0.02127659574468085
427,0.0664451827242525,0.044444444444444446,0.01639344262295082,0.040983606557377046,0.05962643678160919,0.03738355583017798,0.03,0.06476760511342644,0.09249076596527,0.003971723734320855,0.03699421965317919,0.003971737577884011,0.06666666666666667,0.10062893081761007,0.0,0.08888888888888889,0.17346938775510204,0.07063197026022305,0.05609756097560976,0.06468531468531469,0.05106382978723404
15,0.25249169435215946,0.14814814814814814,0.02459016393442623,0.03278688524590164,0.1540948275862069,0.10988143480880357,0.015,0.12303258700953223,0.1430648638711079,0.022181729082419617,0.10982658959537571,0.022181728097632292,0.25,0.389937106918239,0.041666666666666664,0.17333333333333334,0.25510204081632654,0.13568773234200743,0.1475609756097561,0.16346153846153846,0.1702127659574468
751,0.018272425249169437,0.0,0.0,0.0,0.027298850574712645,0.013783458847174291,0.045,0.040641395108253896,0.05431785135293232,0.0009190858166597794,0.013872832369942195,0.0009190881125045951,0.018333333333333333,0.018867924528301886,0.0,0.013333333333333334,0.09183673469387756,0.027881040892193308,0.02621951219512195,0.028846153846153848,0.0
762,0.03322259136212625,0.022222222222222223,0.0,0.01639344262295082,0.027658045977011495,0.015166507405361587,0.05,0.03842459173871277,0.06322597897481322,0.0009561590889775851,0.015028901734104046,0.0009561426899856746,0.03333333333333333,0.018867924528301886,0.0,0.044444444444444446,0.12244897959183673,0.03717472118959108,0.027439024390243903,0.027972027972027972,0.02553191489361702
1093,0.008305647840531562,0.007407407407407408,0.0,0.0,0.005028735632183908,0.0020726455120883766,0.1,0.01847336141284268,0.017966673909046847,6.282548044931545e-05,0.0023121387283236996,6.28371609043504e-05,0.008333333333333333,0.0,0.0,0.0044444444444444444,0.07142857142857142,0.007434944237918215,0.00548780487804878,0.004370629370629371,0.00851063829787234
413,0.08305647840531562,0.06666666666666667,0.03278688524590164,0.04918032786885246,0.1257183908045977,0.08868239955070195,0.015,0.12148082465085347,0.11694215566660537,0.0176750973327033,0.08901734104046242,0.017675117577833542,0.08333333333333333,0.11949685534591195,0.0,0.09777777777777778,0.2755102040816326,0.12267657992565056,0.11890243902439024,0.1354895104895105,0.07659574468085106
1054,0.008305647840531562,0.007407407407407408,0.0,0.0,0.006824712643678161,0.003151176689849819,0.07,0.027081947831227367,0.018635201310313706,0.00014007976819489017,0.0034682080924855487,0.0001401007918155229,0.008333333333333333,0.0,0.0,0.03111111111111111,0.10204081632653061,0.011152416356877323,0.006707317073170732,0.006993006993006993,0.00851063829787234
87,0.0,0.0,0.0,0.0,0.00035919540229885057,7.709300770274787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0006097560975609756,0.0,0.0
1102,0.006644518272425249,0.0,0.0,0.0,0.0010775862068965517,0.00030837203081099146,0.335,0.005542008423852804,0.008908127621880901,2.80397874583176e-06,0.0,2.8179985144521266e-06,0.006666666666666667,0.0,0.0,0.0,0.02040816326530612,0.0018587360594795538,0.0012195121951219512,0.0008741258741258741,0.0
550,0.02823920265780731,0.014814814814814815,0.0,0.01639344262295082,0.02586206896551724,0.014433352902108456,0.04,0.04666371092884061,0.04953788043387428,0.001105174202775859,0.013872832369942195,0.0011051601338170757,0.028333333333333332,0.0,0.0,0.044444444444444446,0.15306122448979592,0.03531598513011153,0.025609756097560974,0.026223776223776224,0.01702127659574468
885,0.009966777408637873,0.007407407407407408,0.0,0.00819672131147541,0.009339080459770116,0.003962580595921241,0.06,0.032032808689869206,0.01982183744756238,0.0002081767286863693,0.0034682080924855487,0.00020819541263489592,0.01,0.0,0.0,0.0,0.07142857142857142,0.011152416356877323,0.007926829268292683,0.011363636363636364,0.00851063829787234
60,0.024916943521594685,0.022222222222222223,0.01639344262295082,0.00819672131147541,0.0305316091954023,0.017642349347735335,0.035,0.05442252272223454,0.05194457907843497,0.0015750088814274288,0.017341040462427744,0.0015750088115028178,0.023333333333333334,0.031446540880503145,0.020833333333333332,0.03111111111111111,0.17346938775510204,0.040892193308550186,0.029878048780487804,0.03146853146853147,0.02553191489361702
795,0.02823920265780731,0.014814814814814815,0.0,0.01639344262295082,0.023347701149425287,0.011664557530464267,0.04,0.04688539126579472,0.03984423311550482,0.0008974577939335972,0.011560693641618497,0.000897469437334022,0.028333333333333332,0.0,0.0,0.008888888888888889,0.10204081632653061,0.024163568773234202,0.021341463414634148,0.026223776223776224,0.01702127659574468
1063,0.019933554817275746,0.007407407407407408,0.0,0.0,0.017241379310344827,0.008295978558892698,0.035,0.051725411955959505,0.02568816539367907,0.000704062706535671,0.00809248554913295,0.0007040790318198298,0.02,0.006289308176100629,0.0,0.013333333333333334,0.11224489795918367,0.016728624535315983,0.016463414634146342,0.018356643356643356,0.00851063829787234
200,0.10299003322259136,0.037037037037037035,0.0,0.03278688524590164,0.09590517241379311,0.06567630419204794,0.02,0.09402940959136924,0.11189477378704059,0.010131564996036891,0.06589595375722543,0.010131545853041797,0.09833333333333333,0.03773584905660377,0.0625,0.07111111111111111,0.23469387755102042,0.10780669144981413,0.08780487804878048,0.10751748251748251,0.0425531914893617
123,0.016611295681063124,0.014814814814814815,0.0,0.0,0.010775862068965518,0.005478614592395777,0.045,0.04001330082021724,0.021927698761552986,0.0003597925327714023,0.005780346820809248,0.0003597784969048282,0.016666666666666666,0.0,0.0,0.008888888888888889,0.14285714285714285,0.016728624535315983,0.010365853658536586,0.011363636363636364,0.01702127659574468
93,0.0,0.0,0.0,0.0,0.00035919540229885057,7.709300770274787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0006097560975609756,0.0,0.0
954,0.0049833887043189366,0.0,0.0,0.0,0.0014367816091954023,0.00044752490971445137,0.335,0.005542008423852804,0.01293600521451373,4.068105830410912e-06,0.0,4.079788894057556e-06,0.005,0.0,0.0,0.0,0.02040816326530612,0.0037174721189591076,0.0012195121951219512,0.0017482517482517483,0.0
445,0.04817275747508306,0.0,0.0,0.0,0.06573275862068965,0.04287026518838255,0.045,0.0398655139289145,0.17222937175137465,0.0028046867504650827,0.04277456647398844,0.0028046655961076294,0.04833333333333333,0.012578616352201259,0.0,0.035555555555555556,0.12244897959183673,0.09851301115241635,0.057926829268292686,0.07692307692307693,0.0
198,0.006644518272425249,0.0,0.0,0.0,0.0035919540229885057,0.001344116589297409,0.2,0.00923668070642134,0.02331489311918172,2.0368568939512878e-05,0.0011560693641618498,2.03568847909676e-05,0.006666666666666667,0.012578616352201259,0.0,0.0044444444444444444,0.04081632653061224,0.007434944237918215,0.003658536585365854,0.0034965034965034965,0.0
964,0.019933554817275746,0.0,0.0,0.0,0.023706896551724137,0.011516924420713504,0.065,0.028448976575777725,0.06484715792288535,0.0005375741318529553,0.011560693641618497,0.0005375647613912333,0.02,0.0,0.0,0.0,0.061224489795918366,0.027881040892193308,0.020121951219512196,0.028846153846153848,0.0
36,0.18272425249169436,0.17777777777777778,0.16393442622950818,0.06557377049180328,0.2377873563218391,0.16979272388484,0.01,0.16662971994384096,0.16322096501930372,0.0464238638069576,0.1699421965317919,0.04642387576580161,0.16166666666666665,0.14465408805031446,0.2708333333333333,0.16444444444444445,0.22448979591836735,0.14312267657992564,0.21951219512195122,0.263986013986014,0.20425531914893616
841,0.018272425249169437,0.014814814814814815,0.0,0.01639344262295082,0.01257183908045977,0.005894916833990616,0.06,0.030776620113795904,0.030668694533117175,0.0002977778695094232,0.005780346820809248,0.0002977825295868814,0.018333333333333333,0.0,0.0,0.008888888888888889,0.09183673469387756,0.016728624535315983,0.012195121951219513,0.013111888111888112,0.01702127659574468
881,0.03322259136212625,0.044444444444444446,0.04918032786885246,0.02459016393442623,0.032327586206896554,0.018408268379262138,0.025,0.07019877336880218,0.04200023398459044,0.0021201981522242725,0.018497109826589597,0.0021201863748510036,0.03333333333333333,0.018867924528301886,0.0,0.008888888888888889,0.1836734693877551,0.03531598513011153,0.03170731707317073,0.033216783216783216,0.05106382978723404
484,0.009966777408637873,0.0,0.0,0.0,0.00646551724137931,0.002625402377317079,0.155,0.011859898027045,0.03541523908211188,5.1158592217700464e-05,0.0023121387283236996,5.114457005334009e-05,0.01,0.0,0.0,0.0,0.04081632653061224,0.013011152416356878,0.00548780487804878,0.007867132867132868,0.0
756,0.04152823920265781,0.022222222222222223,0.0,0.0,0.05100574712643678,0.02913383307590693,0.035,0.05634375230917017,0.08283054501696388,0.0026932542984567736,0.028901734104046242,0.00269324950558847,0.03666666666666667,0.06289308176100629,0.0625,0.044444444444444446,0.12244897959183673,0.048327137546468404,0.04939024390243903,0.05332167832167832,0.02553191489361702
575,0.016611295681063124,0.014814814814814815,0.0,0.00819672131147541,0.01293103448275862,0.006163971430873206,0.04,0.04710707160274883,0.02095833402971604,0.00047641234545950004,0.005780346820809248,0.0004764099876596901,0.016666666666666666,0.006289308176100629,0.0,0.0044444444444444444,0.11224489795918367,0.01486988847583643,0.011585365853658536,0.01486013986013986,0.01702127659574468
482,0.1478405315614618,0.14074074074074075,0.09016393442622951,0.07377049180327869,0.1206896551724138,0.08474217592701451,0.02,0.0880440404936082,0.15416241873213776,0.012243143250266687,0.08439306358381503,0.012243152053311486,0.145,0.22012578616352202,0.041666666666666664,0.12,0.22448979591836735,0.12825278810408922,0.11768292682926829,0.125,0.16170212765957448
661,0.018272425249169437,0.0,0.0,0.0,0.020114942528735632,0.008788602878113257,0.06,0.0310352471735757,0.04535958417595641,0.0004475150078347489,0.009248554913294798,0.0004475149879667258,0.018333333333333333,0.018867924528301886,0.0,0.017777777777777778,0.05102040816326531,0.01858736059479554,0.01707317073170732,0.024475524475524476,0.0
798,0.026578073089700997,0.014814814814814815,0.0,0.00819672131147541,0.021551724137931036,0.011052439049304448,0.035,0.051725411955959505,0.0342286029448632,0.0009379729501619112,0.011560693641618497,0.0009379729085193562,0.02666666666666667,0.050314465408805034,0.0,0.03111111111111111,0.12244897959183673,0.024163568773234202,0.01951219512195122,0.024475524475524476,0.01702127659574468
1030,0.026578073089700997,0.05925925925925926,0.06557377049180328,0.00819672131147541,0.02586206896551724,0.012728826501800702,0.015,0.12037242296608289,0.016930456437083217,0.0025141571660136346,0.012716763005780346,0.002514159391043139,0.02666666666666667,0.0,0.0,0.008888888888888889,0.16326530612244897,0.011152416356877323,0.029878048780487804,0.020104895104895104,0.06808510638297872
1006,0.006644518272425249,0.007407407407407408,0.0,0.0,0.004669540229885058,0.0018668071815220396,0.08,0.022648341092145124,0.013220129360052145,6.931669124591596e-05,0.0023121387283236996,6.931435151965828e-05,0.006666666666666667,0.0,0.0,0.008888888888888889,0.061224489795918366,0.007434944237918215,0.003658536585365854,0.006118881118881119,0.00851063829787234
894,0.018272425249169437,0.044444444444444446,0.040983606557377046,0.03278688524590164,0.017959770114942528,0.008197684974071693,0.015,0.10991650040641394,0.011949927297645112,0.001478355734058608,0.00809248554913295,0.0014783556684250417,0.018333333333333333,0.0,0.0,0.008888888888888889,0.1326530612244898,0.007434944237918215,0.020121951219512196,0.01486013986013986,0.05106382978723404
363,0.046511627906976744,0.02962962962962963,0.01639344262295082,0.02459016393442623,0.03627873563218391,0.02063355804660195,0.02,0.09029779058597502,0.03660187521936055,0.003057465434401816,0.020809248554913295,0.0030574863285012374,0.04666666666666667,0.0,0.0,0.02666666666666667,0.19387755102040816,0.03345724907063197,0.03475609756097561,0.038461538461538464,0.03404255319148936
714,0.006644518272425249,0.007407407407407408,0.0,0.00819672131147541,0.004310344827586207,0.00166482350134084,0.07,0.025862705977979752,0.010312035164541307,7.063689790541176e-05,0.0011560693641618498,7.061820157858388e-05,0.006666666666666667,0.0,0.0,0.0,0.061224489795918366,0.0055762081784386614,0.003658536585365854,0.005244755244755245,0.00851063829787234
146,0.0,0.0,0.0,0.0,0.00035919540229885057,7.709300770274787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0006097560975609756,0.0,0.0
682,0.011627906976744186,0.007407407407407408,0.0,0.00819672131147541,0.007902298850574713,0.0032806929427904355,0.05,0.03742703022241927,0.014055788611635719,0.0002013583870360884,0.0034682080924855487,0.0002013396849057064,0.011666666666666667,0.0,0.0,0.0,0.08163265306122448,0.007434944237918215,0.007926829268292683,0.007867132867132868,0.00851063829787234
316,0.05813953488372093,0.044444444444444446,0.01639344262295082,0.040983606557377046,0.05962643678160919,0.03687204372407025,0.02,0.10337693046626763,0.057125666438253134,0.006254697526038571,0.03699421965317919,0.006254694911704115,0.055,0.15723270440251572,0.041666666666666664,0.10222222222222223,0.22448979591836735,0.055762081784386616,0.056707317073170734,0.06381118881118882,0.05106382978723404
962,0.12292358803986711,0.1111111111111111,0.0,0.03278688524590164,0.17492816091954022,0.1175279047778006,0.005,0.30591886499667476,0.06153794728661441,0.058993640204677275,0.11791907514450867,0.0589936212290343,0.10666666666666667,0.006289308176100629,0.20833333333333334,0.017777777777777778,0.3469387755102041,0.0762081784386617,0.17865853658536585,0.16958041958041958,0.09787234042553192
995,0.026578073089700997,0.022222222222222223,0.0,0.0,0.021192528735632182,0.010740212368108319,0.025,0.07758811793393926,0.02217839653702806,0.0013672340563612956,0.010404624277456647,0.0013672339956611235,0.02666666666666667,0.0,0.0,0.0044444444444444444,0.14285714285714285,0.01858736059479554,0.018902439024390243,0.024475524475524476,0.02553191489361702
816,0.03488372093023256,0.022222222222222223,0.0,0.00819672131147541,0.020114942528735632,0.010673526916445441,0.045,0.039569940146309025,0.04318687012183912,0.000693246358523625,0.010404624277456647,0.0006932276345552231,0.035,0.0,0.0,0.017777777777777778,0.14285714285714285,0.026022304832713755,0.02195121951219512,0.017482517482517484,0.02553191489361702
620,0.016611295681063124,0.02962962962962963,0.03278688524590164,0.03278688524590164,0.015804597701149427,0.00805506290982161,0.03,0.05911475652109657,0.02182741965136296,0.0007812772712490131,0.00809248554913295,0.0007812585433723619,0.016666666666666666,0.012578616352201259,0.0,0.0044444444444444444,0.15306122448979592,0.016728624535315983,0.015853658536585366,0.015734265734265736,0.03404255319148936
665,0.014950166112956811,0.007407407407407408,0.0,0.0,0.013649425287356323,0.006144698178947519,0.06,0.03118303406487844,0.031554493339795764,0.00031454566240949716,0.005780346820809248,0.00031456434163563366,0.015,0.0,0.0,0.02666666666666667,0.07142857142857142,0.016728624535315983,0.011585365853658536,0.016608391608391608,0.00851063829787234
384,0.12956810631229235,0.08148148148148149,0.0,0.07377049180327869,0.10057471264367816,0.06661144237548226,0.015,0.14675238306362223,0.07271906807280262,0.016038968724563604,0.06705202312138728,0.016038953992599178,0.12666666666666668,0.018867924528301886,0.041666666666666664,0.07111111111111111,0.2755102040816326,0.07992565055762081,0.09634146341463415,0.10664335664335664,0.07659574468085106
827,0.023255813953488372,0.022222222222222223,0.0,0.00819672131147541,0.02658045977011494,0.013897941963612872,0.03,0.0615901869504175,0.03615061922350542,0.0014041367533053962,0.013872832369942195,0.0014041203344249222,0.023333333333333334,0.0,0.0,0.03111111111111111,0.15306122448979592,0.022304832713754646,0.029878048780487804,0.021853146853146852,0.02553191489361702
101,0.018272425249169437,0.014814814814814815,0.0,0.0,0.020114942528735632,0.010203259569458679,0.055,0.03447129239636444,0.04739859274982033,0.0005772761342449782,0.010404624277456647,0.0005772690986694841,0.018333333333333333,0.012578616352201259,0.0,0.03111111111111111,0.09183673469387756,0.027881040892193308,0.01707317073170732,0.024475524475524476,0.01702127659574468
346,0.008305647840531562,0.007407407407407408,0.0,0.00819672131147541,0.006824712643678161,0.003012023810946359,0.09,0.02109657873346634,0.02284692393829492,0.00010433137583449008,0.0034682080924855487,0.00010435006439336903,0.008333333333333333,0.0,0.0,0.0044444444444444444,0.07142857142857142,0.013011152416356878,0.00548780487804878,0.008741258741258742,0.00851063829787234
530,0.03322259136212625,0.007407407407407408,0.0,0.00819672131147541,0.01867816091954023,0.009821263716291564,0.065,0.028670656912731837,0.05483596008891414,0.00046227561928259824,0.009248554913294798,0.0004622779354081093,0.03333333333333333,0.0,0.0,0.008888888888888889,0.10204081632653061,0.031598513011152414,0.01707317073170732,0.02097902097902098,0.00851063829787234
552,0.024916943521594685,0.014814814814814815,0.01639344262295082,0.0,0.020833333333333332,0.01175784006978459,0.045,0.04248873124953816,0.04432336670399278,0.0008196473837367658,0.011560693641618497,0.0008196590305916872,0.025,0.050314465408805034,0.0,0.022222222222222223,0.17346938775510204,0.03345724907063197,0.021341463414634148,0.020104895104895104,0.01702127659574468
1071,0.014950166112956811,0.022222222222222223,0.01639344262295082,0.00819672131147541,0.015804597701149427,0.007618716486224059,0.025,0.07019877336880218,0.017381712432938345,0.0008775121584549139,0.00809248554913295,0.0008775331493362561,0.015,0.0,0.0,0.008888888888888889,0.1326530612244898,0.013011152416356878,0.01524390243902439,0.016608391608391608,0.02553191489361702
448,0.008305647840531562,0.007407407407407408,0.0,0.0,0.00646551724137931,0.002625402377317079,0.12,0.01551762358678785,0.027092072936339476,6.684685330062916e-05,0.0023121387283236996,6.68328304397676e-05,0.008333333333333333,0.0,0.0,0.0,0.061224489795918366,0.00929368029739777,0.007317073170731708,0.005244755244755245,0.00851063829787234
1043,0.036544850498338874,0.014814814814814815,0.0,0.01639344262295082,0.02550287356321839,0.013876741386494616,0.06,0.031921968521392154,0.06961041565691173,0.0007270319657619428,0.013872832369942195,0.0007270436167286486,0.035,0.0,0.020833333333333332,0.0044444444444444444,0.10204081632653061,0.03903345724907063,0.023170731707317073,0.028846153846153848,0.01702127659574468
472,0.006644518272425249,0.007407407407407408,0.0,0.00819672131147541,0.0028735632183908046,0.0010997317548796983,0.165,0.011084016847705607,0.015894238965119583,1.999937840464503e-05,0.0011560693641618498,1.997834767708597e-05,0.006666666666666667,0.0,0.0,0.0,0.05102040816326531,0.0055762081784386614,0.003048780487804878,0.0026223776223776225,0.00851063829787234
135,0.023255813953488372,0.007407407407407408,0.0,0.00819672131147541,0.01221264367816092,0.005731094192622277,0.105,0.017475799896549175,0.05256296692460682,0.0001642290351433662,0.005780346820809248,0.00016424304774530676,0.023333333333333334,0.025157232704402517,0.0,0.03111111111111111,0.07142857142857142,0.020446096654275093,0.012804878048780487,0.011363636363636364,0.00851063829787234
328,0.02159468438538206,0.0,0.0,0.0,0.017241379310344827,0.008422796556563718,0.115,0.01592403753787039,0.08468570855547941,0.00022018944096330355,0.00809248554913295,0.0002201824212411475,0.018333333333333333,0.09433962264150944,0.041666666666666664,0.04,0.05102040816326531,0.02973977695167286,0.01524390243902439,0.020104895104895104,0.0
42,0.19933554817275748,0.044444444444444446,0.01639344262295082,0.02459016393442623,0.35955459770114945,0.273332102414977,0.01,0.22142170989433235,0.19776711847976866,0.09929075437241756,0.2728323699421965,0.0992907476276238,0.2,0.2641509433962264,0.0,0.16,0.2755102040816326,0.19888475836431227,0.3310975609756098,0.40034965034965037,0.05106382978723404
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,0.006644518272425249,0.0,0.0,0.0,0.011494252873563218,0.0053043843949875675,0.08,0.02309170176605335,0.03680243343974061,0.0002009634933627171,0.005780346820809248,0.00020096114779182477,0.006666666666666667,0.0,0.0,0.0,0.09183673469387756,0.01486988847583643,0.013414634146341463,0.008741258741258742,0.0
320,0.03488372093023256,0.02962962962962963,0.01639344262295082,0.02459016393442623,0.01867816091954023,0.009487065527900154,0.035,0.05542008423852804,0.027426336636972908,0.000862660417697825,0.009248554913294798,0.0008626440228569121,0.035,0.031446540880503145,0.0,0.04,0.14285714285714285,0.01858736059479554,0.01951219512195122,0.017482517482517484,0.03404255319148936
