,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41
746,0.741103202846975,0.5704953663896055,0.0,0.0,0.0,0.07692307692307693,0.0,0.5914332784184514,0.041666666666666664,0.5833333333333334,0.0,0.30907997594708353,0.5768583112821747,0.5335114673792029,0.7729697688203914,0.525,0.21186440677966123,0.31267605633802814,0.0,0.0,0.0,0.3933161953727507,0.0,0.0,0.0,0.0,0.7073695535233997,0.5059852670349908,0.0,0.46763247010552644,0.14315801790206517,0.0,0.0,0.0,0.14285714285714285,0.14973896535358328,0.37081229921982556,0.0,0.3982418481038537,0.0,0.0
231,0.4924377224199289,0.2560905703640012,0.0,0.0,0.0,0.0,0.0,0.3871499176276771,0.041666666666666664,0.08333333333333333,0.0,0.5267588695129284,0.25090209285542464,0.32487196615453134,0.5430942501481922,0.0,0.09604519774011308,0.39999999999999974,0.0,0.0,0.0,0.3393316195372751,0.0,0.0,0.0,0.0,0.48520710059171596,0.4033149171270719,0.0,0.0,0.09407359737904405,0.0,0.0,0.05555555555555555,0.14285714285714285,0.09610821072615092,0.23703533731069293,0.125,0.20821833793314934,0.0,0.0
261,0.6892793594306049,0.17297219833763255,0.0,0.0,0.0,0.07692307692307693,0.0,0.5782537067545305,0.08333333333333333,0.16666666666666666,0.0,0.6740829825616355,0.4784700505171999,0.4315297261189045,0.7462951985773563,0.075,0.07344632768361589,0.31830985915492954,0.0,0.0,0.0,0.44473007712082274,0.006802721088435374,0.0,0.0,0.0,0.6648735879505111,0.5055248618784531,0.0,0.1482428653729959,0.20095945708769672,0.125,0.0,0.0,0.14285714285714285,0.1378737541528239,0.18724185406149604,0.0,0.34140856587958707,0.0,0.0
919,0.7391014234875445,0.4400496799464985,0.16666666666666666,0.0,0.0,0.07692307692307693,0.0,0.4942339373970346,0.0,0.08333333333333333,0.045454545454545456,0.4515935057125676,0.6471012749579023,0.2892451569806279,0.703378778897451,0.025,0.36723163841807915,0.3042253521126757,0.0,0.0,0.0,0.6375321336760925,0.0,1.0,0.0,0.0,0.6573426573426573,0.46593001841620635,0.0,0.14273469445107984,0.06581641607675656,0.0,0.0,0.1111111111111111,0.2857142857142857,0.5708353108685335,0.4642037631941257,0.25,0.7521210262700604,0.0,0.07407407407407407
982,0.7088523131672598,0.16080299990446162,0.0,0.0,0.0,0.0,0.0,0.7166392092257001,0.041666666666666664,0.25,0.0,0.5935057125676488,0.4722155400529228,0.17212202182142064,0.7713100177830469,0.2,0.16949152542372867,0.27042253521126786,0.0,0.0,0.0,0.5051413881748072,0.04081632653061224,0.0,0.0,0.0,0.8590640129101668,0.5055248618784531,0.0,0.3178720474377169,0.04071842274615339,0.5,0.0,0.0,0.0,0.1817750355956336,0.2517209729233593,0.0,0.3714606971276705,0.0,0.0
873,0.5985320284697508,0.3827027801662367,0.0,0.0,0.0,0.0,0.0,0.5485996705107083,0.0,0.3333333333333333,0.0,0.25135297654840644,0.3853740678373827,0.31975061233578267,0.6510966212211027,0.15,0.30225988700565,0.3295774647887324,0.0,0.0,0.0,0.3573264781491003,0.0,0.0,0.0,0.0,0.6008606777837547,0.5303867403314917,0.0,0.2762797363946773,0.11607090621892002,0.0,0.0,0.0,0.2857142857142857,0.15389178927384908,0.5683799908214776,0.0,0.3282224266584893,0.0,0.0
327,0.7395462633451957,0.2781957580968759,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.8780889621087313,0.0,0.25,0.0,0.351473241130487,0.6038008178975223,0.17568470273881098,0.7809128630705394,0.2,0.5056497175141241,0.16901408450704242,0.0,0.0,0.0,0.5899742930591261,0.02040816326530612,0.0,1.0,0.0,0.8251748251748251,0.5059852670349908,0.0,0.31544114547472846,0.04013338793658222,0.0,0.3333333333333333,0.0,0.0,0.23837209302325577,0.3866452501147315,0.0,0.47602984769498113,0.5,0.14814814814814814
758,0.7255338078291813,0.47121906945638675,0.3333333333333333,0.0,0.0,0.0,0.0,0.3805601317957166,0.125,0.3333333333333333,0.0,0.5267588695129284,0.5684387779648785,0.4936539746158985,0.7144042679312389,0.225,0.26553672316384175,0.3408450704225352,0.0,0.0,0.0,0.4421593830334191,0.0,0.0,0.0,0.0,0.6724045185583647,0.5050644567219154,0.0,0.1636573130805008,0.11261920084245014,0.0,0.0,0.0,0.0,0.25498338870431897,0.31298760899495176,0.0,0.4707145047531433,0.0,0.1111111111111111
874,0.5549377224199288,0.3401165567975542,0.0,0.0,0.0,0.0,0.0,0.5271828665568369,0.08333333333333333,0.25,0.0,0.47083583884546,0.4103921096944912,0.48697394789579157,0.6387670420865441,0.125,0.14124293785310715,0.3352112676056338,0.0,0.0,0.0,0.39717223650385597,0.0,0.0,0.0,0.0,0.5777299623453469,0.5124309392265194,0.0,0.2960782385094215,0.18276487451003334,0.0,0.0,0.0,0.0,0.1416706217370669,0.3065626434144102,0.0,0.3164673413063478,0.0,0.0
1044,0.6243327402135231,0.3002292920607624,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.7215815485996704,0.041666666666666664,0.08333333333333333,0.0,0.5267588695129284,0.42169834014914603,0.1961701180138054,0.6708950800237108,0.05,0.15536723163841823,0.256338028169014,0.0,0.0,0.0,0.5591259640102828,0.006802721088435374,0.0,1.0,0.0,0.6702528240989779,0.49447513812154703,0.0,0.0,0.036038144269584044,0.0,0.16666666666666666,0.0,0.14285714285714285,0.19684385382059802,0.2526388251491509,0.0,0.37258509659613614,0.0,0.037037037037037035
242,0.5883007117437721,0.33943584599216586,0.0,0.0,0.1111111111111111,0.0,0.0,0.3805601317957166,0.0,0.16666666666666666,0.09090909090909091,0.4278412507516536,0.4337262448881405,0.4713872188822089,0.6703023117960877,0.05,0.17231638418079112,0.42535211267605644,0.0,0.0,0.0,0.3097686375321338,0.0,0.0,0.0,0.0,0.5906401291016675,0.5023020257826888,0.0,0.14356373038065395,0.21090504885040662,0.0,0.0,0.16666666666666666,1.0,0.1382297104888467,0.3740247820100963,0.5,0.32975569866094256,0.0,0.0
331,0.5774021352313167,0.2775031049966562,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.6787479406919276,0.041666666666666664,0.0,0.045454545454545456,0.5267588695129284,0.3464036564830406,0.19483411266978404,0.6361588618850029,0.0,0.06214689265536729,0.2957746478873239,0.0,0.0,0.0,0.5501285347043701,0.006802721088435374,0.0,0.0,0.0,0.6320602474448628,0.5257826887661142,0.0,0.0,0.03656467559819809,0.0,0.08333333333333333,0.1111111111111111,0.2857142857142857,0.16196013289036545,0.16062413951353824,0.125,0.3104364714300317,0.0,0.0
131,0.5880782918149466,0.2768343364860992,0.0,0.0,0.0,0.0,0.0,0.5485996705107083,0.08333333333333333,0.16666666666666666,0.0,0.5506113449589095,0.576136636997835,0.7610777109775106,0.713811499703616,0.15,0.04519774011299439,0.32676056338028137,0.0,0.0,0.0,0.4460154241645244,0.0,0.0,0.0,0.0,0.5884884346422807,0.5059852670349908,0.0,0.15710933438250874,0.5309775931667934,0.0,0.0,0.0,0.0,0.1492643569055529,0.1064708581918311,0.0,0.3620566288459573,0.0,0.0
581,0.4448398576512455,0.18678943345753318,0.0,0.0,0.0,0.0,0.0,0.471169686985173,0.0,0.16666666666666666,0.0,0.5267588695129284,0.2653355785422179,0.0,0.5274451689389448,0.0,0.16101694915254253,0.35774647887323946,0.0,0.0,0.0,0.28277634961439585,0.006802721088435374,0.0,0.0,0.0,0.5379236148466918,0.5681399631675875,0.0,0.0,0.013046276253437081,0.0,0.0,0.0,0.0,0.10144755576649263,0.16062413951353824,0.0,0.21445364407645917,0.0,0.0
894,0.6554715302491103,0.4327409955096972,0.0,0.0,0.0,0.0,0.0,0.41186161449752884,0.0,0.5,0.0,0.17227901383042693,0.41015155159971134,0.30527722110888444,0.6854771784232365,0.15,0.40677966101694923,0.3774647887323941,0.0,0.0,0.0,0.22236503856041137,0.0,0.0,0.0,0.0,0.6530392684238838,0.49217311233885824,0.0,0.2746216645355291,0.10460422395132511,0.0,0.0,0.0,0.5714285714285714,0.15401044138585665,0.6730151445617255,0.0,0.33067566186241437,0.0,0.0
213,0.616103202846975,0.2226999140154772,0.0,0.0,0.0,0.0,0.0,0.6342668863261943,0.125,0.0,0.0,1.0,0.3817656964156843,0.2638610554442218,0.6767042086544162,0.0,0.019774011299435047,0.2985915492957743,0.0,0.0,0.0,0.5154241645244216,0.006802721088435374,0.0,0.0,0.0,0.6648735879505111,0.5115101289134439,0.0,0.0,0.07582051132042357,0.0,0.0,0.0,0.0,0.15021357380161365,0.06493804497475904,0.0,0.31319636103444753,0.0,0.0
610,0.7302046263345195,0.49613069647463465,0.0,0.0,0.0,0.3076923076923077,0.0,0.4876441515650741,0.4166666666666667,0.3333333333333333,0.0,0.5267588695129284,0.5381284580226124,0.48118459140503234,0.8352104327208062,0.35,0.08757062146892663,0.349295774647887,0.0,0.0,0.0,0.3868894601542415,0.0,0.0,0.0,0.0,0.6982248520710059,0.5059852670349908,0.0,0.0,0.26730240449306736,0.0,0.0,0.0,0.0,0.1439250118652112,0.1452501147315282,0.0,0.37166513339466434,0.0,0.0
898,0.616103202846975,0.2020039170727047,0.0,0.0,0.0,0.0,0.0,0.6342668863261943,0.08333333333333333,0.0,0.0,0.8177991581479254,0.3822468126052442,0.2638610554442218,0.6767042086544162,0.0,0.019774011299435047,0.2985915492957743,0.0,0.0,0.0,0.525706940874036,0.006802721088435374,0.0,0.0,0.0,0.6648735879505111,0.5115101289134439,0.0,0.0,0.07582051132042357,0.125,0.0,0.0,0.0,0.14084005695301377,0.08031206975676912,0.0,0.30696105489113773,0.0,0.0
533,0.5598309608540926,0.234260055412248,0.0,0.0,0.027777777777777776,0.0,0.05555555555555555,0.6589785831960461,0.041666666666666664,0.0,0.045454545454545456,0.5267588695129284,0.36781332691845076,0.3137385882876865,0.6184943687018376,0.0,0.053672316384180845,0.30140845070422534,0.0,0.0,0.0,0.5154241645244216,0.006802721088435374,0.0,0.0,0.0,0.6180742334588488,0.49493554327808476,0.0,0.0,0.09313754168373019,0.0,0.08333333333333333,0.16666666666666666,0.14285714285714285,0.15365448504983387,0.11381367599816428,0.125,0.3048144740877032,0.0,0.0
774,0.6076512455516014,0.2846565396006497,0.0,0.0,0.027777777777777776,0.0,0.1111111111111111,0.6787479406919276,0.041666666666666664,0.0,0.06818181818181818,0.5267588695129284,0.3464036564830406,0.19483411266978404,0.6407824540604625,0.0,0.06214689265536729,0.2957746478873239,0.0,0.0,0.0,0.5449871465295629,0.006802721088435374,0.0,0.0,0.0,0.64228079612695,0.5257826887661142,0.0,0.0,0.023986427192417947,0.0,0.08333333333333333,0.1111111111111111,0.2857142857142857,0.16385856668248697,0.16062413951353824,0.125,0.3109475620975161,0.0,0.0
910,0.8892348754448398,0.1283796694372791,0.5,0.0,0.0,0.23076923076923078,0.0,0.7314662273476111,0.0,0.08333333333333333,0.0,0.5911004209260372,0.6649025739716141,0.16677800044533514,0.8847658565500891,0.075,0.2740112994350285,0.22816901408450693,0.0,0.0,0.0,0.6028277634961441,0.10204081632653061,0.0,1.0,0.0,1.0,0.5059852670349908,0.0,0.0,0.03937284268413971,0.75,0.0,0.0,0.0,0.2536782154722354,0.2037631941257457,0.0,0.5035265256056425,0.0,0.2222222222222222
985,0.6321174377224198,0.2903888411197096,0.0,0.0,0.0,0.0,0.0,0.6787479406919276,0.0,0.3333333333333333,0.045454545454545456,0.2962517538584887,0.46066875150348807,0.2801157871298152,0.7068168346176644,0.15,0.3163841807909604,0.2957746478873239,0.0,0.0,0.0,0.40745501285347036,0.006802721088435374,0.0,0.0,0.0,0.6874663797740721,0.5082872928176796,0.0,0.288996304466958,0.09764230971742818,0.0,0.0,0.16666666666666666,0.2857142857142857,0.17845277645942095,0.46007342817806324,0.125,0.3714606971276705,0.0,0.0
382,0.5698398576512456,0.2841310786280692,0.16666666666666666,0.0,0.0,0.0,0.1111111111111111,0.8237232289950577,0.0,0.0,0.0,0.5267588695129284,0.43998075535241765,0.19483411266978404,0.6361588618850029,0.0,0.19209039548022586,0.2028169014084509,0.0,0.0,0.0,0.654241645244216,0.006802721088435374,0.0,1.0,0.0,0.6293706293706294,0.5267034990791897,0.0,0.0,0.04071842274615339,0.0,0.16666666666666666,0.0,0.0,0.20028476506881823,0.22418540614960986,0.0,0.3960952673004191,0.0,0.07407407407407407
102,0.543594306049822,0.2790078341454094,0.0,0.0,0.0,0.0,0.0,0.4876441515650741,0.125,0.08333333333333333,0.0,0.5267588695129284,0.3372624488814049,0.4210643509240704,0.5960877296976882,0.05,0.04519774011299439,0.349295774647887,0.0,0.0,0.0,0.38174807197943433,0.0,0.0,0.0,0.0,0.5605164066702527,0.5234806629834254,0.0,0.0,0.12625051190545836,0.0,0.0,0.0,0.14285714285714285,0.09836260085429521,0.1436438733363928,0.0,0.2330573443728918,0.0,0.0
837,0.4008007117437722,0.19628355784847615,0.0,0.0,0.0,0.0,0.0,0.500823723228995,0.08333333333333333,0.0,0.0,0.5267588695129284,0.2687033918691364,0.43420173680694724,0.5002963841138115,0.0,0.00847457627118645,0.3436619718309856,0.0,0.0,0.0,0.4267352185089975,0.0,0.0,0.0,0.0,0.45615922538999465,0.5557090239410682,0.0,0.0,0.14280699701632246,0.0,0.0,0.0,0.0,0.07285239677266253,0.040385497934832475,0.0,0.1864458754983134,0.0,0.0
596,0.42304270462633453,0.22561383395433265,0.16666666666666666,0.0,0.0,0.0,0.0,0.5074135090609555,0.08333333333333333,0.0,0.0,0.5267588695129284,0.44671638200625446,0.5170340681362726,0.5580320094842917,0.0,0.07909604519774019,0.3295774647887324,0.0,0.0,0.0,0.48586118251928034,0.0,0.0,1.0,0.0,0.4943518020441098,0.49585635359116026,0.0,0.0,0.21306967764581994,0.0,0.0,0.0,0.0,0.15187470336972,0.127351996328591,0.0,0.3605233568435042,0.0,0.07407407407407407
228,0.31450177935943063,0.19587751982420945,0.08333333333333333,0.0,0.0,0.0,0.0,0.5485996705107083,0.041666666666666664,0.0,0.0,0.5267588695129284,0.26148664902573965,0.22266755733689603,0.3834024896265561,0.0,0.11299435028248599,0.3098591549295771,0.0,0.0,0.0,0.5501285347043701,0.0,0.0,1.0,0.0,0.33243679397525555,0.24125230202578274,0.0,0.0,0.07388989644883871,0.0,0.0,0.0,0.0,0.15424774560987187,0.27214318494722345,0.0,0.29213942553408984,0.0,0.037037037037037035
659,0.6274466192170818,0.1075642495461928,0.0,0.0,0.0,0.0,0.0,0.5996705107084019,0.0,0.16666666666666666,0.0,0.5267588695129284,0.3942747173442386,0.0,0.7002963841138115,0.1,0.11581920903954813,0.3098591549295771,0.0,0.0,0.0,0.3650385604113111,0.027210884353741496,0.0,0.0,0.0,0.7998924152770307,0.5078268876611418,0.0,0.0,0.07166676417246827,0.125,0.0,0.0,0.0,0.15246796392975795,0.08398347865993572,0.0,0.3314934069303895,0.0,0.0
563,0.6708185053380782,0.17372456291200916,0.0,0.0,0.0,0.0,0.0,0.6177924217462932,0.041666666666666664,0.25,0.0,0.46772900380837834,0.4438296848688958,0.17791137831217993,0.7340841730883225,0.2,0.15536723163841823,0.3042253521126757,0.0,0.0,0.0,0.4267352185089975,0.02040816326530612,0.0,0.0,0.0,0.7751479289940828,0.5050644567219154,0.0,0.31199853864853094,0.04405312116070907,0.375,0.0,0.0,0.0,0.1683673469387755,0.2625057365764112,0.0,0.34467954615148727,0.0,0.0
94,0.6092081850533807,0.2199173593197669,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.6441515650741351,0.0,0.16666666666666666,0.022727272727272728,0.43064742433353376,0.44503247534279533,0.37742150968603877,0.6873740367516301,0.05,0.14406779661016964,0.3042253521126757,0.0,0.0,0.0,0.4562982005141388,0.006802721088435374,0.0,0.0,0.0,0.6519634211941905,0.5078268876611418,0.0,0.14584006632287436,0.13871175334932428,0.0,0.0,0.1111111111111111,0.42857142857142855,0.15638348362600854,0.2976135842129416,0.125,0.34774609015639385,0.0,0.0
443,0.7266459074733096,0.37760342027323973,0.3333333333333333,0.0,0.1111111111111111,0.0,0.3333333333333333,0.9406919275123559,0.0,0.0,0.09090909090909091,0.5267588695129284,0.5920134712533076,0.2665330661322646,0.7511558980438648,0.0,0.40112994350282494,0.1774647887323942,0.0,0.0,0.0,0.6928020565552698,0.006802721088435374,0.0,1.0,0.0,0.7735341581495428,0.5064456721915286,0.0,0.0,0.04738781957526473,0.0,0.3333333333333333,0.1111111111111111,0.0,0.2357617465590887,0.3754015603487838,0.25,0.4728610855565777,0.0,0.14814814814814814
824,0.6877224199288254,0.15037737651667143,0.0,0.0,0.08333333333333333,0.0,0.2777777777777778,0.8484349258649093,0.0,0.16666666666666666,0.09090909090909091,0.4946883142914411,0.5775799855665142,0.12202182142061903,0.7766449318316538,0.15,0.12711864406779674,0.22816901408450693,0.0,0.0,0.0,0.5668380462724937,0.027210884353741496,0.0,0.0,0.0,0.7595481441635288,0.5059852670349908,0.0,0.17152612868323802,0.17650500204762182,0.0,0.16666666666666666,0.16666666666666666,0.2857142857142857,0.1966065495965828,0.20835245525470394,0.125,0.4247163446795461,0.0,0.0
790,0.6243327402135231,0.308565013853062,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.7611202635914333,0.0,0.08333333333333333,0.0,0.5267588695129284,0.4613904257878278,0.1961701180138054,0.6708950800237108,0.05,0.2570621468926556,0.22816901408450693,0.0,0.0,0.0,0.5886889460154241,0.006802721088435374,0.0,1.0,0.0,0.6702528240989779,0.49401473296500925,0.0,0.0,0.036038144269584044,0.0,0.25,0.0,0.14285714285714285,0.20550545799715236,0.3063331803579623,0.0,0.4040682817131759,0.0,0.07407407407407407
788,0.616103202846975,0.30808732205980704,0.0,0.0,0.027777777777777776,0.0,0.1111111111111111,0.6589785831960461,0.0,0.25,0.045454545454545456,0.5267588695129284,0.4221794563387058,0.2638610554442218,0.6767042086544162,0.15,0.28248587570621464,0.3042253521126757,0.0,0.3333333333333333,0.0,0.44858611825192796,0.006802721088435374,0.0,0.0,0.0,0.6648735879505111,0.5128913443830571,0.0,0.2820408335323956,0.07582051132042357,0.0,0.16666666666666666,0.1111111111111111,0.14285714285714285,0.18592785951589938,0.4281780633318035,0.125,0.36788306245527963,0.0,0.0
927,0.7337633451957295,0.11218591764593486,0.0,0.0,0.16666666666666666,0.0,0.0,0.5485996705107083,0.0,0.5,0.2727272727272727,0.34826618560833833,0.5833533798412316,0.13582720997550657,0.7977474807350328,0.3,0.245762711864407,0.349295774647887,0.0,0.0,0.0,0.3380462724935731,0.027210884353741496,0.0,0.0,0.0,0.8095750403442711,0.5059852670349908,0.0,0.5210701589219723,0.08576610308313344,0.0,0.0,0.16666666666666666,0.0,0.1820123398196488,0.2698485543827443,0.375,0.42287641827660233,0.0,0.0
888,0.38523131672597866,0.23319719117225568,0.0,0.0,0.0,0.0,0.0,0.41186161449752884,0.08333333333333333,0.16666666666666666,0.0,0.5267588695129284,0.25330767380322344,0.3529280783789802,0.47255483106105517,0.0,0.13559322033898286,0.3774647887323941,0.0,0.0,0.0,0.27506426735218503,0.0,0.0,0.0,0.0,0.4314147391070468,0.3968692449355433,0.0,0.0,0.11958111507634704,0.0,0.0,0.0,0.14285714285714285,0.08234456573327004,0.27535566773749415,0.0,0.1926811816416232,0.0,0.0
371,0.7255338078291813,0.47221027992739084,0.08333333333333333,0.0,0.0,0.0,0.0,0.4563426688632619,0.125,0.5833333333333334,0.0,0.5267588695129284,0.6175126292999759,0.6931641059897573,0.7553052756372259,0.3,0.11864406779661028,0.349295774647887,0.0,0.0,0.0,0.37660668380462714,0.0,0.0,0.0,0.0,0.6767079074771383,0.5059852670349908,0.0,0.17769471805752668,0.23834318141929445,0.0,0.0,0.0,0.0,0.25486473659231135,0.16911427260211107,0.0,0.44536440764591634,0.0,0.0
986,0.4448398576512455,0.17837011560141394,0.0,0.0,0.0,0.0,0.0,0.43986820428336076,0.0,0.08333333333333333,0.0,0.5267588695129284,0.2602838585518402,0.0,0.5274451689389448,0.0,0.11581920903954813,0.3830985915492955,0.0,0.0,0.0,0.29820051413881743,0.006802721088435374,0.0,0.0,0.0,0.5379236148466918,0.5649171270718232,0.0,0.0,0.013046276253437081,0.0,0.0,0.1111111111111111,0.14285714285714285,0.09800664451827243,0.122303809086737,0.125,0.20791168353265868,0.0,0.0
473,0.6679270462633452,0.2555053979172638,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.8237232289950577,0.0,0.0,0.06818181818181818,0.5267588695129284,0.4337262448881405,0.1400578935649076,0.7006520450503854,0.0,0.07062146892655374,0.2422535211267608,0.0,0.0,0.0,0.5886889460154241,0.02040816326530612,0.0,0.0,0.0,0.7267348036578806,0.5078268876611418,0.0,0.0,0.036915696483940795,0.0,0.08333333333333333,0.1111111111111111,0.2857142857142857,0.1909112482202183,0.14318494722349703,0.125,0.3642032096493919,0.0,0.0
297,0.7773576512455516,0.2322298652909143,0.0,0.0,0.0,0.3076923076923077,0.4444444444444444,0.6375617792421746,0.5,0.16666666666666666,0.0,0.5267588695129284,0.6567235987490979,0.23580494321977288,0.8946058091286309,0.2,0.05084745762711869,0.2957746478873239,0.0,0.0,0.0,0.524421593830334,0.013605442176870748,0.0,0.0,0.0,0.8036578805809577,0.5059852670349908,0.0,0.0,0.20095945708769672,0.0,0.16666666666666666,0.0,0.2857142857142857,0.1931656383483626,0.13584212941716384,0.0,0.44986200551977923,0.0,0.0
984,0.5122330960854092,0.22132655010986912,0.08333333333333333,0.0,0.0,0.0,0.0,0.41186161449752884,0.0,0.0,0.0,0.6056323912607736,0.3283617993745489,0.19193943442440436,0.5800829875518673,0.0,0.13276836158192104,0.349295774647887,0.0,0.0,0.0,0.5616966580976864,0.006802721088435374,0.0,0.0,0.0,0.5997848305540614,0.5662983425414365,0.0,0.0,0.02995378225004388,0.0,0.0,0.1111111111111111,0.2857142857142857,0.1890128144280968,0.17324460761817342,0.25,0.33721762240621483,0.0,0.0
83,0.6076512455516014,0.2554098595586128,0.0,0.0,0.0,0.0,0.0,0.6589785831960461,0.0,0.16666666666666666,0.0,0.5685508117859289,0.29420254991580463,0.21353818748608328,0.6271487848251335,0.025,0.24011299435028272,0.2901408450704225,0.0,0.0,0.0,0.44344473007712076,0.006802721088435374,0.0,0.0,0.0,0.6648735879505111,0.5727440147329651,0.0,0.13808366237160483,0.04060141578423916,0.0,0.0,0.0,0.0,0.15851922164214524,0.36461679669573194,0.0,0.2976592047429214,0.0,0.0
306,0.6732651245551601,0.3330944874367059,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.8237232289950577,0.0,0.0,0.0,0.5267588695129284,0.5340389704113543,0.19171676686706748,0.7006520450503854,0.0,0.3446327683615819,0.1774647887323942,0.0,0.0,0.0,0.6876606683804626,0.006802721088435374,0.0,1.0,0.0,0.7089833243679398,0.5124309392265194,0.0,0.0,0.03159187971684316,0.0,0.3333333333333333,0.0,0.0,0.23065970574276223,0.2854520422212023,0.0,0.45098640498824505,0.0,0.14814814814814814
274,0.5191281138790034,0.3451920321008885,0.0,0.0,0.0,0.0,0.0,0.5485996705107083,0.041666666666666664,0.16666666666666666,0.0,0.49077971537382237,0.3112821746451768,0.3466933867735471,0.5655008891523415,0.075,0.15819209039548007,0.3295774647887324,0.0,0.0,0.0,0.40488431876606673,0.0,0.0,0.0,0.0,0.521785906401291,0.5750460405156538,0.0,0.14152626919780234,0.10243959515591176,0.0,0.0,0.0,0.0,0.13692453725676315,0.34075263882514906,0.0,0.27404681590514157,0.0,0.0
17,0.38523131672597866,0.18775675933887456,0.0,0.0,0.027777777777777776,0.0,0.0,0.4332784184514003,0.08333333333333333,0.0,0.022727272727272728,0.5267588695129284,0.23767139764253067,0.3529280783789802,0.47255483106105517,0.0,0.0338983050847458,0.3802816901408451,0.0,0.0,0.0,0.37146529562981995,0.0,0.0,0.0,0.0,0.4314147391070468,0.4162062615101289,0.0,0.0,0.11958111507634704,0.0,0.0,0.05555555555555555,0.2857142857142857,0.07012339819648791,0.122303809086737,0.125,0.17193090054175617,0.0,0.0
940,0.6605871886120995,0.3258813413585555,0.25,0.0,0.027777777777777776,0.0,0.2222222222222222,0.7067545304777594,0.0,0.0,0.045454545454545456,0.5267588695129284,0.5073370218907867,0.19171676686706748,0.697806757557795,0.0,0.2683615819209042,0.256338028169014,0.0,0.0,0.0,0.6233933161953729,0.006802721088435374,0.0,1.0,0.0,0.7030661646046261,0.5124309392265194,0.0,0.0,0.03030480313578658,0.0,0.3333333333333333,0.1111111111111111,0.2857142857142857,0.21784527764594205,0.28292794860027537,0.125,0.4324849228253092,0.0,0.1111111111111111
142,0.4971085409252669,0.27163943823445114,0.0,0.0,0.0,0.0,0.0,0.4612850082372323,0.08333333333333333,0.16666666666666666,0.0,0.5267588695129284,0.34423863363002166,0.4397684257403697,0.586129223473622,0.05,0.09039548022598878,0.3605633802816898,0.0,0.0,0.0,0.3521850899742931,0.0,0.0,0.0,0.0,0.5174825174825175,0.5257826887661142,0.0,0.0,0.17580296027613643,0.0,0.0,0.0,0.14285714285714285,0.10026103464641672,0.1945846718678292,0.0,0.24522130225902078,0.0,0.0
263,0.6321174377224198,0.19743001815228814,0.0,0.0,0.0,0.0,0.1111111111111111,0.8978583196046128,0.0,0.0,0.0,0.5267588695129284,0.4498436372383931,0.0,0.685358624777712,0.0,0.04802259887005654,0.2028169014084509,0.0,0.0,0.0,0.6079691516709512,0.013605442176870748,0.0,0.0,0.0,0.6874663797740721,0.5050644567219154,0.0,0.0,0.09764230971742818,0.0,0.0,0.0,0.0,0.17133364973896534,0.10945387792565392,0.0,0.358887866707554,0.0,0.0
374,0.6476868327402134,0.29185774338396864,0.0,0.0,0.0,0.0,0.16666666666666666,0.7067545304777594,0.125,0.0,0.0,0.5267588695129284,0.3682944431080106,0.1961701180138054,0.6744516893894488,0.0,0.028248587570621497,0.2732394366197183,0.0,0.0,0.0,0.5874035989717225,0.006802721088435374,0.0,0.0,0.0,0.6799354491662183,0.4953959484346226,0.0,0.0,0.029602761364301178,0.0,0.0,0.0,0.0,0.17168960607498812,0.09683340982101879,0.0,0.3243381375856077,0.0,0.0
772,0.6501334519572953,0.2984498901308876,0.08333333333333333,0.0,0.0,0.0,0.1111111111111111,0.7693574958813839,0.0,0.16666666666666666,0.0,0.4270394868711164,0.44960307914361314,0.2638610554442218,0.6801422643746295,0.1,0.24011299435028272,0.23943661971830976,0.0,0.0,0.0,0.5205655526992288,0.006802721088435374,0.0,1.0,0.0,0.6815492200107585,0.5128913443830571,0.0,0.14524990515266906,0.06546539519101387,0.0,0.08333333333333333,0.0,0.14285714285714285,0.19767441860465113,0.3542909591555759,0.0,0.3837268731472963,0.0,0.037037037037037035
1005,0.6256672597864767,0.31479889175503967,0.0,0.0,0.027777777777777776,0.0,0.1111111111111111,0.6408566721581548,0.0,0.25,0.045454545454545456,0.5267588695129284,0.43925908106807793,0.2834558004898686,0.6844101956135151,0.15,0.23728813559322026,0.3098591549295771,0.0,0.3333333333333333,0.0,0.44473007712082274,0.006802721088435374,0.0,0.0,0.0,0.6772458310919849,0.5023020257826888,0.0,0.2871836665870417,0.08284092903527761,0.0,0.16666666666666666,0.1111111111111111,0.0,0.18652112007593735,0.34832491968793017,0.125,0.37125626086067665,0.0,0.0
