,state,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls
640,0.56,0.359504132231405,1.0,0.9161832366473295,1.0,1.0,0.0,0.4594594594594595,0.5575757575757576,0.4595046854082999,0.4770415177343965,0.6352941176470588,0.47719184729860886,0.5220253164556962,0.5428571428571428,0.522228474957794,0.395,0.2,0.3944444444444444,0.6306053811659192
3158,0.78,0.1322314049586777,1.0,0.22584516903380678,1.0,1.0,0.0,0.5246088193456615,0.6727272727272727,0.5245983935742973,0.5603519384107781,0.6470588235294118,0.5603364606923326,0.6010126582278481,0.5714285714285714,0.6010129431626337,0.465,0.25,0.46481481481481474,0.3716367713004484
1368,0.92,0.5289256198347108,0.010408326661329063,0.3022604520904181,1.0,1.0,0.0,0.5291607396870555,0.7696969696969697,0.5291164658634538,0.721198790211713,0.5647058823529412,0.721449369136202,0.25037974683544306,0.36,0.2504220596510974,0.575,0.3,0.5759259259259258,0.14013452914798205
1602,0.92,0.49586776859504134,1.0,0.760752150430086,0.0,0.0,0.8461538461538461,0.7229018492176387,0.7696969696969697,0.7228915662650603,0.49546329392356336,0.6352941176470588,0.49563248139760596,0.49670886075949366,0.7371428571428571,0.49690489589195275,0.43499999999999994,0.2,0.4351851851851852,0.3716367713004484
2968,0.12,0.6570247933884298,1.0,0.34586917383476695,1.0,1.0,0.0,0.6682788051209104,0.8242424242424242,0.6681726907630522,0.7445697003024472,0.788235294117647,0.7447428016823034,0.5551898734177215,0.5771428571428572,0.5554305008441193,0.6950000000000001,0.1,0.6944444444444444,1.0
4532,0.22,0.22727272727272727,1.0,0.9141828365673135,1.0,1.0,0.0,0.45007112375533426,0.5151515151515151,0.44996653279785814,0.5441297772889745,0.5352941176470588,0.544160465868651,0.4048101265822785,0.76,0.4051772650534609,0.385,0.35,0.3851851851851852,1.0
4144,0.58,0.15702479338842976,0.0,0.8839767953590718,1.0,1.0,0.0,0.5263157894736842,0.6848484848484848,0.5262717536813922,0.2928237558427275,0.7352941176470589,0.292785506308638,0.4235443037974684,0.44571428571428573,0.42374788970174454,0.6,0.1,0.6,0.5723094170403588
467,0.4,0.45867768595041325,1.0,0.09521904380876176,1.0,1.0,0.0,0.4847795163584637,0.6242424242424243,0.48477242302543505,0.5504536706076436,0.4176470588235294,0.5506308637981235,0.6539240506329114,0.5714285714285714,0.6539110861001688,0.58,0.2,0.5796296296296296,1.0
938,0.86,0.5330578512396694,1.0,0.7243448689737948,1.0,1.0,0.0,0.34281650071123754,0.7696969696969697,0.3428714859437751,0.5215837228485015,0.3058823529411765,0.5215140731154966,0.6837974683544304,0.6114285714285714,0.6837366347777153,0.7150000000000001,0.1,0.7148148148148148,1.0
3739,0.26,0.4462809917355372,1.0,0.6459291858371674,1.0,1.0,0.0,0.5559032716927453,0.6303030303030303,0.5558902275769746,0.5633764091284026,0.5352941176470588,0.563571659657069,0.5827848101265822,0.5428571428571428,0.5830050647158131,0.7,0.2,0.7,0.5723094170403588
1616,0.84,0.2727272727272727,1.0,0.9217843568713743,1.0,1.0,0.0,0.5115220483641537,0.7575757575757576,0.5115461847389559,0.47621666208413527,0.5058823529411764,0.47622128760918797,0.6906329113924051,0.5542857142857143,0.691052335396736,0.545,0.2,0.5444444444444444,0.5723094170403588
3454,0.38,0.4793388429752066,0.010408326661329063,0.47989597919583915,1.0,1.0,0.0,0.6833570412517781,0.6666666666666666,0.6832329317269076,0.5166345889469344,0.38235294117647056,0.5166612746683922,0.3865822784810126,0.5828571428571429,0.3866066404051773,0.35,0.95,0.35,0.3716367713004484
4945,0.26,0.23140495867768596,1.0,0.11642328465693139,1.0,1.0,0.0,0.6176386913229018,0.696969696969697,0.6176372155287817,0.7110255705251581,0.5411764705882353,0.7110967324490456,0.43974683544303794,0.6685714285714286,0.4400675295441756,0.63,0.3,0.6296296296296295,0.6306053811659192
3523,0.88,0.41735537190082644,0.0,0.7933586717343468,1.0,0.0,0.8653846153846154,0.36756756756756753,0.8606060606060606,0.3674698795180723,0.6582348089084411,0.6705882352941176,0.6583629893238434,0.5655696202531646,0.37714285714285717,0.5655599324704559,0.43499999999999994,0.2,0.4351851851851852,0.5723094170403588
1567,0.98,0.384297520661157,1.0,0.270254050810162,1.0,1.0,0.0,0.24438122332859177,0.6848484848484848,0.24431057563587685,0.62331591971405,0.5352941176470588,0.623422840504691,0.7078481012658229,0.6285714285714286,0.7079347214406303,0.78,0.8,0.7796296296296296,0.5723094170403588
1139,0.28,0.5206611570247934,0.0,0.2720544108821764,1.0,1.0,0.0,0.6264580369843528,0.6545454545454545,0.626338688085676,0.5180093483640363,0.7294117647058823,0.5179553542542867,0.4372151898734177,0.6457142857142857,0.43725379853685986,0.585,0.15,0.5851851851851851,0.6306053811659192
3558,0.56,0.2066115702479339,0.0,0.6645329065813163,1.0,1.0,0.0,0.2711237553342816,0.6242424242424243,0.2710843373493976,0.52048391531482,0.6823529411764706,0.5205435134260757,0.6043037974683544,0.6285714285714286,0.6043894203714125,0.6799999999999999,0.2,0.6796296296296296,1.0
1088,0.3,0.4297520661157025,0.0,0.10522104420884176,1.0,0.0,0.8076923076923077,0.289900426742532,0.47878787878787876,0.2898259705488621,0.6134176519109156,0.5705882352941176,0.6133937237140085,0.6116455696202532,0.44,0.6117051209904333,0.645,0.1,0.6444444444444444,0.5723094170403588
1294,0.74,0.26859504132231404,0.010408326661329063,0.22144428885777157,1.0,1.0,0.0,0.24921763869132288,0.46060606060606063,0.2491633199464525,0.7203739345614518,0.6529411764705882,0.720478809446781,0.4673417721518987,0.7142857142857143,0.4676420934158695,0.45999999999999996,0.25,0.4592592592592592,1.0
998,0.56,0.2396694214876033,0.0,0.2504500900180036,1.0,1.0,0.0,0.5103840682788051,0.48484848484848486,0.5103748326639893,0.6392631289524333,0.5823529411764706,0.6392753154318991,0.44506329113924054,0.6,0.44513224535734386,0.735,0.15,0.7351851851851852,0.5723094170403588
583,0.42,0.6776859504132231,0.010408326661329063,0.23584716943388678,1.0,1.0,0.0,0.42816500711237554,0.45454545454545453,0.4282128514056225,0.5309320868847952,0.5470588235294118,0.530896150113232,0.788860759493671,0.5314285714285715,0.7889701744513224,0.515,0.1,0.5148148148148147,1.0
2547,0.92,0.29338842975206614,1.0,0.10002000400080016,1.0,1.0,0.0,0.39800853485064014,0.7090909090909091,0.39792503346720215,0.6147924113280177,0.5647058823529412,0.6150113231963766,0.609620253164557,0.5314285714285715,0.6100168823860439,0.635,0.2,0.6351851851851852,0.6306053811659192
4597,0.74,0.2644628099173554,0.010408326661329063,0.6919383876775355,0.0,1.0,0.0,0.15590327169274537,0.4484848484848485,0.15595716198125836,0.6593346164421227,0.5470588235294118,0.6593335490132642,0.5427848101265823,0.52,0.5430500844119303,0.67,0.25,0.6703703703703704,1.0
2892,0.16,0.4214876033057851,1.0,0.1984396879375875,1.0,0.0,0.6538461538461539,0.39487908961593177,0.48484848484848486,0.3949129852744311,0.39043167445697,0.6352941176470588,0.3904885150436752,0.46531645569620256,0.44,0.46539110861001687,0.5900000000000001,0.35,0.5907407407407407,1.0
2136,0.98,0.17355371900826447,1.0,0.21904380876175236,1.0,1.0,0.0,0.5687055476529161,0.6545454545454545,0.5686077643908969,0.7929612317844377,0.47058823529411764,0.7929472662568748,0.4572151898734177,0.5885714285714285,0.457512661789533,0.5650000000000001,0.35,0.5648148148148148,1.0
2434,0.26,0.359504132231405,1.0,0.5955191038207641,1.0,1.0,0.0,0.1581792318634424,0.3939393939393939,0.15813253012048192,0.6673082210613143,0.711764705882353,0.6674215464251051,0.44632911392405067,0.7657142857142857,0.4462577377602701,0.5650000000000001,0.2,0.5648148148148148,0.5723094170403588
3706,0.56,0.23553719008264462,0.010408326661329063,0.6021204240848169,1.0,1.0,0.0,0.5046941678520626,0.6484848484848484,0.5046854082998662,0.5628265053615618,0.611764705882353,0.5629246198641216,0.3592405063291139,0.7028571428571428,0.35959482273494653,0.75,0.45,0.7499999999999999,0.3716367713004484
2898,0.12,0.4380165289256198,0.010408326661329063,0.1866373274654931,1.0,1.0,0.0,0.25803698435277383,0.5454545454545454,0.2580321285140562,0.570525158097333,0.6411764705882353,0.5706890973794888,0.4288607594936709,0.5485714285714286,0.4288126055149128,0.27999999999999997,0.25,0.2796296296296296,0.6306053811659192
2379,0.56,0.22727272727272727,0.0,0.5909181836367273,1.0,1.0,0.0,0.467425320056899,0.5575757575757576,0.4673694779116466,0.6425625515534781,0.6294117647058823,0.6425105143966354,0.47417721518987344,0.5942857142857143,0.4743950478334271,0.5900000000000001,0.05,0.5907407407407407,0.6306053811659192
2693,0.88,0.6735537190082644,0.0,0.7285457091418284,1.0,1.0,0.0,0.5465149359886202,0.5757575757575758,0.5465194109772422,0.6868298047841628,0.5529411764705883,0.6868327402135231,0.33569620253164556,0.5714285714285714,0.33595948227349465,0.365,0.15,0.36481481481481476,0.3716367713004484
25,0.58,0.7148760330578512,1.0,0.03640728145629126,1.0,1.0,0.0,0.35362731152204835,0.46060606060606063,0.3535809906291834,0.7618916689579325,0.6588235294117647,0.761889356195406,0.6346835443037975,0.6571428571428571,0.634777715250422,0.775,0.25,0.7759259259259259,0.3716367713004484
4627,0.34,0.3305785123966942,0.0,0.1298259651930386,1.0,1.0,0.0,0.22588904694167852,0.6,0.22590361445783133,0.39785537530932086,0.5294117647058824,0.3979294726625688,0.5182278481012658,0.6514285714285715,0.5182892515475521,0.45499999999999996,0.25,0.4555555555555555,0.5723094170403588
3304,0.28,0.2892561983471074,0.0,0.03140628125625125,0.0,1.0,0.0,0.5294452347083926,0.6909090909090909,0.5294511378848729,0.5460544404729173,0.8235294117647058,0.5461015852474926,0.5227848101265823,0.45714285714285713,0.5227912211592571,0.6900000000000001,0.25,0.6907407407407407,0.14013452914798205
4073,0.52,0.3181818181818182,0.0,0.2558511702340468,1.0,1.0,0.0,0.5285917496443813,0.6181818181818182,0.5286144578313253,0.69177893868573,0.5176470588235295,0.6920090585571013,0.5134177215189873,0.49142857142857144,0.513787281935847,0.665,0.3,0.6648148148148147,0.6306053811659192
485,0.88,0.1446280991735537,1.0,0.7739547909581916,1.0,0.0,0.3076923076923077,0.42503556187766717,0.6727272727272727,0.4250334672021419,0.3623865823480891,0.6647058823529411,0.3623422840504691,0.33594936708860756,0.49714285714285716,0.33595948227349465,0.335,0.1,0.3351851851851852,0.5723094170403588
1540,0.22,0.4793388429752066,0.010408326661329063,0.9419883976795359,1.0,1.0,0.0,0.2910384068278805,0.6060606060606061,0.29099732262382866,0.3717349463843827,0.611764705882353,0.37172436104820444,0.5055696202531645,0.5314285714285715,0.505908835115363,0.7849999999999999,0.5,0.7851851851851852,0.3716367713004484
694,0.96,0.6776859504132231,0.0,0.7889577915583117,1.0,1.0,0.0,0.4386913229018492,0.5515151515151515,0.4385876840696118,0.7385207588671984,0.6352941176470588,0.7385959236493044,0.47797468354430384,0.5657142857142857,0.4783342712436691,0.545,0.2,0.5444444444444444,0.017937219730941704
4099,0.78,0.2809917355371901,0.010408326661329063,0.021004200840168033,1.0,1.0,0.0,0.5655761024182077,0.8545454545454545,0.5655957161981258,0.5600769865273577,0.6470588235294118,0.560012940795859,0.4483544303797468,0.6228571428571429,0.4485087225661227,0.76,0.1,0.7592592592592592,0.14013452914798205
881,0.2,0.3512396694214876,0.0,0.8811762352470494,1.0,1.0,0.0,0.3530583214793741,0.49696969696969695,0.35307898259705495,0.5570525158097333,0.7058823529411765,0.5571012617275962,0.7331645569620254,0.68,0.7332583005064716,0.335,0.4,0.3351851851851852,0.3716367713004484
159,0.18,0.47107438016528924,0.0,0.25125025005001,1.0,0.0,0.46153846153846156,0.4042674253200569,0.7515151515151515,0.40428380187416335,0.5042617541930162,0.7588235294117647,0.504367518602394,0.41721518987341777,0.6514285714285715,0.41755768148565,0.48,0.2,0.4796296296296296,1.0
2783,0.24,0.32231404958677684,1.0,0.18103620724144828,1.0,0.0,0.3269230769230769,0.4776671408250356,0.6909090909090909,0.47757697456492637,0.6700577398955183,0.5470588235294118,0.6700097055968942,0.5364556962025316,0.6514285714285715,0.5368598761958356,0.45499999999999996,0.1,0.4555555555555555,1.0
564,0.12,0.26859504132231404,1.0,0.9541908381676335,1.0,0.0,0.5576923076923077,0.6526315789473685,0.6303030303030303,0.6526104417670683,0.7077261479241133,0.49411764705882355,0.7078615334843092,0.5860759493670886,0.68,0.586381541924592,0.4,0.05,0.4,0.6306053811659192
3331,0.12,0.756198347107438,0.0,0.3872774554910982,0.0,1.0,0.0,0.6082503556187767,0.6363636363636364,0.6082663989290495,0.4388232059389607,0.49411764705882355,0.43901649951472016,0.3524050632911392,0.7828571428571428,0.3522791221159257,0.25,0.5,0.25,0.6306053811659192
3131,0.92,0.4380165289256198,0.0,0.5661132226445289,1.0,1.0,0.0,0.5396870554765292,0.46060606060606063,0.5396586345381527,0.42919989001924663,0.38235294117647056,0.42931090262051114,0.6177215189873417,0.52,0.6178953292065279,0.41500000000000004,0.15,0.4148148148148148,0.052690582959641255
4456,0.26,0.2644628099173554,0.010408326661329063,0.5483096619323865,1.0,1.0,0.0,0.27311522048364156,0.5757575757575758,0.27309236947791166,0.32169370360186966,0.4823529411764706,0.32190229699126494,0.4377215189873418,0.6514285714285715,0.43781654473832304,0.335,0.15,0.3351851851851852,0.3716367713004484
3537,0.22,0.06611570247933884,0.010408326661329063,0.9117823564712942,1.0,1.0,0.0,0.4793741109530583,0.6181818181818182,0.4794176706827309,0.817156997525433,0.7647058823529411,0.8172112584923973,0.6194936708860759,0.6685714285714286,0.6195835678109173,0.44000000000000006,0.3,0.4407407407407407,0.3716367713004484
2175,0.72,0.7396694214876033,1.0,0.7883576715343069,1.0,1.0,0.0,0.40825035561877665,0.7333333333333333,0.4082998661311914,0.52048391531482,0.6529411764705882,0.5205435134260757,0.4427848101265823,0.4685714285714286,0.4428812605514913,0.44000000000000006,0.25,0.4407407407407407,0.3716367713004484
4792,0.82,0.2809917355371901,0.010408326661329063,0.7075415083016603,1.0,0.0,0.6346153846153846,0.4842105263157894,0.6848484848484848,0.4841030789825971,0.5290074237008524,0.40588235294117647,0.5289550307343902,0.28354430379746837,0.6171428571428571,0.28362408553742263,0.65,0.05,0.6499999999999999,0.6306053811659192
3770,0.68,0.45867768595041325,0.0,0.05561112222444489,1.0,1.0,0.0,0.4896159317211949,0.44242424242424244,0.48962516733601075,0.6268902941985153,0.8,0.6269815593659009,0.6820253164556962,0.5485714285714286,0.6820483961733258,0.705,0.15,0.7055555555555555,0.6306053811659192
1733,0.94,0.5330578512396694,0.0,0.835367073414683,1.0,1.0,0.0,0.35362731152204835,0.42424242424242425,0.3535809906291834,0.7442947484190267,0.5823529411764706,0.7444192817858298,0.6063291139240506,0.4742857142857143,0.606640405177265,0.175,0.3,0.1759259259259259,0.5723094170403588
1682,0.0,0.3925619834710744,0.010408326661329063,0.07201440288057612,1.0,0.0,0.5576923076923077,0.4267425320056899,0.5515151515151515,0.426706827309237,0.4382733021721199,0.4411764705882353,0.43836945972177294,0.5774683544303797,0.3142857142857143,0.5773776027011818,0.425,0.15,0.4259259259259259,1.0
4981,0.54,0.24793388429752067,0.0,0.8515703140628126,1.0,1.0,0.0,0.020483641536273117,0.5878787878787879,0.020414993306559572,0.6098432774264504,0.4588235294117647,0.6098350048527985,0.4417721518987342,0.5371428571428571,0.441755768148565,0.6,0.2,0.6,1.0
4069,0.5,0.5537190082644629,0.0,0.45709141828365674,1.0,1.0,0.0,0.5806543385490753,0.703030303030303,0.5806559571619814,0.41297772889744294,0.43529411764705883,0.4131349077968295,0.27367088607594936,0.88,0.2734946539110861,0.40499999999999997,0.05,0.4055555555555555,0.6306053811659192
1959,0.68,0.24380165289256198,0.0,0.008201640328065612,1.0,0.0,0.5961538461538461,0.5456614509246088,0.45454545454545453,0.5456827309236948,0.736321143799835,0.7941176470588235,0.7363312843739891,0.5075949367088608,0.35428571428571426,0.5075970737197524,0.64,0.15,0.6407407407407407,0.6306053811659192
3214,0.72,0.6115702479338843,0.0,0.40108021604320865,0.0,1.0,0.0,0.5146514935988621,0.47878787878787876,0.514558232931727,0.5358812207863625,0.48823529411764705,0.5360724684568101,0.5007594936708861,0.6228571428571429,0.5008441193021947,0.44000000000000006,0.45,0.4407407407407407,0.3716367713004484
2948,0.34,0.22727272727272727,1.0,0.20344068813762753,0.0,1.0,0.0,0.505547652916074,0.6909090909090909,0.5055220883534137,0.5927962606543855,0.6470588235294118,0.5930119702361695,0.5992405063291139,0.38285714285714284,0.5993247045582443,0.525,0.25,0.5259259259259259,1.0
2544,0.52,0.6570247933884298,1.0,0.022004400880176037,1.0,1.0,0.0,0.2773826458036984,0.6848484848484848,0.2774431057563588,0.7371459994500963,0.40588235294117647,0.7373018440634098,0.6463291139240507,0.35428571428571426,0.646595385481148,0.6599999999999999,0.2,0.6592592592592592,0.3716367713004484
3672,0.38,0.32231404958677684,0.010408326661329063,0.5401080216043208,1.0,0.0,0.5192307692307693,0.5470839260312945,0.7575757575757576,0.5470214190093708,0.40500412427825133,0.6352941176470588,0.40504691038498863,0.5443037974683544,0.5542857142857143,0.5441755768148565,0.39,0.2,0.39074074074074067,1.0
4095,0.88,0.6859504132231405,1.0,0.5919183836767353,1.0,1.0,0.0,0.26998577524893314,0.6909090909090909,0.269912985274431,0.8682980478416278,0.6176470588235294,0.8683274021352313,0.4582278481012658,0.4057142857142857,0.45863815419245924,0.54,0.3,0.5407407407407407,0.5723094170403588
2593,0.92,0.38016528925619836,0.010408326661329063,0.9515903180636127,1.0,1.0,0.0,0.42560455192034136,0.7272727272727273,0.42553547523427043,0.5518284300247457,0.5,0.5519249433840181,0.45873417721518983,0.6114285714285714,0.45863815419245924,0.7150000000000001,0.45,0.7148148148148148,0.5723094170403588
3771,0.96,0.7644628099173554,0.010408326661329063,0.620124024804961,1.0,1.0,0.0,0.5883357041251779,0.6303030303030303,0.5883534136546185,0.7863623865823481,0.6764705882352942,0.786476868327402,0.38962025316455695,0.64,0.3899831176139561,0.62,0.3,0.6203703703703703,0.5723094170403588
1068,0.76,0.5082644628099173,1.0,0.7225445089017803,1.0,1.0,0.0,0.47624466571834995,0.7212121212121212,0.4762382864792504,0.6411877921363761,0.8411764705882353,0.6412164348107409,0.27746835443037976,0.6571428571428571,0.27743387732132807,0.515,0.25,0.5148148148148147,0.5723094170403588
3272,0.4,0.5454545454545454,0.0,0.4822964592918584,1.0,1.0,0.0,0.8392603129445235,0.8545454545454545,0.839190093708166,0.6147924113280177,0.5941176470588235,0.6150113231963766,0.5807594936708861,0.6228571428571429,0.5807540799099606,0.645,0.2,0.6444444444444444,0.6306053811659192
1362,0.98,0.256198347107438,0.0,0.020604120824164834,1.0,1.0,0.0,0.37809388335704125,0.7393939393939394,0.3780120481927711,0.18421776189166897,0.36470588235294116,0.18440634098997088,0.40607594936708863,0.6914285714285714,0.40630275745638716,0.495,0.1,0.4944444444444444,0.3716367713004484
3611,0.5,0.3760330578512397,0.0,0.33946789357871576,1.0,0.0,0.5192307692307693,0.6645803698435278,0.7636363636363637,0.6644912985274432,0.42040142974979383,0.5529411764705883,0.42057586541572306,0.6635443037974684,0.5428571428571428,0.6634777715250422,0.64,0.2,0.6407407407407407,1.0
997,0.5,0.47520661157024796,1.0,0.9551910382076415,1.0,1.0,0.0,0.6182076813655761,0.5515151515151515,0.6181392235609103,0.5941710200714875,0.5588235294117647,0.5943060498220641,0.37493670886075947,0.4342857142857143,0.37478897017445134,0.5650000000000001,0.15,0.5648148148148148,0.6306053811659192
2275,0.66,0.4297520661157025,1.0,0.5057011402280456,0.0,1.0,0.0,0.6497866287339972,0.6060606060606061,0.6497657295850067,0.39895518284300246,0.6352941176470588,0.3989000323519897,0.6210126582278481,0.8,0.6212718064153067,0.385,0.35,0.3851851851851852,0.5723094170403588
165,0.16,0.3760330578512397,1.0,0.36187237447489495,1.0,0.0,0.6346153846153846,0.6916073968705547,0.5575757575757576,0.6915997322623828,0.5878471267528184,0.5411764705882353,0.5878356518925915,0.5789873417721518,0.5942857142857143,0.5790658413055711,0.605,0.1,0.6055555555555555,0.6306053811659192
1055,0.74,0.6611570247933884,1.0,0.3652730546109222,1.0,1.0,0.0,0.5066856330014224,0.6606060606060606,0.5066934404283803,0.4028045092108881,0.5058823529411764,0.40278227110967324,0.34835443037974684,0.44571428571428573,0.34833989870568377,0.425,0.1,0.4259259259259259,1.0
1259,0.6,0.2231404958677686,0.010408326661329063,0.481496299259852,1.0,0.0,0.38461538461538464,0.5385490753911807,0.5757575757575758,0.5384872824631861,0.3260929337365961,0.6647058823529411,0.32610805564542217,0.6334177215189873,0.5828571428571429,0.6336522228474958,0.625,0.2,0.6259259259259259,0.6306053811659192
1231,0.1,0.4297520661157025,0.010408326661329063,0.07721544308861772,1.0,1.0,0.0,0.7706970128022759,0.593939393939394,0.770582329317269,0.621941160296948,0.6470588235294118,0.6221287609187965,0.4526582278481013,0.34285714285714286,0.45301069217782786,0.44000000000000006,0.25,0.4407407407407407,0.5723094170403588
406,0.28,0.08264462809917356,1.0,0.17423484696939387,1.0,1.0,0.0,0.41536273115220484,0.4727272727272727,0.41532797858099063,0.3016222161121804,0.4647058823529412,0.3015205435134261,0.6263291139240507,0.6171428571428571,0.626336522228475,0.33999999999999997,0.35,0.34074074074074073,0.5723094170403588
3066,0.74,0.6818181818181818,0.0,0.41808361672334465,1.0,1.0,0.0,0.5678520625889046,0.5636363636363636,0.5677710843373495,0.5892218861699203,0.5823529411764706,0.5894532513749595,0.49822784810126586,0.6285714285714286,0.4985931344963421,0.36,0.25,0.3592592592592592,0.3716367713004484
2319,0.48,0.33884297520661155,1.0,0.5531106221244249,1.0,0.0,0.5769230769230769,0.7752489331436699,0.6363636363636364,0.7752677376171352,0.6956282650536156,0.48823529411764705,0.6958912973147849,0.4577215189873418,0.7028571428571428,0.4580754079909961,0.43499999999999994,0.3,0.4351851851851852,0.3716367713004484
518,0.64,0.35537190082644626,1.0,0.3150630126025205,1.0,1.0,0.0,0.4785206258890469,0.5575757575757576,0.4784136546184739,0.617816882045642,0.5882352941176471,0.6179230022646394,0.4291139240506329,0.5657142857142857,0.4293753517163759,0.645,0.15,0.6444444444444444,1.0
1167,0.32,0.5330578512396694,0.0,0.05341068213642729,1.0,1.0,0.0,0.43812233285917496,0.5757575757575758,0.4380856760374833,0.5661259279626065,0.6235294117647059,0.566159818828858,0.5916455696202532,0.42857142857142855,0.5920090039392234,0.645,0.05,0.6444444444444444,1.0
1580,0.96,0.49173553719008267,1.0,0.9155831166233247,1.0,0.0,0.5576923076923077,0.6950213371266003,0.8484848484848485,0.694946452476573,0.8861699202639539,0.5235294117647059,0.8864445163377547,0.42227848101265825,0.4742857142857143,0.42262239729881823,0.53,0.3,0.5296296296296296,0.5723094170403588
2216,0.04,0.23553719008264462,1.0,0.6473294658931786,1.0,1.0,0.0,0.6796586059743954,0.6484848484848484,0.6795515394912985,0.5147099257629915,0.5176470588235295,0.5147201552895503,0.4584810126582278,0.48,0.45863815419245924,0.5900000000000001,0.15,0.5907407407407407,0.6306053811659192
2446,0.02,0.512396694214876,0.010408326661329063,0.5963192638527706,1.0,1.0,0.0,0.48165007112375535,0.5454545454545454,0.48159303882195453,0.4289249381358262,0.8117647058823529,0.4289873827240375,0.5336708860759494,0.6057142857142858,0.53404614518852,0.58,0.3,0.5796296296296296,0.6306053811659192
1374,0.44,0.39669421487603307,0.010408326661329063,0.10642128425685136,1.0,0.0,0.6153846153846154,0.4790896159317212,0.7818181818181819,0.47908299866131193,0.6211163046466869,0.5705882352941176,0.6211582012293756,0.4855696202531646,0.5428571428571428,0.48564997186269,0.425,0.35,0.4259259259259259,0.5723094170403588
2840,0.62,0.44214876033057854,1.0,0.054410882176435284,1.0,0.0,0.7884615384615384,0.48819345661450925,0.6666666666666666,0.4881191432396252,0.37420951333516633,0.4588235294117647,0.37431252021999356,0.46430379746835443,0.5885714285714285,0.4642656162070906,0.54,0.35,0.5407407407407407,0.5723094170403588
2766,0.9,0.5991735537190083,1.0,0.667133426685337,0.0,1.0,0.0,0.31607396870554766,0.7636363636363637,0.3160977242302544,0.861699202639538,0.5588235294117647,0.8618570042057586,0.5460759493670886,0.4685714285714286,0.5464265616207091,0.525,0.3,0.5259259259259259,1.0
3900,0.28,0.4214876033057851,0.010408326661329063,0.580116023204641,1.0,1.0,0.0,0.5837837837837837,0.4484848484848485,0.5836680053547524,0.5521033819081661,0.5705882352941176,0.5522484632804917,0.6356962025316456,0.5371428571428571,0.6359032076533484,0.5599999999999999,0.05,0.5592592592592592,1.0
1875,0.68,0.4049586776859504,1.0,0.6137227445489097,1.0,1.0,0.0,0.4142247510668563,0.6181818181818182,0.4141566265060241,0.6348638988177069,0.5117647058823529,0.6350695567777418,0.45949367088607596,0.49142857142857144,0.4597636465953855,0.5700000000000001,0.35,0.5703703703703703,1.0
3040,0.4,0.3677685950413223,1.0,0.18003600720144028,1.0,1.0,0.0,0.4142247510668563,0.6242424242424243,0.4141566265060241,0.5419301622216112,0.8058823529411765,0.5418958265933355,0.7455696202531645,0.4742857142857143,0.7456387169386607,0.525,0.2,0.5259259259259259,0.5723094170403588
4685,0.74,0.3760330578512397,1.0,0.16483296659331867,1.0,1.0,0.0,0.3260312944523471,0.5696969696969697,0.32597054886211513,0.574649436348639,0.4588235294117647,0.5748948560336461,0.5308860759493671,0.5542857142857143,0.5312324141812043,0.41500000000000004,0.25,0.4148148148148148,0.6306053811659192
2445,0.2,0.5371900826446281,0.010408326661329063,0.5575115023004601,1.0,1.0,0.0,0.5604551920341394,0.47878787878787876,0.5604082998661313,0.5526532856750069,0.6705882352941176,0.552895503073439,0.3827848101265823,0.6342857142857142,0.3826674169949353,0.58,0.25,0.5796296296296296,1.0
3702,0.74,0.008264462809917356,0.0,0.6491298259651931,1.0,1.0,0.0,0.35704125177809387,0.6060606060606061,0.357095046854083,0.7319219136651086,0.4588235294117647,0.7321255257198317,0.6845569620253164,0.68,0.6848621271806415,0.29500000000000004,0.3,0.29444444444444445,0.3716367713004484
3782,0.62,0.6776859504132231,1.0,0.10722144428885777,1.0,0.0,0.3269230769230769,0.5061166429587483,0.4121212121212121,0.5060240963855421,0.4231509485839978,0.6588235294117647,0.4231640245875121,0.6359493670886076,0.6914285714285714,0.6359032076533484,0.53,0.35,0.5296296296296296,1.0
1871,0.3,0.2809917355371901,0.010408326661329063,0.3164632926585317,1.0,1.0,0.0,0.5271692745376956,0.5515151515151515,0.5271084337349398,0.6024195765740995,0.5176470588235295,0.6023940472339049,0.6167088607594936,0.6114285714285714,0.6167698368036016,0.275,0.25,0.2759259259259259,0.5723094170403588
2354,0.52,0.41735537190082644,0.010408326661329063,0.74874974994999,1.0,1.0,0.0,0.7772403982930298,0.5151515151515151,0.7771084337349398,0.5804234259004675,0.4823529411764706,0.5803946942736978,0.5156962025316455,0.7371428571428571,0.5160382667416995,0.655,0.35,0.6555555555555556,0.6306053811659192
1925,0.62,0.34297520661157027,1.0,0.8971794358871774,1.0,1.0,0.0,0.5411095305832148,0.6181818181818182,0.5409973226238286,0.5435798735221337,0.8294117647058824,0.5435134260757036,0.6265822784810127,0.5828571428571429,0.6268992684299382,0.49000000000000005,0.3,0.4907407407407407,0.6306053811659192
1370,0.76,0.3925619834710744,0.0,0.33346669333866774,1.0,1.0,0.0,0.5106685633001422,0.7575757575757576,0.5107095046854083,0.44624690679131157,0.8176470588235294,0.44645745713361373,0.669620253164557,0.76,0.6696679797411368,0.32999999999999996,0.1,0.3296296296296296,1.0
